no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,site_address,classification_of_operation
"238","EA","EX192009123","Aluminium","L","Viridor Resource Management Ltd","3649069","Active","01/01/2019","01/01/2019","Ashford House Grenadier Road EXETER EX1 3LH","R4 Recycling/reclamation of metals and metal compounds"
"239","EA","EX192019135","Aluminium","L","Visy Recycling Europe Ltd","07199767","Active","02/04/2019","02/04/2019","2 New Street Square LONDON EC4A 3BZ","R4 Recycling/reclamation of metals and metal compounds"
"240","NRW","WX192017701","Aluminium","L","D S Smith Recycling","00214967","Active","01/01/2019","01/01/2019","DS Smith Recycling UK Ltd CARPHILLY CARPHILLY CF83 2AX","R4 Recycling/reclamation of metals and metal compounds"
"241","NRW","WX192015703","Aluminium","L","Reddy Pai Metals Limited","07858597","Active","01/01/2019","01/01/2019","Regus 1 Capital Quarter CARDIFF CF10 4BQ","R4 Recycling/reclamation of metals and metal compounds"
"242","NIEA","NX192019105","Aluminium","L","Bryson Recycling","NI 1315","Active","17/06/2019","17/06/2019","Belfast Road MALLUSK Antrim BT36 4FS","R4 Recycling/reclamation of metals and metal compounds"
"243","NIEA","NX192019107","Aluminium","L","Leinster Environmentals (UK)
Limited","NI613594","Active","07/10/2019","07/10/2019","Dromalane NEWRY Down BT35 8QS","R4 Recycling/reclamation of metals and metal compounds"
"244","NIEA","NX192009104","Aluminium","L","Re-Gen Limited","NI 44110","Active","01/01/2019","01/01/2019","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"245","NIEA","NX192018102","Aluminium","L","Vanden Recycling Ltd","NI611544","Active","01/01/2019","01/01/2019","Floor 2 LISBURN Antrim BT28 1TW","R4 Recycling/reclamation of metals and metal compounds"
"246","SEPA","SX1919990001","Aluminium","L","John R Adam & Sons Limited","SC030140","Cancelled","01/01/2019","01/02/2020","RIVERSIDE BERTH, GLASGOW G51 4SD","R4 Recycling/reclamation of metals and metal compounds"
"247","SEPA","SX192014101","Aluminium","L","Robertson Metals Recycling Limited","SC105027","Cancelled","01/01/2019","01/02/2020","Inverkeithing Scrap Terminal INVERKEITHING Fife KY11 1HL","R4 Recycling/reclamation of metals and metal compounds"
"248","SEPA","SX192013111","Aluminium","S","WRC Recycling","SC370000","Cancelled","23/04/2019","01/02/2020","45 INCHINNAN Renfrew PA49RR","R4 Recycling/reclamation of metals and metal compounds"
"249","EA","EX192015122","EfW","L","Andusia Recovered Fuels Ltd","7957675","Active","01/01/2019","01/01/2019","The Townhouse HERTFORD Herts SG14 1AJ","R1 Use principally as a fuel or other means to generate energy"
"250","EA","EX192015149","EfW","L","Biffa Waste Services Ltd","00946107","Active","01/01/2019","01/01/2019","Coronation Road HIGH WYCOMBE Buckinghamshire HP12 3TZ","R1 Use principally as a fuel or other means to generate energy"
"251","EA","EX192016150","EfW","L","FCC Recycling (UK) Ltd","2674166","Active","01/01/2019","01/01/2019","Ground Floor West NORTHAMPTON Northamptonshire NN4 7RG","R1 Use principally as a fuel or other means to generate energy"
"252","EA","EX192014123","EfW","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2019","01/01/2019","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R1 Use principally as a fuel or other means to generate energy"
"253","EA","EX192018146","EfW","L","Totus Environmental Ltd","7708260","Active","01/01/2019","01/01/2019","Totus Environmental KNUTSFORD Cheshire WA16 6BA","R1 Use principally as a fuel or other means to generate energy"
"254","NIEA","NX192014101","EfW","L","Re-Gen Limited","NI 44110","Active","01/01/2019","01/01/2019","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R1 Use principally as a fuel or other means to generate energy"
"255","NIEA","NX192016104","Glass Other","L","Bryson Recycling","NI 1315","Active","01/01/2019","01/01/2019","Belfast Road MALLUSK Antrim BT36 4FS","R5 Recycling/reclamation of other inorganic materials"
"256","NIEA","NX192013108","Glass Other","L","RecyCo","NI049526","Active","01/01/2019","01/01/2019","89 Barony Road OMAGH Co Tyrone BT79 7QG","R5 Recycling/reclamation of other inorganic materials"
"257","NIEA","NX192013103","Glass Other","L","Re-Gen Limited","NI 44110","Active","01/01/2019","01/01/2019","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R5 Recycling/reclamation of other inorganic materials"
"258","EA","EX192013177","Glass Re-melt","L","Biffa Waste Services Ltd","00946107","Active","01/01/2019","01/01/2019","Coronation Road HIGH WYCOMBE Buckinghamshire HP12 3TZ","R5 Recycling/reclamation of other inorganic materials"
"259","EA","EX192016157","Glass Re-melt","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2019","01/01/2019","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R5 Recycling/reclamation of other inorganic materials"
"260","EA","EX192019140","Glass Re-melt","S","Cores Environment UK Ltd","10278495","Active","01/01/2019","01/01/2019","34 Ely Place LONDON EC1N 6TD","R5 Recycling/reclamation of other inorganic materials"
"261","EA","EX192013132","Glass Re-melt","L","Day Group Ltd","00432417","Active","01/01/2019","01/01/2019","Transport Avenue BRENTFORD Middlesex TW8 9HF","R5 Recycling/reclamation of other inorganic materials"
"262","EA","EX192013137","Glass Re-melt","S","McCarthy (UK) Ltd","3024621","Active","01/01/2019","01/01/2019","McCarthy (U.K.) Ltd BUCKLAND NEWTON Dorset DT2 7BY","R5 Recycling/reclamation of other inorganic materials"
"263","EA","EX192015107","Glass Re-melt","L","Recresco Ltd (3)","4066165","Active","01/01/2019","01/01/2019","Recresco Ltd KIRKBY-IN-ASHFIELD Nottinghamshire NG17 8AP","R5 Recycling/reclamation of other inorganic materials"
"264","EA","EX192013158","Glass Re-melt","L","Silica Developments Ltd","07892545","Active","20/02/2019","20/02/2019","4 TROWBRIDGE Wiltshire BA14 9BD","R5 Recycling/reclamation of other inorganic materials"
"265","EA","EX192014125","Glass Re-melt","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2019","01/01/2019","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R5 Recycling/reclamation of other inorganic materials"
"266","EA","EX192013147","Glass Re-melt","L","URM UK Ltd t/a Berryman","4084246","Active","01/01/2019","01/01/2019","Lidgate Crescent SOUTH KIRKBY West Yorkshire WF9 3NR","R5 Recycling/reclamation of other inorganic materials"
"267","EA","EX192013148","Glass Re-melt","L","Valpak Recycling Ltd","04683865","Active","01/01/2019","01/01/2019","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R5 Recycling/reclamation of other inorganic materials"
"268","EA","EX192015125","Glass Re-melt","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2019","01/01/2019","Kingswood House CANNOCK Staffordshire WS11 8JP","R5 Recycling/reclamation of other inorganic materials"
"269","NRW","WX192016702","Glass Re-melt","L","Glass Tech Recycling Ltd","07479819","Active","01/01/2019","01/01/2019","Roberts Road SWANSEA City & County of Swansea SA1 1QR","R5 Recycling/reclamation of other inorganic materials"
"270","NIEA","NX192013107","Glass Re-melt","L","RecyCo","NI049526","Active","01/01/2019","01/01/2019","89 Barony Road OMAGH Co Tyrone BT79 7QG","R5 Recycling/reclamation of other inorganic materials"
"271","NIEA","NX192013102","Glass Re-melt","L","Re-Gen Limited","NI 44110","Active","01/01/2019","01/01/2019","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R5 Recycling/reclamation of other inorganic materials"
"272","SEPA","SX192014104","Glass Re-melt","L","MKD32 Limited","08342873","Cancelled","01/01/2019","01/02/2020","321 Aikenhead Road GLASGOW G42 0PE","R5 Recycling/reclamation of other inorganic materials"
"273","EA","EX192018158","Paper/board","L","AP Concept UK Ltd","08028799","Active","01/01/2019","01/01/2019","Suite 50-55, Bradbourne House EAST MALLING Kent ME19 6DZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"274","EA","EX192019178","Paper/board","L","Asha Expo & Co Ltd","6311578","Active","13/09/2019","13/09/2019","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"275","EA","EX192019148","Paper/board","L","Atlas Commodities Ltd","09307499","Active","01/03/2019","01/03/2019","2 Hertford House, Farm Close HERTFORSHIRE WD7 9AB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"276","EA","EX192019108","Paper/board","L","Bolton Brothers Ltd","3745354","Active","01/01/2019","01/01/2019","Bramford Road IPSWICH Suffolk IP6 0SL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"277","EA","EX192019181","Paper/board","S","CJM RECYCLING LIMITED","9822230","Active","02/10/2019","02/10/2019","Hadrian Yard East NEWCASTLE Newcastle up Tyne NE28 6UE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"278","EA","EX192018139","Paper/board","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2019","01/01/2019","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"279","EA","EX192019139","Paper/board","S","Cores Environment UK Ltd","10278495","Active","01/01/2019","01/01/2019","34 Ely Place LONDON EC1N 6TD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"280","EA","EX192018140","Paper/board","L","Cortus Trading Ltd","9404715","Active","01/01/2019","01/01/2019","8 Longwood House BRISTOL North Somerset BS8 3TJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"281","EA","EX192018115","Paper/board","S","Coveris Flexibles UK Ltd","02925612","Active","01/01/2019","01/01/2019","Tenens Way BOSTON Lincolnshire PE21 7SZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"282","EA","EX192019184","Paper/board","S","CTL Europe Ltd","11054024","Active","16/10/2019","16/10/2019","13 ROEBUCK ROAD ROCHESTER KENT ME1 1UE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"283","EA","EX192009213","Paper/board","L","Cycle Link (UK) Limited","6903278","Active","01/01/2019","01/01/2019","6 LORDS COURT BASILDON United Kingdom SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"284","EA","EX192017103","Paper/board","L","ECO Recycling (UK) Ltd","7400728","Active","01/01/2019","01/01/2019","317 Golden Hill Lane LEYLAND Lancashire PR25 2YJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"285","EA","EX192016131","Paper/board","L","Ekman Recycling Ltd","05102386","Active","01/01/2019","01/01/2019","10th Floor, Hyde House LONDON London NW9 6LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"286","EA","EX192018132","Paper/board","L","Envirocon Ltd","09594765","Active","01/01/2019","01/01/2019","Unit 3 Locking road Business Park WESTON SUPER MARE Somerset BS233HF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"287","EA","EX192019159","Paper/board","S","Euro Exim Ltd","4280961","Suspended","17/07/2019","25/10/2019","94 Grosvenor Street, 1st Floor MANCHESTER Greater Manchester M1 7HL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"288","EA","EX192018138","Paper/board","L","Eurokey Recycling Ltd","03089592","Active","01/01/2019","01/01/2019","Kelsall House TELFORD Shropshire TF3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"289","EA","EX192016142","Paper/board","L","Global Plastic (UK) Ltd","08614293","Active","01/01/2019","01/01/2019","56 Cedar Drive ATTLEBOROUGH NORFOLK NR17 2EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"290","EA","EX192005109","Paper/board","L","Independent Waste Paper
Producers Ltd","1247369","Active","01/01/2019","01/01/2019","Heritage House, DAVENTRY Northants NN11 4GD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"291","EA","EX19200213","Paper/board","L","International Forest Products (UK)
Ltd","00743374","Active","01/01/2019","01/01/2019","St. Anne's House NEWBURY Berkshire RG14 1JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"292","EA","EX19200211","Paper/board","L","International Recovered Paper Ltd","3947775","Active","01/01/2019","01/01/2019","239 Kensington Hight Street LONDON LONDON W8 6SN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"293","EA","EX192017106","Paper/board","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2019","01/01/2019","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"294","EA","EX192018102","Paper/board","L","Lovell Recycling Ltd","07286174","Active","01/01/2019","01/01/2019","Unit 7 Epic Park TELFORD Shropshire TF74BF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"295","EA","EX192008115","Paper/board","L","Mark Lyndon Paper Enterprises UK
Ltd","6287200","Active","01/01/2019","01/01/2019","12 The Triangle NOTTINGHAM Nottinghamshire NG2 1AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"296","EA","EX192006670","Paper/board","S","McCarthy (UK) Ltd","3024621","Active","01/01/2019","01/01/2019","McCarthy (U.K.) Ltd BUCKLAND NEWTON Dorset DT2 7BY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"297","EA","EX192019125","Paper/board","L","Midan Global Ltd","11777163","Active","01/03/2019","01/03/2019","7 Dawlish Avenue LONDON N13 4HP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"298","EA","EX192006653","Paper/board","L","MLM Ltd","5372017","Active","01/01/2019","01/01/2019","Landmark House CHEADLE HULME Cheshire SK8 7BS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"299","EA","EX192017102","Paper/board","L","Nevis Resources Ltd","09357244","Active","01/01/2019","01/01/2019","Unit 30, Innovation House BISHOP AUCKLAND County Durham DL14 6XB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"300","EA","EX192019101","Paper/board","L","Newport Recycling Ltd","2800814","Active","01/01/2019","01/01/2019","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"301","EA","EX192019107","Paper/board","L","Northwood Recycling Ltd","07089478","Active","01/01/2019","01/01/2019","Waterside DISLEY Stockport SK12 2HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"302","EA","EX192013186","Paper/board","L","Oatley Resources Ltd","07924593","Active","01/01/2019","01/01/2019","Unit 304 DARWEN Lancashire BB31AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"303","EA","EX192018159","Paper/board","L","Paperlink International Ltd","06312366","Active","01/01/2019","01/01/2019","Unit 4 Flexspace Canterbury CANTERBURY CT3 4AL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"304","EA","EX192019168","Paper/board","L","Price & Pierce Fiber","","Active","23/08/2019","23/08/2019","c/o Gould Paper Sales UK Ltd LEATHERHEAD Surrey KT22 7LU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"305","EA","EX192019119","Paper/board","S","Prismm Ltd","03924303","Active","01/01/2019","01/01/2019","Ludo House, Clarence Court PRATTS BOTTOM Kent BR6 7LZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"306","EA","EX192018155","Paper/board","L","Recovered Paper Management Ltd","11070354","Active","01/01/2019","01/01/2019","37A Station Road LONGFIELD Kent DA3 7QD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"307","EA","EX192019158","Paper/board","L","Recycling UK Ltd","3562710","Active","16/07/2019","16/07/2019","10 Portal Business Park TARPORLEY Cheshire CW6 9DL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"308","EA","EX192018151","Paper/board","L","RRS London Ltd","10039298","Active","01/01/2019","01/01/2019","Union Yard KENT Kent DA8 2AD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"309","EA","EX192019175","Paper/board","S","SAICA Natur UK Ltd","02952592","Active","13/09/2019","13/09/2019","144 Manchester Road MANCHESTER Greater Manchester M31 4QN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"310","EA","EX192019133","Paper/board","S","Sam Magnet UK Ltd","07131840","Active","02/04/2019","02/04/2019","11 LAUREL CLOSE LUTON Bedfordshire LU4 9FB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"311","EA","EX192017105","Paper/board","L","Smurfit Kappa UK Ltd","1017013","Active","01/01/2019","01/01/2019","Amington House, 17 Galena Close TAMWORTH B77 4AS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"312","EA","EX192014124","Paper/board","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2019","01/01/2019","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"313","EA","EX192018129","Paper/board","L","Total Commodities Ltd","6407218","Active","01/01/2019","01/01/2019","Devonshire House STANMORE Middlesex HA7 1JS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"314","EA","EX192018147","Paper/board","L","Totus Environmental Ltd","7708260","Active","01/01/2019","01/01/2019","Totus Environmental KNUTSFORD Cheshire WA16 6BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"315","EA","EX19200319","Paper/board","L","Valpak Recycling Ltd","04683865","Active","01/01/2019","01/01/2019","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"316","EA","EX192018154","Paper/board","L","VG Recycling Group Ltd","10539557","Active","01/01/2019","01/01/2019","Suite 1C, Lincs Gateway Business Park SPALDING PE126FY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"317","EA","EX192018145","Paper/board","L","Vipa Lausanne SA","00866521","Active","01/01/2019","01/01/2019","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"318","EA","EX192009104","Paper/board","L","Viridor Resource Management Ltd","3649069","Active","01/01/2019","01/01/2019","Ashford House Grenadier Road EXETER EX1 3LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"319","EA","EX192013178","Paper/board","L","Visy Recycling Europe Ltd","07199767","Active","01/01/2019","07/03/2019","2 New Street Square LONDON EC4A 3BZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"320","EA","EX192019141","Paper/board","L","W R Fibers UK Ltd","08421977","Active","17/04/2019","17/04/2019","6 Lords Court BASILDON essex SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"321","EA","EX192019165","Paper/board","S","Wemet Ltd","11452359","Active","20/08/2019","20/08/2019","23 YEW TREE ROAD GODALMING SURREY GU8 5RQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"322","EA","EX19200122","Paper/board","L","Williams Recycling UK Ltd","2748860","Active","01/01/2019","01/01/2019","A5 WATLING STREET BURBAGE Leicestershire LE10 3AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"323","EA","EX192019114","Paper/board","L","Winfibre (UK) Company Ltd","11281149","Active","01/01/2019","01/01/2019","12 The Triangle NOTTINGHAM Nottinghamshire NG2 1AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"324","NRW","WX192013162","Paper/board","L","D S Smith Recycling","00214967","Active","01/01/2019","01/01/2019","DS Smith Recycling UK Ltd CARPHILLY CARPHILLY CF83 2AX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"325","NRW","WX19200323","Paper/board","L","Paper Trade Ltd","4795100","Active","01/01/2019","01/01/2019","15TH FLOOR CARDIFF CF24 0EB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"326","NIEA","NX192017104","Paper/board","L","Bailey Waste Recycling (NI) Limited","NI042948","Active","01/01/2019","01/01/2019","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"327","NIEA","NX192015102","Paper/board","L","Leinster Environmentals (UK)
Limited","NI613594","Active","01/01/2019","01/01/2019","Dromalane NEWRY Down BT35 8QS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"328","NIEA","NX192017101","Paper/board","L","RecyCo","NI049526","Active","01/01/2019","01/01/2019","89 Barony Road OMAGH Co Tyrone BT79 7QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"329","NIEA","NX192009103","Paper/board","L","Re-Gen Limited","NI 44110","Active","01/01/2019","01/01/2019","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"330","NIEA","NX192016101","Paper/board","L","Vanden Recycling Ltd","NI611544","Active","01/01/2019","01/01/2019","Floor 2 LISBURN Antrim BT28 1TW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"331","NIEA","NX192019103","Paper/board","L","Volker Gruppe Limited","NI627429","Active","22/03/2019","22/03/2019","11 Bridge Street BANGOR Co Down BT20 5AW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"332","SEPA","SX192019107","Paper/board","S","Amasha Ltd","SC367147","Cancelled","15/08/2019","01/02/2020","32 Boggs Holdings TRANENT East Lothian EH34 5BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"333","EA","EX192019146","Plastic","L","3R Technology UK Ltd","11188539","Active","11/06/2019","30/10/2019","21-22 Roman Way PRESTON Lancashire PR2 5BB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"334","EA","EX192009179","Plastic","L","99P Recycling Limited","6090301","Active","01/01/2019","01/01/2019","Office 3/13 MANCHESTER Lancashire M35 9BG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"335","EA","EX192017126","Plastic","L","ABC Business Trading Ltd","10360682","Active","01/01/2019","01/01/2019","30 Wentworth Way HARBORNE B32 2UZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"336","EA","EX192019147","Plastic","S","Accrued Plastic Ltd","3952162","Active","12/06/2019","12/06/2019","Heasandford Industrial Estate BURNLEY Lancashire BB10 2BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"337","EA","EX192019186","Plastic","S","Albion Power Capital Ltd","10378016","Active","24/10/2019","24/10/2019","Unit 1.17, International House BRENTFORD TW8 0GP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"338","EA","EX192018124","Plastic","S","All Pallets Ltd","2794548","Active","01/01/2019","01/01/2019","Unit 6, Alder Close EASTBOURNE East Sussex BN23 6QF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"339","EA","EX192019138","Plastic","S","Amafhh Group UK","00000000","Active","12/04/2019","12/04/2019","3A LEICESTER Leicestershire LE50PT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"340","EA","EX192018109","Plastic","L","Asha Expo & Co Ltd","6311578","Active","13/09/2019","13/09/2019","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"341","EA","EX192019151","Plastic","L","Atlas Commodities Ltd","09307499","Active","01/03/2019","01/03/2019","2 Hertford House, Farm Close HERTFORSHIRE WD7 9AB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"342","EA","EX192014122","Plastic","L","Bolton Brothers Ltd","3745354","Active","01/01/2019","01/01/2019","Bramford Road IPSWICH Suffolk IP6 0SL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"343","EA","EX192016141","Plastic","S","Boost Recycling Ltd","06235786","Active","01/01/2019","01/01/2019","47 SWAFFHAM ROAD BURWELL CAMBRIDGESHIRE CB25 0AN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"344","EA","EX192019137","Plastic","S","Cedo Ltd","00934776","Active","05/04/2019","26/11/2019","Halesfield 11 TELFORD United Kingdom TF7 4LZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"345","EA","EX19199931","Plastic","L","Choice Packaging Solutions Ltd","3379742","Active","01/01/2019","01/01/2019","Choice Packaging Solutions Limited MILTON KEYNES Buckinghamshire MK11 3DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"346","EA","EX192011106","Plastic","L","Choice Trading International Ltd","5210770","Active","01/01/2019","01/01/2019","Denmark House MILTON KEYNES Buckinghamshire MK11 3DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"347","EA","EX192016138","Plastic","L","Clean Earth Recycling Ltd","9602999","Active","01/01/2019","01/01/2019","Office 2 Greswolde House SOLIHULL West Midlands B93 0PU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"348","EA","EX192016158","Plastic","L","Clean Tech UK Ltd","10445078","Active","10/04/2019","10/04/2019","Hemswell Business Park HEMSWELL Lincolnshire DN21 5TU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"349","EA","EX192015133","Plastic","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2019","01/01/2019","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"350","EA","EX192018121","Plastic","L","Connect Recycling Ltd","10578267","Active","01/01/2019","01/01/2019","36 Little Mill Close NUNEATON Warwickshire CV13 0HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"351","EA","EX192018157","Plastic","S","Cores Environment UK Ltd","10278495","Active","01/01/2019","01/01/2019","34 Ely Place LONDON EC1N 6TD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"352","EA","EX192018116","Plastic","S","Coveris Flexibles UK Ltd","02925612","Active","01/01/2019","01/01/2019","Tenens Way BOSTON Lincolnshire PE21 7SZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"353","EA","EX192014120","Plastic","L","DTS Trading Limited","08065330","Active","01/01/2019","01/01/2019","20 The Furlong DROITWICH Worcestershire WR9 9AH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
