no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,site_address,classification_of_operation
"354","EA","EX232022105","Paper/board","L","Canusa Hershman UK Ltd","13608978","Active","01/01/2023","17/11/2023","Unit 2 FAVERSHAM Kent ME13 0PN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"355","EA","EX232022133","Paper/board","L","Cellmark Netherland BV","76054926","Cancelled","01/01/2023","11/01/2024","Bargelaan 182K LEIDEN AA00 0AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"356","EA","EX232023190","Paper/board","L","Cellmark Services Ltd","00694901","Active","10/11/2023","10/11/2023","42-44 High Street SLOUGH BERKSHIRE SL1 1EL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"357","EA","EX232019181","Paper/board","S","CJM RECYCLING LIMITED","9822230","Active","01/01/2023","01/01/2023","Hadrian Yard East NEWCASTLE Newcastle up Tyne NE28 6UE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"358","EA","EX232018139","Paper/board","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2023","01/01/2023","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"359","EA","EX232020128","Paper/board","S","Complete Recycling Services Ltd","11192013","Active","01/01/2023","01/01/2023","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"360","EA","EX232019139","Paper/board","L","Cores Environment UK Ltd","10278495","Active","01/01/2023","01/01/2023","34 Ely Place LONDON EC1N 6TD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"361","EA","EX232018140","Paper/board","S","Cortus Trading Ltd","9404715","Active","14/02/2023","14/02/2023","8 Longwood House BRISTOL North Somerset BS8 3TJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"362","EA","EX232018115","Paper/board","S","Coveris Flexibles UK Ltd","02925612","Active","01/01/2023","01/01/2023","Tenens Way BOSTON Lincolnshire PE21 7SZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"363","EA","EX232019184","Paper/board","L","CTL Europe Ltd","11054024","Active","04/01/2023","04/01/2023","13 ROEBUCK ROAD ROCHESTER KENT ME1 1UE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"364","EA","EX232009213","Paper/board","L","Cycle Link (UK) Limited","6903278","Suspended","27/01/2023","27/07/2023","6 LORDS COURT BASILDON United Kingdom SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"365","EA","EX232020251","Paper/board","L","DTS Trading Limited","08065330","Active","01/01/2023","01/01/2023","20 The Furlong DROITWICH Worcestershire WR9 9AH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"366","EA","EX232016131","Paper/board","L","Ekman Recycling Ltd","05102386","Active","01/01/2023","01/01/2023","10th Floor, Hyde House LONDON London NW9 6LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"367","EA","EX232020175","Paper/board","L","Ependys Marivers UK Ltd","12351688","Active","01/01/2023","01/01/2023","C/O Alexander Knight Ltd ALTRINCHAM WA14 2EX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"368","EA","EX232021147","Paper/board","L","Euro Overseas & Trading UK Ltd","13060555","Active","01/01/2023","01/01/2023","The Nucleus Business & Innovation Centre DARTFORD Kent DA1 5GA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"369","EA","EX232018138","Paper/board","L","Eurokey Recycling Ltd","03089592","Active","11/01/2023","11/01/2023","Kelsall House TELFORD Shropshire TF3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"370","EA","EX232020233","Paper/board","L","European Polymers Ltd","09716631","Active","01/01/2023","01/01/2023","50 High Pavement NOTTINGHAM NG1 1HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"371","EA","EX232022137","Paper/board","L","GATEWAY RECYCLING LIMTED","10174591","Active","01/01/2023","01/01/2023","GROVE HOUSE, 1st FLOOR, 55 LOWLANDS ROAD HARROW Middlesex HA1 3AW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"372","EA","EX232021154","Paper/board","L","GENUS TRADING LIMITED","05203150","Active","01/01/2023","01/01/2023","10-14 Pheonix House BURY Lancashire BL9 9HN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"373","EA","EX232023114","Paper/board","L","Global Multi Trade Ltd","13817363","Active","01/01/2023","01/01/2023","office 320 LONDON W8 6SN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"374","EA","EX232023111","Paper/board","S","Global Plastic (UK) Ltd","08614293","Active","01/01/2023","01/01/2023","56 Cedar Drive ATTLEBOROUGH NORFOLK NR17 2EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"375","EA","EX232020150","Paper/board","S","Global Waste Commodities Ltd","12132875","Active","17/02/2023","17/02/2023","100 Pall Mall LONDON SW1Y 5NQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"376","EA","EX232023115","Paper/board","L","Green Channel Recycling Ltd","09048390","Active","01/01/2023","01/01/2023","Avon House SOLIHULL West Midland B90 4AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"377","EA","EX232021104","Paper/board","L","Gulf Plastics Ltd","9272252","Active","01/01/2023","01/01/2023","SUITE D, 5 CHORLEY NEW ROAD BOLTON BL1 4QR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"378","EA","EX232023153","Paper/board","S","HF Recycle Ltd","13604574","Active","06/06/2023","06/06/2023","Workshop 6, The B&S Business Center LEICESTER Leicestershire LE4 9LF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"379","EA","EX232005109","Paper/board","L","Independent Waste Paper
Producers Ltd","1247369","Active","01/01/2023","01/01/2023","Heritage House, DAVENTRY Northants NN11 4GD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"380","EA","EX232023193","Paper/board","S","Infinite Resources DMCC","","Active","29/11/2023","29/11/2023","Unit No 3106 DUBAI","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"381","EA","EX232020213","Paper/board","L","Intec Future Solutions Ltd","12407798","Active","01/01/2023","01/01/2023","The Hub Business Centre IPSWICH Suffolk IP1 2QA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"382","EA","EX23200213","Paper/board","L","International Forest Products (UK)
Ltd","00743374","Active","01/01/2023","01/01/2023","St. Anne's House NEWBURY Berkshire RG14 1JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"383","EA","EX23200211","Paper/board","L","International Recovered Paper Ltd","3947775","Active","01/01/2023","01/01/2023","239 Kensington Hight Street LONDON LONDON W8 6SN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"384","EA","EX232023147","Paper/board","L","Isola Trading UK Ltd","14358356","Active","17/05/2023","17/05/2023","5th floor, North Side 7/10 Chandos Street LONDON W1G9DQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"385","EA","EX232017106","Paper/board","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2023","01/01/2023","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"386","EA","EX232020225","Paper/board","L","KLN Recycling Ltd","12392174","Active","01/01/2023","01/01/2023","Norfolk and Suffolk House DISS Norfolk IP22 4AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"387","EA","EX232023107","Paper/board","L","LCI (UK) Ltd","13781241","Active","01/01/2023","01/01/2023","9 Seagrave Road LONDON Please select... SW6 1RP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"388","EA","EX232021152","Paper/board","S","Luojia Enterprise Ltd","9851076","Active","11/01/2023","11/01/2023","12 John Princess Street LONDON W1G 0JR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"389","EA","EX232019125","Paper/board","L","Midan Global Ltd","11777163","Active","01/01/2023","01/01/2023","7 Dawlish Avenue LONDON N13 4HP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"390","EA","EX232006653","Paper/board","L","MLM Ltd","5372017","Active","01/01/2023","01/01/2023","Landmark House CHEADLE HULME Cheshire SK8 7BS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"391","EA","EX232020156","Paper/board","L","Monoworld Ltd","4080642","Active","01/01/2023","01/01/2023","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"392","EA","EX232020160","Paper/board","L","Monoworld Recycling Ltd","06320557","Active","01/01/2023","01/01/2023","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"393","EA","EX232019101","Paper/board","L","Newport Recycling Ltd","2800814","Active","01/01/2023","01/01/2023","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"394","EA","EX232019107","Paper/board","S","Northwood Recycling Ltd","07089478","Active","24/01/2023","24/01/2023","Waterside DISLEY Stockport SK12 2HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"395","EA","EX232013186","Paper/board","L","Oatley Resources Ltd","07924593","Active","01/01/2023","01/01/2023","Unit 304 DARWEN Lancashire BB31AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"396","EA","EX232021150","Paper/board","S","OVOL Fiber Europe B.V.","81606583","Active","08/03/2023","08/03/2023","c/o Gould Paper Sales UK Ltd. LEATHERHEAD Surrey KT22 7LU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"397","EA","EX232020247","Paper/board","L","Palm Environmental Ltd","11376906","Active","01/01/2023","01/01/2023","12 West Park Road SUNDERLAND Tyne And Wear SR6 7RR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"398","EA","EX232021125","Paper/board","L","Palm Paper Ltd","00813701","Active","01/01/2023","01/01/2023","Palm Paper Ltd KINGS LYNN Norfolk PE34 3AL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"399","EA","EX232018159","Paper/board","L","Paperlink International Ltd","06312366","Active","01/01/2023","01/01/2023","Unit 4 Flexspace Canterbury CANTERBURY CT3 4AL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"400","EA","EX232023163","Paper/board","L","PBatch Consulting Limited","10412217","Active","10/07/2023","10/07/2023","9 HERTFORD SG13 8AG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"401","EA","EX232022129","Paper/board","L","Peute UK Ltd","13688750","Active","01/01/2023","01/01/2023","Rapenburg 2 ALBLASSERDAM 2952 AP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"402","EA","EX232020221","Paper/board","L","Plan B Management Solutions Ltd","05873377","Active","01/01/2023","01/01/2023","Gilmarde House BANBURY Oxfordshire OX16 9AB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"403","EA","EX232021109","Paper/board","S","Polo Polymer Ltd","12366995","Active","01/01/2023","01/01/2023","71-75 Shelton Street LONDON WC2H 9JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"404","EA","EX232023158","Paper/board","S","Recy Traders (UK) Ltd","09666646","Active","19/06/2023","19/06/2023","Recy Traders (UK) Ltd WIMBLINGTON CAMBRIDGESHIRE PE15 0QQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"405","EA","EX232020134","Paper/board","L","Ruse & Co Ltd","9369696","Active","01/01/2023","01/01/2023","5 - 7 Tanner Street LONDON SE1 3LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"406","EA","EX232023123","Paper/board","L","SAFI TECHNOLOGIES LTD","13505454","Active","30/01/2023","30/01/2023","TrueCircle, LONDON WC2R1DA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"407","EA","EX232019175","Paper/board","L","SAICA Natur UK Ltd","02952592","Active","09/03/2023","09/03/2023","144 Manchester Road MANCHESTER Greater Manchester M31 4QN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"408","EA","EX232019133","Paper/board","S","Sam Magnet UK Ltd","07131840","Active","01/01/2023","30/10/2023","11 LAUREL CLOSE LUTON Bedfordshire LU4 9FB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"409","EA","EX232017105","Paper/board","L","Smurfit Kappa UK Ltd","1017013","Active","01/01/2023","01/01/2023","Amington House, 17 Galena Close TAMWORTH B77 4AS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"410","EA","EX232023179","Paper/board","L","SNR INC Ltd","07807095","Active","04/10/2023","04/10/2023","5 Indigo Drive HINCKLEY LE10 2QJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"411","EA","EX232014124","Paper/board","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2023","01/01/2023","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"412","EA","EX232018129","Paper/board","L","Total Commodities Ltd","6407218","Active","04/01/2023","04/01/2023","Devonshire House STANMORE Middlesex HA7 1JS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"413","EA","EX232023101","Paper/board","L","Totus Environmental Ltd","7708260","Active","01/01/2023","01/01/2023","Totus Environmental KNUTSFORD Cheshire WA16 6BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"414","EA","EX232023122","Paper/board","L","TTS Waste Ltd","08202365","Active","19/01/2023","19/01/2023","6 Lords court BASILDON SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"415","EA","EX23200319","Paper/board","S","Valpak Recycling Ltd","04683865","Active","01/01/2023","01/01/2023","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"416","EA","EX232018154","Paper/board","L","VG Recycling Group Ltd","10539557","Active","01/01/2023","01/01/2023","Suite 1C, Lincs Gateway Business Park SPALDING PE126FY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"417","EA","EX232018145","Paper/board","L","Vipa Lausanne SA","00866521","Active","01/01/2023","01/01/2023","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"418","EA","EX232020183","Paper/board","L","Vipa Packaging UK Ltd","06943583","Active","01/01/2023","01/01/2023","CARLYLE HOUSE LONDON SW1V 1EJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"419","EA","EX232009104","Paper/board","L","Viridor Resource Management Ltd","3649069","Active","01/01/2023","01/01/2023","Ashford House Grenadier Road EXETER EX1 3LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"420","EA","EX232023143","Paper/board","S","Vista Recycling Ltd","14105400","Active","10/05/2023","10/05/2023","24 Ward Close WARE Hertfordshire SG12 0BU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"421","EA","EX232013178","Paper/board","L","Visy Recycling Europe Ltd","07199767","Active","01/01/2023","01/01/2023","2 New Street Square LONDON EC4A 3BZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"422","EA","EX232020135","Paper/board","L","Waste Paper Trade C.V.","","Active","01/01/2023","01/01/2023","6 Lords Court Cricketers Way BASILDON United Kingdom SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"423","EA","EX232023167","Paper/board","S","Williams Recycling Centre Ltd","4438311","Active","10/08/2023","10/08/2023","A5 Watling Street HINCKLEY Leicestershire LE10 3AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"424","EA","EX232019114","Paper/board","L","Winfibre (UK) Company Ltd","11281149","Active","01/01/2023","01/01/2023","12 The Triangle NOTTINGHAM Nottinghamshire NG2 1AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"425","NRW","WX232013162","Paper/board","L","D S Smith Recycling","00214967","Active","01/01/2023","01/01/2023","DS Smith Recycling UK Ltd CARPHILLY CARPHILLY CF83 2AX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"426","NRW","WX23200323","Paper/board","L","Paper Trade Ltd","4795100","Active","01/01/2023","01/01/2023","15TH FLOOR CARDIFF CF24 0EB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"427","NRW","WX232023703","Paper/board","L","Shotton Mill Limited","13074427","Active","01/01/2023","01/01/2023","Shotton Mill SHOTTON Flintshire CH5 2LW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"428","NIEA","NX232023106","Paper/board","L","Agnail UK Ltd","NI643690","Active","01/01/2023","01/01/2023","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"429","NIEA","NX232017104","Paper/board","L","Bailey Waste Recycling (NI) Limited","NI042948","Active","01/01/2023","01/01/2023","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"430","NIEA","NX232015102","Paper/board","L","Leinster Environmentals (UK)
Limited","NI613594","Active","01/01/2023","01/01/2023","Dromalane NEWRY Down BT35 8QS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"431","NIEA","NX232023114","Paper/board","S","McKinstry Skip Hire","NI046471","Active","12/01/2023","12/01/2023","81-83 Belfast Road CRUMLIN Antrim BT294TL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"432","NIEA","NX232022102","Paper/board","L","One World Environmental Ltd","NI680341","Active","01/01/2023","01/01/2023","180 Locksley park BELFAST ANTRIM BT100AU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"433","NIEA","NX232017101","Paper/board","L","RecyCo","NI049526","Active","01/01/2023","01/01/2023","89 Barony Road OMAGH Co Tyrone BT79 7QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"434","NIEA","NX232009103","Paper/board","L","Re-Gen Limited","NI 44110","Active","01/01/2023","01/01/2023","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"435","NIEA","NX232016101","Paper/board","L","Vanden Recycling Ltd","NI611544","Active","01/01/2023","01/01/2023","Floor 2 LISBURN Antrim BT28 1TW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"436","NIEA","NX232019103","Paper/board","L","Volker Gruppe Limited","NI627429","Active","01/01/2023","01/01/2023","11 Bridge Street BANGOR Co Down BT20 5AW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"437","SEPA","SX232019107","Paper/board","L","Amasha Ltd","SC367147","Active","01/01/2023","01/01/2023","32 Boggs Holdings TRANENT East Lothian EH34 5BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"438","EA","EX232021108","Plastic","S","3 Arrows Recycling Solutions Ltd","12032802","Active","01/01/2023","01/01/2023","Milton Hall MILTON Cambridgeshire CB24 6WZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"439","EA","EX232023172","Plastic","S","360 Plastics Ltd","13775511","Active","08/09/2023","08/09/2023","319-321 Coleford Road SHEFFIELD South Yorkshire S9 5NJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"440","EA","EX232019146","Plastic","L","3R Technology UK Ltd","11188539","Active","01/01/2023","01/01/2023","21-22 Roman Way PRESTON Lancashire PR2 5BB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"441","EA","EX232009179","Plastic","L","99P Recycling Limited","6090301","Active","01/01/2023","01/01/2023","Office 3/13 MANCHESTER Lancashire M35 9BG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"442","EA","EX232017126","Plastic","L","ABC Business Trading Ltd","10360682","Active","01/01/2023","01/01/2023","30 Wentworth Way HARBORNE B32 2UZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"443","EA","EX232023178","Plastic","S","Agricycle Ltd","05256789","Active","29/09/2023","29/09/2023","Barff Farm MARKET RASEN Lincolnshire LN8 2AG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"444","EA","EX232018124","Plastic","L","All Pallets Ltd","2794548","Active","01/01/2023","01/01/2023","Unit 6, Alder Close EASTBOURNE East Sussex BN23 6QF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"445","EA","EX232021101","Plastic","L","AM Recycling Materials Ltd","11179102","Active","01/01/2023","01/01/2023","2a Connaught Avenue LONDON E4 7AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"446","EA","EX232020192","Plastic","L","Anglia Green Recycling Ltd","12322058","Active","01/01/2023","01/01/2023","35 Gunton Road WYMONDHAM NORFOLK NR18 0QP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"447","EA","EX232021148","Plastic","L","AP Concept UK Ltd","08028799","Active","01/01/2023","01/01/2023","Suite 50-55, Bradbourne House EAST MALLING Kent ME19 6DZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"448","EA","EX232020257","Plastic","S","Apex-Eco Ltd","12588893","Active","01/01/2023","01/01/2023","55-57 Moorgate Street ROTHERHAM South Yorkshire S60 2EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"449","EA","EX232018109","Plastic","S","Asha Expo & Co Ltd","6311578","Active","01/01/2023","01/01/2023","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"450","EA","EX232023128","Plastic","S","Aystar Interstate Trade","","Active","13/02/2023","27/10/2023","9 Charolais Drive SWINDON Wiltshire SN5 5RX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"451","EA","EX232014122","Plastic","L","Bolton Brothers Ltd","3745354","Active","01/01/2023","01/01/2023","Bramford Road IPSWICH Suffolk IP6 0SL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"452","EA","EX232016141","Plastic","S","Boost Recycling Ltd","06235786","Active","26/01/2023","26/01/2023","47 SWAFFHAM ROAD BURWELL CAMBRIDGESHIRE CB25 0AN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"453","EA","EX232023184","Plastic","S","Cargopack Ltd","","Active","23/10/2023","23/10/2023","20 Wenlock Road LONDON N1 7GU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"454","EA","EX23199931","Plastic","L","Choice Packaging Solutions Ltd","3379742","Active","01/01/2023","01/01/2023","Choice Packaging Solutions Limited MILTON KEYNES Buckinghamshire MK11 3DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"455","EA","EX232011106","Plastic","S","Choice Trading International Ltd","5210770","Active","01/01/2023","01/01/2023","Denmark House MILTON KEYNES Buckinghamshire MK11 3DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"456","EA","EX232022117","Plastic","L","CHP Polymers Ltd","13262401","Cancelled","01/01/2023","01/12/2023","CHP POLYMERS LTD CHESTERFIELD Derbyshire S419BH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"457","EA","EX232022102","Plastic","S","CJM RECYCLING LIMITED","9822230","Active","01/01/2023","01/01/2023","Hadrian Yard East NEWCASTLE Newcastle up Tyne NE28 6UE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"458","EA","EX232016158","Plastic","S","Clean Tech UK Ltd","10445078","Active","01/01/2023","01/01/2023","Hemswell Business Park HEMSWELL Lincolnshire DN21 5TU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"459","EA","EX232015133","Plastic","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2023","01/01/2023","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"460","EA","EX232020131","Plastic","S","Complete Recycling Services Ltd","11192013","Active","01/01/2023","01/01/2023","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"461","EA","EX232018157","Plastic","L","Cores Environment UK Ltd","10278495","Active","01/01/2023","01/01/2023","34 Ely Place LONDON EC1N 6TD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"462","EA","EX232018116","Plastic","S","Coveris Flexibles UK Ltd","02925612","Active","01/01/2023","01/01/2023","Tenens Way BOSTON Lincolnshire PE21 7SZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"463","EA","EX232022111","Plastic","L","DCE Trading Ltd","11046825","Active","01/01/2023","01/01/2023","Wynn Cottage Farm GOOLE EAST YORKSHIRE DN14 7LA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"464","EA","EX232022128","Plastic","S","DM Recycling Ltd","14026685","Active","01/01/2023","01/01/2023","35 The Newlands, Weston Green Road SURREY England KT70LA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"465","EA","EX232023108","Plastic","S","Donald Ward Ltd","1292288","Active","01/01/2023","01/01/2023","Griffon Road ILKESTON Derbyshire DE7 4RF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
