no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,site_address,classification_of_operation
"231","EA","ER242023174","Wood","S","Donald Ward Ltd (Ilkeston)","1292288","Active","01/01/2024","01/01/2024","Ward Recycling - Hallam Fields ILKESTON DERBYSHIRE DE7 4AZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"232","EA","ER241998286","Wood","L","Egger (UK) Limited","2813369","Active","01/01/2024","01/01/2024","Anick Grange Road HEXHAM Northumberland NE46 4JS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"233","EA","ER242015109","Wood","L","Enva Wood Recycling Manchester
Ltd","7462747","Active","13/02/2024","13/02/2024","Lumm Farm MANCHESTER M43 7LB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"234","EA","ER242024120","Wood","L","Giffords Recycling Ltd","07066018","Active","19/01/2024","19/01/2024","Brandon Way WEST BROMWICH WEST MIDLANDS B70 8JN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"235","EA","ER241998262","Wood","L","Mendip Woodshavings Ltd","4158389","Active","01/01/2024","01/01/2024","Charterhouse Factory BRISTOL Somerset BS40 7XS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"236","EA","ER242020119","Wood","L","Mistral Renewable Energy Ltd","09272868","Suspended","01/01/2024","19/06/2024","Mistral Renewable Energy Ltd STALLINGBOROUGH N E Lincs DN41 8DF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"237","EA","ER242019163","Wood","L","PH PALLET SERVICES","OC368703","Active","01/01/2024","01/01/2024","Broadway DUKINFIELD Cheshire SK16 4UU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"238","EA","ER242023113","Wood","L","R. Plevin & Sons Ltd","01168723","Active","01/01/2024","01/01/2024","R. Plevin & Sons Ltd ELKESLEY Nottinghamshire DN22 8BT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"239","EA","ER242023130","Wood","L","R.Plevin & Sons Ltd","01168723","Active","01/01/2024","01/01/2024","R. Plevin and Sons Ltd HAZLEHEAD South Yorkshire S36 4HG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"240","EA","ER242023162","Wood","L","RJT & AR Ainsworth","","Active","01/01/2024","01/01/2024","Mill Farm Recycling CHEBSEY Staffordshire ST21 6NX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"241","EA","ER242019123","Wood","L","Ronald Hull Jnr Ltd","01278500","Active","01/01/2024","01/01/2024","RONALD HULL JNR LTD ROTHERHAM SOUTH YORKSHIRE S62 6EF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"242","EA","ER242020116","Wood","L","South West Wood Products Ltd
(Winkleigh)","6880439","Active","01/01/2024","01/01/2024","The Airfield WINKLEIGH Devon EX19 8DW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"243","EA","ER242021117","Wood","L","Spaldington Resource Recycling Ltd","05424095","Active","15/01/2024","15/01/2024","Spaldington Resource Recycling Ltd. GOOLE North Yorkshire DN14 7NG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"244","EA","ER242018142","Wood","L","Wood Waste Recycling Ltd","3897747","Cancelled","01/01/2024","07/08/2024","Granby Avenue GARRETTS GREEN West midlands B33 0SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"245","NRW","WR241998255","Wood","L","Kronospan Ltd","00981905","Active","01/01/2024","01/01/2024","Kronospan Ltd CHIRK Wrexham LL14 5NT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"246","NRW","WR242020710","Wood","L","New Horizon Biofuel and animal
beddings Co Ltd","11777941","Active","01/01/2024","01/01/2024","New Horizon Biofuel & Animal Beddings Co Ltd RUABON Wrexham LL14 6HA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"247","NRW","WR242021701","Wood","L","South West Wood Products Limited
- Swansea site","6880439","Active","01/01/2024","01/01/2024","JR Works SWANSEA SA5 7LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"248","NRW","WR242020701","Wood","L","South West Wood Products Ltd","6880439","Active","01/01/2024","01/01/2024","Alexandra Docks NEWPORT NP20 2WB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"249","NRW","WR242022706","Wood","L","South West Wood Products Ltd
Kings Docks site","6880439","Active","01/01/2024","01/01/2024","South West Wood Products SWANSEA SA1 8QT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"250","NIEA","NR242007001","Wood","S","Eglinton (Timber Products) Ltd","NI019444","Active","01/01/2024","01/01/2024","Eglinton (Timber Products) Ltd EGLINTON Co Londonderry BT47 3PY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"251","NIEA","NR242022106","Wood","L","MacNabb Waste Management
Limited","NI027206","Active","01/01/2024","01/01/2024","23 Downpatrick Road KILLOUGH Co. Down BT30 7QB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"252","SEPA","SR242023101","Wood","L","AW Jenkinson (Woodwaste) Ltd","SC166685","Active","01/01/2024","01/01/2024","BANKHEAD RECYCLING CENTRE ABERDEEN ABERDEENSHIRE AB12 4RX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"253","SEPA","SR242023102","Wood","L","AW Jenkinson (Woodwaste) Ltd","SC166685","Active","01/01/2024","01/01/2024","101 KENMUIR ROAD GLASGOW G32 8JF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"254","SEPA","SR242021107","Wood","L","AW Jenkinson Woodwaste Ltd","SC166685","Active","01/01/2024","01/01/2024","AW JENKINSON WOODWASTE LTD BO'NESS WEST LOTHIAN EH51 9SF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"255","SEPA","SR2420020017","Wood","L","Egger (Barony) Ltd","2813369","Active","01/01/2024","01/01/2024","Egger (UK) Ltd AUCHINLECK Ayrshire KA182LL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"256","SEPA","SR2419980016","Wood","S","Enva Timber Recycling Limited","SC151345","Active","01/01/2024","01/01/2024","49 Burnbrae Rd, Linwood Industrial Estate LINWOOD RENFREWSHIRE PA3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"257","SEPA","SR242020102","Wood","L","NWH Group Limited","SC335165","Active","01/01/2024","01/01/2024","Petterden DUNDEE Dundee DD4 0QB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"258","SEPA","SR2419980015","Wood","L","West Fraser Europe Limited","7886600","Active","01/01/2024","01/01/2024","Norbord Limited COWIE Stirlingshire FK7 7BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"259","EA","EX242020124","Aluminium","L","Acetech Metals Ltd","03524563","Active","01/01/2024","01/01/2024","Studio 2 HULL North Lincolnshire HU1 1NQ","R4 Recycling/reclamation of metals and metal compounds"
"260","EA","EX242014138","Aluminium","L","Alutrade Ltd","1806258","Active","01/01/2024","01/01/2024","Langley Forge House OLDBURY West Midlands B69 4NH","R4 Recycling/reclamation of metals and metal compounds"
"261","EA","EX242018108","Aluminium","S","Asha Expo & Co Ltd","6311578","Active","01/01/2024","01/01/2024","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"262","EA","EX242019149","Aluminium","L","Atlas Commodities Ltd","09307499","Cancelled","22/01/2024","15/10/2024","2 Hertford House, Farm Close HERTFORSHIRE WD7 9AB","R4 Recycling/reclamation of metals and metal compounds"
"263","EA","EX242015127","Aluminium","L","Blue Phoenix Ltd","03290431","Active","01/01/2024","01/01/2024","1 Victoria Stables BOURNE Lincolnshire PE10 9JZ","R4 Recycling/reclamation of metals and metal compounds"
"264","EA","EX242015148","Aluminium","L","Britannia Beverages Ltd","07132261","Active","01/01/2024","01/01/2024","Unit 3 LONDON London NW10 7RT","R4 Recycling/reclamation of metals and metal compounds"
"265","EA","EX242019136","Aluminium","L","City Metals Recycling Ltd","07719785","Active","01/01/2024","01/01/2024","23 Thames Road Barking London UK IG11 0HN","R4 Recycling/reclamation of metals and metal compounds"
"266","EA","EX242019118","Aluminium","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2024","01/01/2024","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R4 Recycling/reclamation of metals and metal compounds"
"267","EA","EX242020129","Aluminium","L","Complete Recycling Services Ltd","11192013","Active","12/03/2024","12/03/2024","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R4 Recycling/reclamation of metals and metal compounds"
"268","EA","EX242020164","Aluminium","S","Crossgreen Investments Ltd","09235821","Active","01/01/2024","01/01/2024","Waste Transfer Station LEEDS WEST YORKSHIRE LS9 0NX","R4 Recycling/reclamation of metals and metal compounds"
"269","EA","EX242015144","Aluminium","L","Dartmouth Global Trading Co Ltd","03470689","Active","01/01/2024","01/01/2024","Woodside Works DUDLEY DY2 0AF","R4 Recycling/reclamation of metals and metal compounds"
"270","EA","EX242015131","Aluminium","L","Day Group Ltd","0432417","Active","01/01/2024","01/01/2024","Day Group Ltd BRENTFORD Middlesex TW8 9HF","R4 Recycling/reclamation of metals and metal compounds"
"271","EA","EX242010127","Aluminium","L","Donald Ward Ltd","1292288","Active","01/01/2024","01/01/2024","Griffon Road ILKESTON Derbyshire DE7 4RF","R4 Recycling/reclamation of metals and metal compounds"
"272","EA","EX242017119","Aluminium","L","Ecosky Environmental Solutions Ltd","10073147","Active","01/01/2024","01/01/2024","Adamson House MANCHESTER M20 2YY","R4 Recycling/reclamation of metals and metal compounds"
"273","EA","EX2419991","Aluminium","L","European Metal Recycling Ltd","02954623","Active","01/01/2024","01/01/2024","Sirius House WARRINGTON WA5 7NS","R4 Recycling/reclamation of metals and metal compounds"
"274","EA","EX242024106","Aluminium","L","Gulf Plastics Ltd","9272252","Active","01/01/2024","01/01/2024","SUITE D, 5 CHORLEY NEW ROAD BOLTON BL1 4QR","R4 Recycling/reclamation of metals and metal compounds"
"275","EA","EX242020166","Aluminium","S","I2R Packaging Solutions Ltd","06032086","Active","12/01/2024","12/01/2024","Capital House Telford Shropshire TF1 6QJ","R4 Recycling/reclamation of metals and metal compounds"
"276","EA","EX242017107","Aluminium","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2024","01/01/2024","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R4 Recycling/reclamation of metals and metal compounds"
"277","EA","EX242020139","Aluminium","L","Johnsons Aggregates and Recycling
Ltd","4366658","Active","01/01/2024","01/01/2024","Johnsons Aggregates and Recycling Ltd ILKESTON DERBYSHIRE DE7 4BG","R4 Recycling/reclamation of metals and metal compounds"
"278","EA","EX242023144","Aluminium","L","KLN Recycling Ltd","12392174","Active","01/01/2024","01/01/2024","Norfolk and Suffolk House DISS Norfolk IP22 4AE","R4 Recycling/reclamation of metals and metal compounds"
"279","EA","EX242022124","Aluminium","L","Matrix Met Corp Ltd","12723932","Active","01/01/2024","01/01/2024","Kirby Lodge Facility CORBY Nothamptonshire NN17 3AS","R4 Recycling/reclamation of metals and metal compounds"
"280","EA","EX242023173","Aluminium","S","Midlands Waste Ltd","12162966","Active","01/01/2024","01/01/2024","Quest BIRMINGHAM B18 6BA","R4 Recycling/reclamation of metals and metal compounds"
"281","EA","EX242020157","Aluminium","L","Monoworld Ltd","4080642","Active","01/01/2024","01/01/2024","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R4 Recycling/reclamation of metals and metal compounds"
"282","EA","EX242015138","Aluminium","L","Monoworld Recycling Ltd","06320557","Active","01/01/2024","01/01/2024","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R4 Recycling/reclamation of metals and metal compounds"
"283","EA","EX242020121","Aluminium","L","Morris and Co (Handlers) Ltd","1240380","Active","01/01/2024","01/01/2024","The Water Tower DONCASTER South Yorks DN4 8DE","R4 Recycling/reclamation of metals and metal compounds"
"284","EA","EX242023127","Aluminium","L","N+P Crayford MRF Limited","13270472","Active","01/01/2024","01/01/2024","Century Wharf DARTFORD Kent DA1 4QG","R4 Recycling/reclamation of metals and metal compounds"
"285","EA","EX242023136","Aluminium","L","Newport Recycling Ltd","2800814","Active","01/01/2024","01/01/2024","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R4 Recycling/reclamation of metals and metal compounds"
"286","EA","EX242016130","Aluminium","L","Novelis UK Ltd","00279596","Active","01/01/2024","01/01/2024","Latchford Locks Works WARRINGTON Cheshire WA4 1NN","R4 Recycling/reclamation of metals and metal compounds"
"287","EA","EX242020237","Aluminium","S","Oak Bank Solutions Ltd","12216652","Active","10/04/2024","10/04/2024","81D Crayford Way DARTFORD Kent DA1 4JY","R4 Recycling/reclamation of metals and metal compounds"
"288","EA","EX242016111","Aluminium","L","Oatley Resources Ltd","07924593","Active","01/01/2024","01/01/2024","Unit 304 DARWEN Lancashire BB31AE","R4 Recycling/reclamation of metals and metal compounds"
"289","EA","EX242023105","Aluminium","L","PBatch Consulting Limited","10412217","Active","01/01/2024","01/01/2024","9 HERTFORD SG13 8AG","R4 Recycling/reclamation of metals and metal compounds"
"290","EA","EX242020223","Aluminium","L","Plan B Management Solutions Ltd","05873377","Active","01/01/2024","01/01/2024","Gilmarde House BANBURY Oxfordshire OX16 9AB","R4 Recycling/reclamation of metals and metal compounds"
"291","EA","EX242019170","Aluminium","L","Promet (Metals & Trading) Ltd","09287181","Active","01/01/2024","01/01/2024","Unit 34-39 East Industrial Estate DINNINGTON S25 3AF","R4 Recycling/reclamation of metals and metal compounds"
"292","EA","EX242023155","Aluminium","L","Ronald Hull JNR Ltd","1278500","Active","01/01/2024","01/01/2024","8 Grange Mill Lane SHEFFIELD South Yorkshire S9 1HW","R4 Recycling/reclamation of metals and metal compounds"
"293","EA","EX242007785","Aluminium","L","S Norton & Co Ltd","1859428","Active","01/01/2024","01/01/2024","Bankfield House LIVERPOOL Merseyside L20 8RQ","R4 Recycling/reclamation of metals and metal compounds"
"294","EA","EX242010151","Aluminium","L","Sackers Limited","01526052","Active","01/01/2024","01/01/2024","Railway sidings IPSWICH Suffolk IP6 0JB","R4 Recycling/reclamation of metals and metal compounds"
"295","EA","EX242023124","Aluminium","L","SAFI TECHNOLOGIES LTD","13505454","Active","01/01/2024","01/01/2024","TrueCircle, LONDON WC2R1DA","R4 Recycling/reclamation of metals and metal compounds"
"296","EA","EX242018122","Aluminium","S","Sam Magnet UK Ltd","07131840","Active","19/01/2024","19/01/2024","11 LAUREL CLOSE LUTON Bedfordshire LU4 9FB","R4 Recycling/reclamation of metals and metal compounds"
"297","EA","EX242019127","Aluminium","L","Scanmetals (UK) Ltd","10484811","Active","01/01/2024","01/01/2024","Scanmetals (UK) Ltd WILLENHALL WV13 2QE","R4 Recycling/reclamation of metals and metal compounds"
"298","EA","EX242023180","Aluminium","S","SNR INC Ltd","07807095","Active","01/01/2024","01/01/2024","5 Indigo Drive HINCKLEY LE10 2QJ","R4 Recycling/reclamation of metals and metal compounds"
"299","EA","EX242016113","Aluminium","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2024","01/01/2024","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R4 Recycling/reclamation of metals and metal compounds"
"300","EA","EX242018160","Aluminium","L","Tandom Metallurgical Group Ltd","06661279","Active","01/01/2024","01/01/2024","Radnor Park Industrial Estate CONGLETON Cheshire CW12 4XE","R4 Recycling/reclamation of metals and metal compounds"
"301","EA","EX242010122","Aluminium","L","Tom Martin & Company Ltd","00990667","Active","18/01/2024","18/01/2024","123 Seedlee Road, PRESTON Lancashire PR5 8AE","R4 Recycling/reclamation of metals and metal compounds"
"302","EA","EX242020133","Aluminium","L","Total Commodities Ltd","6407218","Active","01/01/2024","01/01/2024","Devonshire House STANMORE Middlesex HA7 1JS","R4 Recycling/reclamation of metals and metal compounds"
"303","EA","EX242013159","Aluminium","L","UN GLOBAL TRADING LIMITED","7442777","Active","01/01/2024","01/01/2024","VISTA CENTRE, 50 SALISBURY ROAD HOUNSLOW middlesex TW46JQ","R4 Recycling/reclamation of metals and metal compounds"
"304","EA","EX24200127","Aluminium","L","Unimetals Recycling (UK) Limited","3242331","Active","01/01/2024","01/01/2024","Long Marston STRATFORD-UPON-AVON Warwickshire CV37 8AQ","R4 Recycling/reclamation of metals and metal compounds"
"305","EA","EX242019185","Aluminium","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2024","01/01/2024","Kingswood House CANNOCK Staffordshire WS11 8JP","R4 Recycling/reclamation of metals and metal compounds"
"306","EA","EX242019113","Aluminium","L","Vipa Lausanne SA","00866521","Active","01/01/2024","01/01/2024","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R4 Recycling/reclamation of metals and metal compounds"
"307","NRW","WX242015703","Aluminium","L","Reddy Pai Metals Limited","07858597","Active","01/01/2024","01/01/2024","Regus 1 Capital Quarter CARDIFF CF10 4BQ","R4 Recycling/reclamation of metals and metal compounds"
"308","NRW","WX242022704","Aluminium","S","Trugreen Solutions Ltd","13968604","Active","01/01/2024","01/01/2024","Falcon Drive CARDIFF CF10 4RU","R4 Recycling/reclamation of metals and metal compounds"
"309","NIEA","NX242023107","Aluminium","L","Agnail UK Ltd","NI643690","Active","01/01/2024","01/01/2024","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R4 Recycling/reclamation of metals and metal compounds"
"310","NIEA","NX242020112","Aluminium","L","Bailey Waste Recycling (NI) Limited","NI042948","Active","01/01/2024","01/01/2024","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R4 Recycling/reclamation of metals and metal compounds"
"311","NIEA","NX242023104","Aluminium","L","FM Metals Limited","NI615626","Active","01/01/2024","01/01/2024","9 LACKAGHBOY ROAD ENNISKILLEN FERMANAGH BT744RL","R4 Recycling/reclamation of metals and metal compounds"
"312","NIEA","NX242019107","Aluminium","L","Leinster Environmentals (UK)
Limited","NI613594","Active","01/01/2024","01/01/2024","Dromalane NEWRY Down BT35 8QS","R4 Recycling/reclamation of metals and metal compounds"
"313","NIEA","NX242023112","Aluminium","L","McKinstry Metal Recycling","NI645645","Active","12/03/2024","12/03/2024","50 trench Road CO.ANTRIM BT364TY","R4 Recycling/reclamation of metals and metal compounds"
"314","NIEA","NX242023116","Aluminium","L","McKinstry Skip Hire","NI046471","Active","12/03/2024","12/03/2024","81-83 Belfast Road CRUMLIN Antrim BT294TL","R4 Recycling/reclamation of metals and metal compounds"
"315","NIEA","NX242023102","Aluminium","L","Mulholland Scrap Metals Ltd","NI066093","Active","01/01/2024","01/01/2024","39 Maine Road BALLYMENA (none) BT42 2LW","R4 Recycling/reclamation of metals and metal compounds"
"316","NIEA","NX242009104","Aluminium","L","Re-Gen Limited","NI 44110","Active","01/01/2024","01/01/2024","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"317","NIEA","NX242018102","Aluminium","L","Vanden Recycling Ltd","NI611544","Active","01/01/2024","01/01/2024","Floor 2 LISBURN Antrim BT28 1TW","R4 Recycling/reclamation of metals and metal compounds"
"318","SEPA","SX242020103","Aluminium","L","Amasha Ltd","SC367147","Active","01/01/2024","01/01/2024","32 Boggs Holdings TRANENT East Lothian EH34 5BA","R4 Recycling/reclamation of metals and metal compounds"
"319","SEPA","SX2419990001","Aluminium","L","John R Adam & Sons Limited","SC030140","Cancelled","","01/01/2024","RIVERSIDE BERTH, GLASGOW G51 4SD","R4 Recycling/reclamation of metals and metal compounds"
"320","SEPA","SX242014101","Aluminium","S","Robertson Metals Recycling Limited","SC105027","Active","01/01/2024","01/01/2024","Inverkeithing Scrap Terminal INVERKEITHING Fife KY11 1HL","R4 Recycling/reclamation of metals and metal compounds"
"321","EA","EX242024127","Glass Other","S","Clearpoint Recycling Ltd","8027964","Active","04/03/2024","04/03/2024","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R5 Recycling/reclamation of other inorganic materials"
"322","EA","EX242020132","Glass Other","L","Recresco Ltd (3)","4066165","Active","01/01/2024","01/01/2024","Recresco Ltd KIRKBY-IN-ASHFIELD Nottinghamshire NG17 8AP","R5 Recycling/reclamation of other inorganic materials"
"323","NIEA","NX242016104","Glass Other","S","Bryson Recycling","NI 1315","Active","01/01/2024","01/01/2024","Belfast Road MALLUSK Antrim BT36 4FS","R5 Recycling/reclamation of other inorganic materials"
"324","NIEA","NX242023115","Glass Other","L","McKinstry Skip Hire","NI046471","Active","12/03/2024","12/03/2024","81-83 Belfast Road CRUMLIN Antrim BT294TL","R5 Recycling/reclamation of other inorganic materials"
"325","NIEA","NX242013108","Glass Other","L","RecyCo","NI049526","Active","01/01/2024","01/01/2024","89 Barony Road OMAGH Co Tyrone BT79 7QG","R5 Recycling/reclamation of other inorganic materials"
"326","NIEA","NX242013103","Glass Other","L","Re-Gen Limited","NI 44110","Active","01/01/2024","01/01/2024","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R5 Recycling/reclamation of other inorganic materials"
"327","EA","EX242016157","Glass Re-melt","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2024","01/01/2024","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R5 Recycling/reclamation of other inorganic materials"
"328","EA","EX242024132","Glass Re-melt","L","Complete Recycling Services Ltd","11192013","Active","12/03/2024","12/03/2024","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R5 Recycling/reclamation of other inorganic materials"
"329","EA","EX242019140","Glass Re-melt","S","Cores Environment UK Ltd","10278495","Active","01/01/2024","01/01/2024","34 Ely Place LONDON EC1N 6TD","R5 Recycling/reclamation of other inorganic materials"
"330","EA","EX242013132","Glass Re-melt","L","Day Group Ltd","00432417","Active","01/01/2024","01/01/2024","Transport Avenue BRENTFORD Middlesex TW8 9HF","R5 Recycling/reclamation of other inorganic materials"
"331","EA","EX242024115","Glass Re-melt","S","Ings Environmental Ltd","07858230","Active","08/01/2024","08/01/2024","MRF Glass Recycling GUNNESS North Lincolnshire DN15 8UA","R5 Recycling/reclamation of other inorganic materials"
"332","EA","EX242024131","Glass Re-melt","L","Maltha UK Limited","15220163","Active","03/05/2024","03/05/2024","Enigma MILTON KEYNES Buckinghamshire MK17 8LX","R5 Recycling/reclamation of other inorganic materials"
"333","EA","EX242024136","Glass Re-melt","S","Newport Recycling Ltd","2800814","Active","31/05/2024","31/05/2024","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R5 Recycling/reclamation of other inorganic materials"
"334","EA","EX242022127","Glass Re-melt","L","Northern Trading (Cumbria) Ltd","06476239","Active","15/03/2024","15/03/2024","Stamp Hill Farm PENRITH Cumbria CA10 1XR","R5 Recycling/reclamation of other inorganic materials"
"335","EA","EX242023149","Glass Re-melt","S","Novo Mundo Ltd","12763580","Active","01/01/2024","01/01/2024","c/o RSM LEEDS West Yorkshire LS1 4DL","R5 Recycling/reclamation of other inorganic materials"
"336","EA","EX242015107","Glass Re-melt","L","Recresco Ltd (3)","4066165","Active","01/01/2024","01/01/2024","Recresco Ltd KIRKBY-IN-ASHFIELD Nottinghamshire NG17 8AP","R5 Recycling/reclamation of other inorganic materials"
"337","EA","EX242013158","Glass Re-melt","L","Silica Developments Ltd","07892545","Active","01/01/2024","01/01/2024","4 TROWBRIDGE Wiltshire BA14 9BD","R5 Recycling/reclamation of other inorganic materials"
"338","EA","EX242014125","Glass Re-melt","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2024","01/01/2024","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R5 Recycling/reclamation of other inorganic materials"
"339","EA","EX242013147","Glass Re-melt","S","URM UK Ltd t/a Berryman","4084246","Active","01/01/2024","01/01/2024","Lidgate Crescent SOUTH KIRKBY West Yorkshire WF9 3NR","R5 Recycling/reclamation of other inorganic materials"
"340","EA","EX242015125","Glass Re-melt","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2024","01/01/2024","Kingswood House CANNOCK Staffordshire WS11 8JP","R5 Recycling/reclamation of other inorganic materials"
"341","NIEA","NX242013107","Glass Re-melt","L","RecyCo","NI049526","Active","01/01/2024","01/01/2024","89 Barony Road OMAGH Co Tyrone BT79 7QG","R5 Recycling/reclamation of other inorganic materials"
"342","NIEA","NX242013102","Glass Re-melt","L","Re-Gen Limited","NI 44110","Active","01/01/2024","01/01/2024","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R5 Recycling/reclamation of other inorganic materials"
"343","SEPA","SX242014104","Glass Re-melt","L","MKD32 Limited","08342873","Active","01/01/2024","01/01/2024","321 Aikenhead Road GLASGOW G42 0PE","R5 Recycling/reclamation of other inorganic materials"
"344","EA","EX242020245","Paper/board","L","AM Recycling Materials Ltd","11179102","Active","01/01/2024","01/01/2024","2a Connaught Avenue LONDON E4 7AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"345","EA","EX242018158","Paper/board","L","AP Concept UK Ltd","08028799","Active","01/01/2024","01/01/2024","Suite 50-55, Bradbourne House EAST MALLING Kent ME19 6DZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"346","EA","EX242019178","Paper/board","S","Asha Expo & Co Ltd","6311578","Active","01/01/2024","01/01/2024","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"347","EA","EX242019148","Paper/board","L","Atlas Commodities Ltd","09307499","Cancelled","22/01/2024","15/10/2024","2 Hertford House, Farm Close HERTFORSHIRE WD7 9AB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"348","EA","EX242024108","Paper/board","L","Bolton Brothers Ltd","3745354","Active","01/01/2024","01/01/2024","Bramford Road IPSWICH Suffolk IP6 0SL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"349","EA","EX242023190","Paper/board","L","Cellmark Services Ltd","00694901","Active","01/01/2024","01/01/2024","42-44 High Street SLOUGH BERKSHIRE SL1 1EL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"350","EA","EX242019181","Paper/board","S","CJM RECYCLING LIMITED","9822230","Cancelled","01/01/2024","20/08/2024","Hadrian Yard East NEWCASTLE Newcastle up Tyne NE28 6UE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"351","EA","EX242018139","Paper/board","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2024","01/01/2024","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"352","EA","EX242020128","Paper/board","L","Complete Recycling Services Ltd","11192013","Active","12/03/2024","12/03/2024","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
