no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,site_address,classification_of_operation
"232","NIEA","NR202007001","Wood","S","Eglinton (Timber Products) Ltd","NI019444","Active","01/01/2020","01/01/2020","Eglinton (Timber Products) Ltd EGLINTON Co Londonderry BT47 3PY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"233","NIEA","NR202019102","Wood","L","R. T. D. Crawford Ltd","NI13709","Active","01/01/2020","01/01/2020","Dock Sawmills BELFAST Co Antrim BT3 9AL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"234","SEPA","SR2020020017","Wood","L","Egger (Barony) Ltd","2813369","Cancelled","01/01/2020","01/02/2021","Egger (UK) Ltd AUCHINLECK Ayrshire KA182LL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"235","SEPA","SR2019980016","Wood","L","Enva Timber Recycling Limited","SC151345","Cancelled","01/01/2020","01/02/2021","49 Burnbrae Rd, Linwood Industrial Estate LINWOOD RENFREWSHIRE PA3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"236","SEPA","SR202020102","Wood","L","NWH Group Limited","SC335165","Cancelled","01/01/2020","01/02/2021","Petterden DUNDEE Dundee DD4 0QB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"237","SEPA","SR2019980015","Wood","L","West Fraser Europe Limited","7886600","Cancelled","01/01/2020","01/02/2021","Norbord Limited COWIE Stirlingshire FK7 7BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"238","EA","EX202020124","Aluminium","L","Acetech Metals Ltd","03524563","Active","01/01/2020","01/01/2020","Studio 2 HULL North Lincolnshire HU1 1NQ","R4 Recycling/reclamation of metals and metal compounds"
"239","EA","EX202014138","Aluminium","L","Alutrade Ltd","1806258","Active","01/01/2020","01/01/2020","Langley Forge House OLDBURY West Midlands B69 4NH","R4 Recycling/reclamation of metals and metal compounds"
"240","EA","EX202018108","Aluminium","L","Asha Expo & Co Ltd","6311578","Active","01/01/2020","01/01/2020","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"241","EA","EX202020136","Aluminium","L","ATL STEEL LIMITED","4309088","Active","01/01/2020","01/01/2020","UNIT 2 , BRICKFIELDS BUSINESS PARK BURY ST EDMUNDS SUFFOLK IP30 9QS","R4 Recycling/reclamation of metals and metal compounds"
"242","EA","EX202019149","Aluminium","L","Atlas Commodities Ltd","09307499","Active","01/01/2020","01/01/2020","2 Hertford House, Farm Close HERTFORSHIRE WD7 9AB","R4 Recycling/reclamation of metals and metal compounds"
"243","EA","EX202020112","Aluminium","L","Aura Metals Ltd","4147608","Active","01/01/2020","01/01/2020","9 Beauchamp Place LONDON SW3 1NQ","R4 Recycling/reclamation of metals and metal compounds"
"244","EA","EX202020168","Aluminium","S","Avon Metals Limited","4135396","Active","31/01/2020","31/01/2020","Ashville Road GLOUCESTER Gloucestershire GL2 5DA","R4 Recycling/reclamation of metals and metal compounds"
"245","EA","EX202015127","Aluminium","L","Blue Phoenix Ltd","03290431","Active","01/01/2020","01/01/2020","1 Victoria Stables BOURNE Lincolnshire PE10 9JZ","R4 Recycling/reclamation of metals and metal compounds"
"246","EA","EX202020172","Aluminium","S","Borcan Ltd","09724620","Active","18/02/2020","18/02/2020","Park Road PADIHAM Lancashire BB12 7AN","R4 Recycling/reclamation of metals and metal compounds"
"247","EA","EX202015148","Aluminium","L","Britannia Beverages Ltd","07132261","Active","01/01/2020","01/01/2020","Unit 3 LONDON London NW10 7RT","R4 Recycling/reclamation of metals and metal compounds"
"248","EA","EX202019136","Aluminium","L","City Metals Recycling Ltd","07719785","Active","13/01/2020","13/01/2020","23 Thames Road Barking London UK IG11 0HN","R4 Recycling/reclamation of metals and metal compounds"
"249","EA","EX202020202","Aluminium","L","Clarke Eco Ltd","12076822","Active","22/04/2020","22/04/2020","Unit 3 ROTHERHAM S62 6JL","R4 Recycling/reclamation of metals and metal compounds"
"250","EA","EX202019118","Aluminium","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2020","01/01/2020","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R4 Recycling/reclamation of metals and metal compounds"
"251","EA","EX202020129","Aluminium","S","Complete Recycling Services Ltd","11192013","Active","01/01/2020","01/01/2020","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R4 Recycling/reclamation of metals and metal compounds"
"252","EA","EX202020164","Aluminium","L","Crossgreen Investments Ltd","09235821","Active","21/01/2020","21/01/2020","Waste Transfer Station LEEDS WEST YORKSHIRE LS9 0NX","R4 Recycling/reclamation of metals and metal compounds"
"253","EA","EX202015144","Aluminium","L","Dartmouth Global Trading Co Ltd","03470689","Active","01/01/2020","01/01/2020","Woodside Works DUDLEY DY2 0AF","R4 Recycling/reclamation of metals and metal compounds"
"254","EA","EX202015131","Aluminium","L","Day Group Ltd","0432417","Active","01/01/2020","01/01/2020","Day Group Ltd BRENTFORD Middlesex TW8 9HF","R4 Recycling/reclamation of metals and metal compounds"
"255","EA","EX202020161","Aluminium","S","DJO Waste Recycling Ltd","12253715","Active","17/01/2020","17/01/2020","UNIT 1A, BILSTON KEY INDUSTRIAL ESTATE BILSTON WEST MIDLAND WV14 7DW","R4 Recycling/reclamation of metals and metal compounds"
"256","EA","EX202010127","Aluminium","L","Donald Ward Ltd","1292288","Active","19/06/2020","19/06/2020","Griffon Road ILKESTON Derbyshire DE7 4RF","R4 Recycling/reclamation of metals and metal compounds"
"257","EA","EX202017119","Aluminium","L","Ecosky Environmental Solutions Ltd","10073147","Active","02/01/2020","02/01/2020","Adamson House MANCHESTER M20 2YY","R4 Recycling/reclamation of metals and metal compounds"
"258","EA","EX202018133","Aluminium","L","Envirocon Ltd","09594765","Active","01/01/2020","01/01/2020","Unit 3 Locking road Business Park WESTON SUPER MARE Somerset BS233HF","R4 Recycling/reclamation of metals and metal compounds"
"259","EA","EX202008125","Aluminium","L","Eurokey Recycling Ltd","03089592","Active","01/01/2020","01/01/2020","Kelsall House TELFORD Shropshire TF3 3BD","R4 Recycling/reclamation of metals and metal compounds"
"260","EA","EX2019991","Aluminium","L","European Metal Recycling Ltd","02954623","Active","01/01/2020","01/01/2020","Sirius House WARRINGTON WA5 7NS","R4 Recycling/reclamation of metals and metal compounds"
"261","EA","EX202018144","Aluminium","S","Freshlook Solutions Ltd","06931833","Active","01/01/2020","01/01/2020","UNIT 1 WEST BROMWICH West Midlands B70 9DS","R4 Recycling/reclamation of metals and metal compounds"
"262","EA","EX202020107","Aluminium","S","Gemini Corporation NV","","Active","01/01/2020","01/01/2020","Gemini House ANTWERP A0 0AA","R4 Recycling/reclamation of metals and metal compounds"
"263","EA","EX202019120","Aluminium","L","H Ripley & Co Ltd, New Haven","4868630","Active","01/01/2020","01/01/2020","Apex Way HAILSHAM East Sussex BN27 3WA","R4 Recycling/reclamation of metals and metal compounds"
"264","EA","EX202020240","Aluminium","L","HDP Trading Ltd","04402962","Active","27/07/2020","27/07/2020","28-30 Worship Street LONDON Greater London EC2A 2AH","R4 Recycling/reclamation of metals and metal compounds"
"265","EA","EX202020166","Aluminium","S","I2R Packaging Solutions Ltd","06032086","Active","27/01/2020","27/01/2020","Capital House Telford Shropshire TF1 6QJ","R4 Recycling/reclamation of metals and metal compounds"
"266","EA","EX202017107","Aluminium","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2020","01/01/2020","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R4 Recycling/reclamation of metals and metal compounds"
"267","EA","EX202020139","Aluminium","L","Johnsons Aggregates and Recycling
Ltd","4366658","Active","01/01/2020","01/01/2020","Johnsons Aggregates and Recycling Ltd ILKESTON DERBYSHIRE DE7 4BG","R4 Recycling/reclamation of metals and metal compounds"
"268","EA","EX202020243","Aluminium","S","Metal Interests Ltd","02266590","Active","06/08/2020","06/08/2020","3b Spur Road CHICHESTER W. Sussex PO19 8PR","R4 Recycling/reclamation of metals and metal compounds"
"269","EA","EX202020157","Aluminium","L","Monoworld Ltd","4080642","Active","14/01/2020","14/01/2020","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R4 Recycling/reclamation of metals and metal compounds"
"270","EA","EX202015138","Aluminium","L","Monoworld Recycling Ltd","06320557","Active","14/01/2020","14/01/2020","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R4 Recycling/reclamation of metals and metal compounds"
"271","EA","EX202020121","Aluminium","L","Morris and Co (Handlers) Ltd","1240380","Active","01/01/2020","01/01/2020","The Water Tower DONCASTER South Yorks DN4 8DE","R4 Recycling/reclamation of metals and metal compounds"
"272","EA","EX202016130","Aluminium","L","Novelis UK Ltd","00279596","Active","01/01/2020","01/01/2020","Latchford Locks Works WARRINGTON Cheshire WA4 1NN","R4 Recycling/reclamation of metals and metal compounds"
"273","EA","EX202020237","Aluminium","S","Oak Bank Solutions Ltd","12216652","Active","10/07/2020","10/07/2020","81D Crayford Way DARTFORD Kent DA1 4JY","R4 Recycling/reclamation of metals and metal compounds"
"274","EA","EX202016111","Aluminium","L","Oatley Resources Ltd","07924593","Active","01/01/2020","01/01/2020","Unit 304 DARWEN Lancashire BB31AE","R4 Recycling/reclamation of metals and metal compounds"
"275","EA","EX202020143","Aluminium","S","OM Synergies Ltd","8786463","Active","01/01/2020","01/01/2020","146 Hagley Road BIRMINGHAM West Midlands B16 9NX","R4 Recycling/reclamation of metals and metal compounds"
"276","EA","EX202020146","Aluminium","L","Pasha Recycling Services Ltd","11640718","Active","01/01/2020","01/01/2020","27 Goodlass Road LIVERPOOL L24 9HJ","R4 Recycling/reclamation of metals and metal compounds"
"277","EA","EX202020223","Aluminium","L","Plan B Management Solutions Ltd","05873377","Active","22/05/2020","22/05/2020","Gilmarde House BANBURY Oxfordshire OX16 9AB","R4 Recycling/reclamation of metals and metal compounds"
"278","EA","EX202019170","Aluminium","L","Promet (Metals & Trading) Ltd","09287181","Active","01/01/2020","01/01/2020","Unit 34-39 East Industrial Estate DINNINGTON S25 3AF","R4 Recycling/reclamation of metals and metal compounds"
"279","EA","EX202014136","Aluminium","L","Recycling Lives Limited","03783452","Active","01/01/2020","01/01/2020","Recycling Lives Limited PRESTON Lancashire PR2 5BX","R4 Recycling/reclamation of metals and metal compounds"
"280","EA","EX202010129","Aluminium","L","Roydon Resource Recovery Ltd","3852634","Active","30/01/2020","30/01/2020","Units 1 - 3 SWINTON Manchester M27 8LU","R4 Recycling/reclamation of metals and metal compounds"
"281","EA","EX202007785","Aluminium","L","S Norton & Co Ltd","1859428","Active","01/01/2020","01/01/2020","Bankfield House LIVERPOOL Merseyside L20 8RQ","R4 Recycling/reclamation of metals and metal compounds"
"282","EA","EX202010151","Aluminium","L","Sackers Limited","01526052","Active","01/01/2020","01/01/2020","Railway sidings IPSWICH Suffolk IP6 0JB","R4 Recycling/reclamation of metals and metal compounds"
"283","EA","EX202018122","Aluminium","S","Sam Magnet UK Ltd","07131840","Active","04/02/2020","04/02/2020","11 LAUREL CLOSE LUTON Bedfordshire LU4 9FB","R4 Recycling/reclamation of metals and metal compounds"
"284","EA","EX202019127","Aluminium","L","Scanmetals (UK) Ltd","10484811","Active","01/01/2020","01/01/2020","Scanmetals (UK) Ltd WILLENHALL WV13 2QE","R4 Recycling/reclamation of metals and metal compounds"
"285","EA","EX202020114","Aluminium","S","Seal Metal Recycling Ltd","06260110","Active","01/01/2020","01/01/2020","23 Allerton park LEEDS West Yorkshire LS74ND","R4 Recycling/reclamation of metals and metal compounds"
"286","EA","EX202016113","Aluminium","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2020","01/01/2020","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R4 Recycling/reclamation of metals and metal compounds"
"287","EA","EX202018160","Aluminium","L","Tandom Metallurgical Group Ltd","06661279","Active","01/01/2020","01/01/2020","Radnor Park Industrial Estate CONGLETON Cheshire CW12 4XE","R4 Recycling/reclamation of metals and metal compounds"
"288","EA","EX202020200","Aluminium","S","Thompson Recycling LLP","OC396262","Active","16/04/2020","16/04/2020","Hillside Industrial Estate STOKE-ON-TRENT Staffordshire ST10 1PN","R4 Recycling/reclamation of metals and metal compounds"
"289","EA","EX202010122","Aluminium","S","Tom Martin & Company Ltd","00990667","Active","01/01/2020","01/01/2020","123 Seedlee Road, PRESTON Lancashire PR5 8AE","R4 Recycling/reclamation of metals and metal compounds"
"290","EA","EX202020133","Aluminium","L","Total Commodities Ltd","6407218","Active","01/01/2020","01/01/2020","Devonshire House STANMORE Middlesex HA7 1JS","R4 Recycling/reclamation of metals and metal compounds"
"291","EA","EX202019162","Aluminium","L","Trading Products Ltd","09994434","Active","01/01/2020","01/01/2020","17 Walkergate BERWICK UPON TWEED TD15 1DJ","R4 Recycling/reclamation of metals and metal compounds"
"292","EA","EX202013159","Aluminium","L","UN GLOBAL TRADING LIMITED","7442777","Active","01/01/2020","01/01/2020","VISTA CENTRE, 50 SALISBURY ROAD HOUNSLOW middlesex TW46JQ","R4 Recycling/reclamation of metals and metal compounds"
"293","EA","EX20200127","Aluminium","L","Unimetals Recycling (UK) Limited","3242331","Active","16/04/2020","16/04/2020","Long Marston STRATFORD-UPON-AVON Warwickshire CV37 8AQ","R4 Recycling/reclamation of metals and metal compounds"
"294","EA","EX202005119","Aluminium","S","Valpak Recycling Ltd","04683865","Active","01/01/2020","01/01/2020","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R4 Recycling/reclamation of metals and metal compounds"
"295","EA","EX202019185","Aluminium","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2020","01/01/2020","Kingswood House CANNOCK Staffordshire WS11 8JP","R4 Recycling/reclamation of metals and metal compounds"
"296","EA","EX202019113","Aluminium","L","Vipa Lausanne SA","00866521","Active","01/01/2020","01/01/2020","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R4 Recycling/reclamation of metals and metal compounds"
"297","EA","EX202009123","Aluminium","L","Viridor Resource Management Ltd","3649069","Active","01/01/2020","01/01/2020","Ashford House Grenadier Road EXETER EX1 3LH","R4 Recycling/reclamation of metals and metal compounds"
"298","EA","EX202019135","Aluminium","L","Visy Recycling Europe Ltd","07199767","Active","01/01/2020","01/01/2020","2 New Street Square LONDON EC4A 3BZ","R4 Recycling/reclamation of metals and metal compounds"
"299","NRW","WX202017701","Aluminium","L","D S Smith Recycling","00214967","Active","01/01/2020","01/01/2020","DS Smith Recycling UK Ltd CARPHILLY CARPHILLY CF83 2AX","R4 Recycling/reclamation of metals and metal compounds"
"300","NRW","WX202020704","Aluminium","S","Parry and Evans Holding Limited","6501567","Active","01/01/2020","01/01/2020","severn farm ind est welshpool wales sy217df","R4 Recycling/reclamation of metals and metal compounds"
"301","NRW","WX202015703","Aluminium","L","Reddy Pai Metals Limited","07858597","Active","01/01/2020","01/01/2020","Regus 1 Capital Quarter CARDIFF CF10 4BQ","R4 Recycling/reclamation of metals and metal compounds"
"302","NRW","WX202020702","Aluminium","L","Swan Alloy UK Ltd","03221771","Active","01/01/2020","01/01/2020","SWAN ALLOY UK LTD. SWANSEA SWANSEA SA5 4SF","R4 Recycling/reclamation of metals and metal compounds"
"303","NIEA","NX202020112","Aluminium","S","Bailey Waste Recycling (NI) Limited","NI042948","Active","03/04/2020","03/04/2020","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R4 Recycling/reclamation of metals and metal compounds"
"304","NIEA","NX202019105","Aluminium","S","Bryson Recycling","NI 1315","Active","01/01/2020","01/01/2020","Belfast Road MALLUSK Antrim BT36 4FS","R4 Recycling/reclamation of metals and metal compounds"
"305","NIEA","NX202020110","Aluminium","L","Enva Northern Ireland Ltd","NI017996","Active","26/02/2020","26/02/2020","52 Creagh Road TOOMEBRIDGE Antrim BT413SE","R4 Recycling/reclamation of metals and metal compounds"
"306","NIEA","NX202019107","Aluminium","L","Leinster Environmentals (UK)
Limited","NI613594","Active","01/01/2020","01/01/2020","Dromalane NEWRY Down BT35 8QS","R4 Recycling/reclamation of metals and metal compounds"
"307","NIEA","NX202009104","Aluminium","L","Re-Gen Limited","NI 44110","Active","01/01/2020","01/01/2020","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"308","NIEA","NX202018102","Aluminium","L","Vanden Recycling Ltd","NI611544","Active","01/01/2020","01/01/2020","Floor 2 LISBURN Antrim BT28 1TW","R4 Recycling/reclamation of metals and metal compounds"
"309","SEPA","SX202020103","Aluminium","S","Amasha Ltd","SC367147","Cancelled","01/01/2020","01/02/2021","32 Boggs Holdings TRANENT East Lothian EH34 5BA","R4 Recycling/reclamation of metals and metal compounds"
"310","SEPA","SX202020106","Aluminium","L","Dalton Group Limited","SC088385","Cancelled","","01/01/2020","15 Youngs Rd BROXBURN West Lothian EH52 5LY","R4 Recycling/reclamation of metals and metal compounds"
"311","SEPA","SX2019990001","Aluminium","L","John R Adam & Sons Limited","SC030140","Cancelled","01/01/2020","01/02/2021","RIVERSIDE BERTH, GLASGOW G51 4SD","R4 Recycling/reclamation of metals and metal compounds"
"312","SEPA","SX202020101","Aluminium","S","Lowmac Alloys Limited","SCO52151","Cancelled","01/01/2020","01/02/2021","Murdoch Place IRVINE North Ayrshire KA11 5DG","R4 Recycling/reclamation of metals and metal compounds"
"313","SEPA","SX202014101","Aluminium","L","Robertson Metals Recycling Limited","SC105027","Cancelled","01/01/2020","01/02/2021","Inverkeithing Scrap Terminal INVERKEITHING Fife KY11 1HL","R4 Recycling/reclamation of metals and metal compounds"
"314","SEPA","SX202013111","Aluminium","S","WRC Recycling","SC370000","Cancelled","01/01/2020","01/02/2021","45 INCHINNAN Renfrew PA49RR","R4 Recycling/reclamation of metals and metal compounds"
"315","EA","EX202015122","EfW","L","Andusia Recovered Fuels Ltd","7957675","Active","01/01/2020","01/01/2020","The Townhouse HERTFORD Herts SG14 1AJ","R1 Use principally as a fuel or other means to generate energy"
"316","EA","EX202015149","EfW","L","Biffa Waste Services Ltd","00946107","Active","01/01/2020","01/01/2020","Coronation Road HIGH WYCOMBE Buckinghamshire HP12 3TZ","R1 Use principally as a fuel or other means to generate energy"
"317","EA","EX202016150","EfW","L","FCC Recycling (UK) Ltd","2674166","Active","01/01/2020","01/01/2020","Ground Floor West NORTHAMPTON Northamptonshire NN4 7RG","R1 Use principally as a fuel or other means to generate energy"
"318","EA","EX202020185","EfW","L","Geminor UK Limited","8155115","Active","13/03/2020","13/03/2020","IC3 Keele Unversity Science Park KEELE Staffordshire ST5 5NP","R1 Use principally as a fuel or other means to generate energy"
"319","EA","EX202014123","EfW","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2020","01/01/2020","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R1 Use principally as a fuel or other means to generate energy"
"320","EA","EX202018146","EfW","L","Totus Environmental Ltd","7708260","Active","01/01/2020","01/01/2020","Totus Environmental KNUTSFORD Cheshire WA16 6BA","R1 Use principally as a fuel or other means to generate energy"
"321","NIEA","NX202020103","EfW","S","McKinstry Skip Hire","NI046471","Active","01/01/2020","01/01/2020","81-83 Belfast Road CRUMLIN Antrim BT294TL","R1 Use principally as a fuel or other means to generate energy"
"322","NIEA","NX202014101","EfW","L","Re-Gen Limited","NI 44110","Active","01/01/2020","01/01/2020","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R1 Use principally as a fuel or other means to generate energy"
"323","NIEA","NX202020109","EfW","L","RiverRidge","NI640376","Active","13/01/2020","13/01/2020","56 Craigmore Road GARVAGH Derry BT51 5HF","R1 Use principally as a fuel or other means to generate energy"
"324","EA","EX202020217","Glass Other","S","Normanby Wharf Port Services Ltd","12534848","Active","07/05/2020","07/05/2020","Normanby Wharf Port Services MIDDLESBROUGH Cleveland TS3 8AT","R5 Recycling/reclamation of other inorganic materials"
"325","EA","EX202020132","Glass Other","L","Recresco Ltd (3)","4066165","Active","01/01/2020","01/01/2020","Recresco Ltd KIRKBY-IN-ASHFIELD Nottinghamshire NG17 8AP","R5 Recycling/reclamation of other inorganic materials"
"326","NIEA","NX202016104","Glass Other","S","Bryson Recycling","NI 1315","Active","01/01/2020","01/01/2020","Belfast Road MALLUSK Antrim BT36 4FS","R5 Recycling/reclamation of other inorganic materials"
"327","NIEA","NX202013108","Glass Other","L","RecyCo","NI049526","Active","01/01/2020","01/01/2020","89 Barony Road OMAGH Co Tyrone BT79 7QG","R5 Recycling/reclamation of other inorganic materials"
"328","NIEA","NX202013103","Glass Other","L","Re-Gen Limited","NI 44110","Active","01/01/2020","01/01/2020","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R5 Recycling/reclamation of other inorganic materials"
"329","EA","EX202016157","Glass Re-melt","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2020","01/01/2020","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R5 Recycling/reclamation of other inorganic materials"
"330","EA","EX202019140","Glass Re-melt","L","Cores Environment UK Ltd","10278495","Active","01/01/2020","01/01/2020","34 Ely Place LONDON EC1N 6TD","R5 Recycling/reclamation of other inorganic materials"
"331","EA","EX202013132","Glass Re-melt","L","Day Group Ltd","00432417","Active","01/01/2020","01/01/2020","Transport Avenue BRENTFORD Middlesex TW8 9HF","R5 Recycling/reclamation of other inorganic materials"
"332","EA","EX202020216","Glass Re-melt","S","Normanby Wharf Port Services Ltd","12534848","Active","07/05/2020","07/05/2020","Normanby Wharf Port Services MIDDLESBROUGH Cleveland TS3 8AT","R5 Recycling/reclamation of other inorganic materials"
"333","EA","EX202015107","Glass Re-melt","L","Recresco Ltd (3)","4066165","Active","01/01/2020","01/01/2020","Recresco Ltd KIRKBY-IN-ASHFIELD Nottinghamshire NG17 8AP","R5 Recycling/reclamation of other inorganic materials"
"334","EA","EX202013158","Glass Re-melt","L","Silica Developments Ltd","07892545","Active","01/01/2020","01/01/2020","4 TROWBRIDGE Wiltshire BA14 9BD","R5 Recycling/reclamation of other inorganic materials"
"335","EA","EX202014125","Glass Re-melt","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2020","01/01/2020","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R5 Recycling/reclamation of other inorganic materials"
"336","EA","EX202013147","Glass Re-melt","S","URM UK Ltd t/a Berryman","4084246","Active","01/01/2020","01/01/2020","Lidgate Crescent SOUTH KIRKBY West Yorkshire WF9 3NR","R5 Recycling/reclamation of other inorganic materials"
"337","EA","EX202013148","Glass Re-melt","S","Valpak Recycling Ltd","04683865","Active","01/01/2020","01/01/2020","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R5 Recycling/reclamation of other inorganic materials"
"338","EA","EX202015125","Glass Re-melt","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2020","01/01/2020","Kingswood House CANNOCK Staffordshire WS11 8JP","R5 Recycling/reclamation of other inorganic materials"
"339","NIEA","NX202013107","Glass Re-melt","L","RecyCo","NI049526","Active","01/01/2020","01/01/2020","89 Barony Road OMAGH Co Tyrone BT79 7QG","R5 Recycling/reclamation of other inorganic materials"
"340","NIEA","NX202013102","Glass Re-melt","L","Re-Gen Limited","NI 44110","Active","01/01/2020","01/01/2020","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R5 Recycling/reclamation of other inorganic materials"
"341","SEPA","SX202014104","Glass Re-melt","L","MKD32 Limited","08342873","Cancelled","16/01/2020","01/02/2021","321 Aikenhead Road GLASGOW G42 0PE","R5 Recycling/reclamation of other inorganic materials"
"342","EA","EX202020222","Paper
Composting","L","Plan B Management Solutions Ltd","05873377","Active","22/05/2020","22/05/2020","Gilmarde House BANBURY Oxfordshire OX16 9AB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"343","EA","EX202020208","Paper/board","L","Accoil Paper Recycling Ltd","08754963","Active","30/04/2020","30/04/2020","9a Maypole Crescent ERITH Kent DA8 2JZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"344","EA","EX202020245","Paper/board","L","AM Recycling Materials Ltd","11179102","Active","06/08/2020","06/08/2020","2a Connaught Avenue LONDON E4 7AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"345","EA","EX202018158","Paper/board","L","AP Concept UK Ltd","08028799","Active","01/01/2020","01/01/2020","Suite 50-55, Bradbourne House EAST MALLING Kent ME19 6DZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"346","EA","EX202020140","Paper/board","L","Arrow International Ltd","12081633","Active","01/01/2020","01/01/2020","78 Platt Hill Avenue BOLTON BL3 4JU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"347","EA","EX202019178","Paper/board","L","Asha Expo & Co Ltd","6311578","Active","01/01/2020","01/01/2020","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"348","EA","EX202019148","Paper/board","L","Atlas Commodities Ltd","09307499","Active","01/01/2020","01/01/2020","2 Hertford House, Farm Close HERTFORSHIRE WD7 9AB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"349","EA","EX202019108","Paper/board","L","Bolton Brothers Ltd","3745354","Active","01/01/2020","01/01/2020","Bramford Road IPSWICH Suffolk IP6 0SL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"350","EA","EX202019181","Paper/board","S","CJM RECYCLING LIMITED","9822230","Active","28/04/2020","28/04/2020","Hadrian Yard East NEWCASTLE Newcastle up Tyne NE28 6UE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"351","EA","EX202020201","Paper/board","L","Clarke Eco Ltd","12076822","Active","22/04/2020","22/04/2020","Unit 3 ROTHERHAM S62 6JL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"352","EA","EX202018139","Paper/board","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2020","01/01/2020","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"353","EA","EX202020128","Paper/board","S","Complete Recycling Services Ltd","11192013","Active","01/01/2020","01/01/2020","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"354","EA","EX202019139","Paper/board","L","Cores Environment UK Ltd","10278495","Active","01/01/2020","01/01/2020","34 Ely Place LONDON EC1N 6TD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"355","EA","EX202018140","Paper/board","L","Cortus Trading Ltd","9404715","Active","01/01/2020","01/01/2020","8 Longwood House BRISTOL North Somerset BS8 3TJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"356","EA","EX202018115","Paper/board","S","Coveris Flexibles UK Ltd","02925612","Active","01/01/2020","01/01/2020","Tenens Way BOSTON Lincolnshire PE21 7SZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"357","EA","EX202019184","Paper/board","L","CTL Europe Ltd","11054024","Active","06/01/2020","06/01/2020","13 ROEBUCK ROAD ROCHESTER KENT ME1 1UE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
