ref_year,unu_key,flow_desc,cmd_code,qty
2011,0307,Import,847230,39353
2011,0308,Export,852841,171730
2011,0308,Export,852849,93971
2011,0308,Import,852841,296629
2011,0308,Import,852849,28222
2011,0309,Export,852851,632134
2011,0309,Export,852859,352135
2011,0309,Import,852851,4832631
2011,0309,Import,852859,1941470
2011,0401,Export,851830,3631685
2011,0402,Export,851981,4012171
2011,0402,Export,852691,4942493
2011,0402,Export,852712,78407
2011,0402,Export,852713,298564
2011,0402,Export,852719,464331
2011,0402,Export,852791,166318
2011,0402,Export,852792,183809
2011,0402,Export,852799,832801
2011,0402,Import,851981,11362778
2011,0402,Import,852691,11256031
2011,0402,Import,852712,203440
2011,0402,Import,852713,3074219
2011,0402,Import,852719,3224505
2011,0402,Import,852791,1803257
2011,0402,Import,852792,2180995
2011,0402,Import,852799,256861
2011,0403,Export,851840,1372995
2011,0403,Export,851850,386515
2011,0403,Export,851930,29616
2011,0403,Export,851981,4012171
2011,0403,Export,851989,500072
2011,0403,Export,852721,221994
2011,0403,Export,852729,61294
2011,0403,Export,920710,10020
2011,0403,Export,920790,64644
2011,0403,Import,851840,1131774
2011,0403,Import,851850,1150618
2011,0403,Import,851930,157259
2011,0403,Import,851981,11362778
2011,0403,Import,851989,886812
2011,0403,Import,852721,2691998
2011,0403,Import,852729,378370
2011,0403,Import,920710,173138
2011,0403,Import,920790,364321
2011,0404,Export,852110,84355
2011,0404,Export,852190,1314263
2011,0404,Export,852560,2158882
2011,0404,Export,852861,22686
2011,0404,Export,852869,268867
2011,0404,Export,852871,1343322
2011,0404,Export,900711,490
2011,0404,Export,900719,112307
2011,0404,Export,900720,23020
2011,0404,Export,900810,13194
2011,0404,Export,900830,19889
2011,0404,Export,900840,13665
2011,0404,Export,901060,17586
2011,0404,Import,852110,150056
2011,0404,Import,852190,10164678
2011,0404,Import,852560,1623091
2011,0404,Import,852861,27776
2011,0404,Import,852869,652982
2011,0404,Import,852871,8631170
2011,0404,Import,900711,98901
2011,0404,Import,900719,103485
2011,0404,Import,900720,48827
2011,0404,Import,900810,1340
2011,0404,Import,900830,405736
2011,0404,Import,900840,2567
2011,0405,Export,851821,3281738
2011,0405,Export,851822,750912
2011,0405,Import,851821,8075569
2011,0405,Import,851822,3007138
2011,0406,Export,852580,4573615
2011,0406,Export,900661,1121877
2011,0406,Export,900669,15403
2011,0406,Import,852580,16298781
2011,0406,Import,900661,151912
2011,0406,Import,900669,97231
2011,0407,Export,852873,36638
2011,0407,Import,852873,71683
2011,0408,Export,852872,738455
2011,0408,Import,852872,10876096
2011,0501,Import,851210,6034508
2011,0502,Export,853931,17364184
2011,0502,Import,853931,133366166
2011,0503,Export,853949,1234939
2011,0503,Import,853949,2954402
2011,0504,Export,853932,3266408
2011,0504,Export,853939,764573
2011,0504,Export,853941,502691
2011,0504,Import,853932,8599894
2011,0504,Import,853939,21707389
2011,0504,Import,853941,986680
2011,0601,Export,841350,927274
2011,0601,Export,841381,1135285
2011,0601,Export,841459,3386342
2011,0601,Export,842430,118155
2011,0601,Export,845929,37173
2011,0601,Export,846591,9941
2011,0601,Export,846721,478941
2011,0601,Export,846722,1013727
2011,0601,Export,846729,747373
2011,0601,Export,851511,1930658
2011,0601,Export,851531,4942
2011,0601,Import,841350,1032169
2011,0601,Import,841381,12115748
2011,0601,Import,841459,12257895
2011,0601,Import,842430,1557847
2011,0601,Import,845929,100637
2011,0601,Import,846591,293568
2011,0601,Import,846721,3152313
2011,0601,Import,846722,1304893
2011,0601,Import,846729,6327094
2011,0602,Export,841370,1567139
2011,0602,Export,843061,50010
2011,0602,Export,843311,875027
2011,0602,Export,843319,13021
2011,0602,Export,845819,397
2011,0602,Export,846090,103540
2011,0602,Export,846596,979
2011,0602,Import,841370,4692637
2011,0602,Import,843061,10145
2011,0602,Import,843311,2014633
2011,0602,Import,843319,374481
2011,0602,Import,845819,2245
2011,0602,Import,846090,164360
2011,0602,Import,846596,24489
2011,0703,Export,851920,254892
2011,0703,Import,851920,68009
2011,0801,Export,902140,623549
2011,0801,Import,902140,2352843
2011,0802,Export,901811,52389
2011,0802,Export,901812,898
2011,0802,Export,901813,2358
2011,0901,Export,853110,17898343
2011,0901,Export,902519,7445073
2011,0901,Export,902610,3602027
2011,0901,Export,902620,92149791
2011,0901,Export,902710,4645558
2011,0901,Export,903210,13537325
2011,0901,Import,853110,27883643
2011,0901,Import,902519,9370550
2011,0901,Import,902610,3077051
2011,0901,Import,902620,10978557
2011,0901,Import,902710,3815269
2011,0901,Import,903210,24637956
2011,0902,Export,901520,823
2011,0902,Export,902830,1320518
2011,0902,Export,903020,3217
2011,0902,Import,901520,5395
2011,0902,Import,902830,1414577
2011,1001,Export,847629,7648
2011,1001,Export,847689,251337
2011,1001,Import,847629,3367
2011,1001,Import,847689,141174
2011,1002,Export,847621,51330
2011,1002,Export,847681,4100
2011,1002,Import,847621,37872
2011,1002,Import,847681,12661
2012,0101,Export,845130,59450
2012,0101,Import,845130,198939
2012,0102,Export,842211,71529
2012,0102,Export,842219,7184
2012,0102,Import,842211,1094902
2012,0102,Import,842219,55160
2012,0103,Export,851660,424512
2012,0103,Import,851660,6798407
2012,0104,Export,845011,261879
2012,0104,Export,845012,9226
2012,0104,Export,845019,3108
2012,0104,Export,845020,5221
2012,0104,Import,845011,2506166
2012,0104,Import,845012,16833
2012,0104,Import,845019,692594
2012,0104,Import,845020,11856
2012,0105,Export,842112,9080
2012,0105,Import,842112,40985
2012,0106,Export,841460,44691
2012,0106,Export,851621,59989
2012,0106,Export,851629,690429
2012,0106,Import,841460,2888969
2012,0106,Import,851621,49685
2012,0106,Import,851629,5810672
2012,0108,Export,841810,67494
2012,0108,Export,841821,46939
2012,0108,Export,841829,19031
2012,0108,Import,841810,1391852
2012,0108,Import,841821,1452306
2012,0108,Import,841829,607717
2012,0109,Export,841830,3600
2012,0109,Export,841840,12786
2012,0109,Import,841830,119026
2012,0109,Import,841840,538735
2012,0113,Export,841850,108944
2012,0113,Import,841850,375435
2012,0114,Export,851650,590889
2012,0114,Import,851650,3850793
2012,0201,Export,630110,112878
2012,0201,Export,841451,380100
2012,0201,Export,845210,23643
2012,0201,Export,851640,923663
2012,0201,Export,910111,175982
2012,0201,Export,910119,80196
2012,0201,Export,910191,69982
2012,0201,Export,910211,3263459
2012,0201,Export,910212,1128044
2012,0201,Export,910219,349205
2012,0201,Export,910221,287681
2012,0201,Export,910291,797886
2012,0201,Export,910299,232088
2012,0201,Export,910310,54342
2012,0201,Export,910390,65281
2012,0201,Export,910511,385494
2012,0201,Export,910519,85433
2012,0201,Export,910521,689311
2012,0201,Export,910529,331152
2012,0201,Export,910591,103918
2012,0201,Export,910599,68322
2012,0201,Export,910700,281601
2012,0201,Export,910811,5130
2012,0201,Export,910812,1029
2012,0201,Export,910819,74270
2012,0201,Export,910890,7628
2012,0201,Export,910910,11552
2012,0201,Export,910990,5654
2012,0201,Import,630110,1150300
2012,0201,Import,841451,2231684
2012,0201,Import,845210,305541
2012,0201,Import,851640,8548788
2012,0201,Import,910111,654120
2012,0201,Import,910119,564352
2012,0201,Import,910191,97249
2012,0201,Import,910211,20653953
2012,0201,Import,910212,3537385
2012,0201,Import,910219,1507169
2012,0201,Import,910221,333723
2012,0201,Import,910291,1098672
2012,0201,Import,910299,776295
2012,0201,Import,910310,381797
2012,0201,Import,910390,248918
2012,0201,Import,910511,3560824
2012,0201,Import,910519,830463
2012,0201,Import,910521,3750911
2012,0201,Import,910529,1433057
2012,0201,Import,910591,1632866
2012,0201,Import,910599,1102952
2012,0201,Import,910700,3575830
2012,0201,Import,910811,235235
2012,0201,Import,910812,110335
2012,0201,Import,910819,12970
2012,0201,Import,910890,56764
2012,0201,Import,910910,82251
2012,0201,Import,910990,1570403
2012,0202,Export,850940,575503
2012,0202,Export,851672,493362
2012,0202,Export,851679,2284162
2012,0202,Import,850940,8092165
2012,0202,Import,851672,5910441
2012,0202,Import,851679,16560866
2012,0203,Export,851610,1197335
2012,0203,Export,851671,470527
2012,0203,Import,851610,3617785
2012,0203,Import,851671,4328846
2012,0204,Export,850811,370314
2012,0204,Export,850819,150917
2012,0204,Export,850860,44433
2012,0204,Import,850811,3697480
2012,0204,Import,850819,3622365
2012,0204,Import,850860,549286
2012,0205,Export,851010,474166
2012,0205,Export,851020,415023
2012,0205,Export,851030,225572
2012,0205,Export,851631,492792
2012,0205,Export,851633,27654
2012,0205,Import,851010,4249198
2012,0205,Import,851020,4920307
2012,0205,Import,851030,2812708
2012,0205,Import,851631,4813988
2012,0205,Import,851633,589856
2012,0301,Export,846900,32188
2012,0301,Export,847010,1009908
2012,0301,Export,847021,7338
2012,0301,Export,847029,55740
2012,0301,Export,847160,2831871
2012,0301,Export,847170,8754334
2012,0301,Export,847180,3671512
2012,0301,Export,847190,4162030
2012,0301,Export,847290,160235
2012,0301,Import,846900,47476
2012,0301,Import,847010,8468861
2012,0301,Import,847021,137024
2012,0301,Import,847029,233710
2012,0301,Import,847160,15936754
2012,0301,Import,847170,23814485
2012,0301,Import,847180,5596798
2012,0301,Import,847190,15894967
2012,0301,Import,847290,4352454
2012,0302,Export,847141,609400
2012,0302,Export,847149,656175
2012,0302,Export,847150,1208403
2012,0302,Import,847141,1436035
2012,0302,Import,847149,3525700
2012,0302,Import,847150,2800965
2012,0303,Export,847130,3549277
2012,0303,Import,847130,17938645
2012,0304,Export,844315,5865
2012,0304,Export,844319,81665
2012,0304,Export,844331,498139
2012,0304,Export,844332,718619
2012,0304,Import,844315,5472
2012,0304,Import,844319,180792
2012,0304,Import,844331,4192922
2012,0304,Import,844332,2236882
2012,0305,Export,851711,3168930
2012,0305,Export,851761,1801712
2012,0305,Export,851769,1495123
2012,0305,Export,851950,2957
2012,0305,Import,851711,5254974
2012,0305,Import,851761,3372694
2012,0305,Import,851769,4038654
2012,0305,Import,851950,25073
2012,0306,Export,851712,10377959
2012,0306,Import,851712,43625826
2012,0307,Export,844312,60640
2012,0307,Export,844339,747203
2012,0307,Export,847050,205130
2012,0307,Export,847090,78149
2012,0307,Export,847210,9382
2012,0307,Export,847230,232653
2012,0307,Import,844312,4575
2012,0307,Import,844339,1052161
2012,0307,Import,847050,831786
2012,0307,Import,847090,321864
2012,0307,Import,847210,75053
2012,0307,Import,847230,44883
2012,0308,Export,852841,156717
2012,0308,Export,852849,114342
2012,0308,Import,852841,369141
2012,0308,Import,852849,143043
2012,0309,Export,852851,404061
2012,0309,Export,852859,437693
2012,0309,Import,852851,3879752
2012,0309,Import,852859,1699388
2012,0402,Export,851981,1316346
2012,0402,Export,852691,4656863
2012,0402,Export,852712,96129
2012,0402,Export,852713,149470
2012,0402,Export,852719,169702
2012,0402,Export,852791,162039
2012,0402,Export,852792,113634
2012,0402,Export,852799,203914
2012,0402,Import,851981,4476786
2012,0402,Import,852691,7783812
2012,0402,Import,852712,207500
2012,0402,Import,852713,2011769
2012,0402,Import,852719,2895616
2012,0402,Import,852791,1229176
2012,0402,Import,852792,1650166
2012,0402,Import,852799,528279
2012,0403,Export,851840,496178
2012,0403,Export,851850,317155
2012,0403,Export,851930,28898
2012,0403,Export,851981,1316346
2012,0403,Export,851989,326123
2012,0403,Export,852721,149845
2012,0403,Export,852729,877499
2012,0403,Export,920710,30477
2012,0403,Export,920790,80766
2012,0403,Import,851840,1182210
2012,0403,Import,851850,1535465
2012,0403,Import,851930,138118
2012,0403,Import,851981,4476786
2012,0403,Import,851989,526931
2012,0403,Import,852721,1780594
2012,0403,Import,852729,246509
2012,0403,Import,920710,136910
2012,0403,Import,920790,317372
2012,0404,Export,852110,72652
2012,0404,Export,852190,755421
2012,0404,Export,852560,1290055
2012,0404,Export,852861,14860
2012,0404,Export,852869,335153
2012,0404,Export,852871,2864154
2012,0404,Export,900720,6139
2012,0404,Export,900850,8118
2012,0404,Import,852110,272173
2012,0404,Import,852190,5124994
2012,0404,Import,852560,2340506
2012,0404,Import,852861,47803
2012,0404,Import,852869,621135
2012,0404,Import,852871,9031396
2012,0404,Import,900720,30652
2012,0404,Import,900850,176083
2012,0405,Export,851821,2951850
2012,0405,Export,851822,536907
2012,0405,Import,851821,6495724
2012,0405,Import,851822,3207294
2012,0406,Export,852580,3982953
2012,0406,Export,900661,3866251
2012,0406,Export,900669,16055
2012,0406,Export,900710,5732
2012,0406,Import,852580,12747369
2012,0406,Import,900661,88378
2012,0406,Import,900669,211188
2012,0406,Import,900710,177476
2012,0407,Export,852873,11915
2012,0407,Import,852873,960282
2012,0408,Export,852872,530163
2012,0408,Import,852872,8594085
2012,0502,Export,853931,11147328
2012,0502,Import,853931,92730220
2012,0503,Export,853949,1046354
2012,0503,Import,853949,3512547
2012,0504,Export,853932,2788439
2012,0504,Export,853939,565142
2012,0504,Export,853941,418925
2012,0504,Import,853932,8336233
2012,0504,Import,853939,11375498
2012,0504,Import,853941,1003201
2012,0601,Export,841350,841787
2012,0601,Export,841381,711317
2012,0601,Export,841459,4231511
2012,0601,Export,842430,4576855
2012,0601,Export,845929,16446
2012,0601,Export,846591,9241
2012,0601,Export,846721,666079
2012,0601,Export,846722,655723
2012,0601,Export,846729,532890
2012,0601,Import,841350,1049050
2012,0601,Import,841381,7613553
2012,0601,Import,841459,9329125
2012,0601,Import,842430,1539944
2012,0601,Import,845929,83705
2012,0601,Import,846591,141611
2012,0601,Import,846721,2941657
2012,0601,Import,846722,1187354
2012,0601,Import,846729,4898270
2012,0602,Export,841370,720149
2012,0602,Export,843061,28670
2012,0602,Export,843311,793798
2012,0602,Export,843319,14483
2012,0602,Export,845819,606
2012,0602,Export,846090,60054
2012,0602,Export,846596,1275
2012,0602,Import,841370,5795345
2012,0602,Import,843061,20383
2012,0602,Import,843311,1778630
2012,0602,Import,843319,275736
2012,0602,Import,845819,2627
2012,0602,Import,846090,164528
2012,0602,Import,846596,48857
2012,0703,Export,851920,94842
2012,0703,Export,871190,44292
2012,0703,Import,851920,94986
2012,0703,Import,871190,73311
2012,0801,Export,902140,1093336
2012,0801,Import,902140,2035583
2012,0901,Export,853110,19496520
2012,0901,Export,902519,7122267
2012,0901,Export,902610,3244817
2012,0901,Export,902620,86291192
2012,0901,Export,902710,2836843
2012,0901,Export,903210,6763120
2012,0901,Import,853110,28143289
2012,0901,Import,902519,9513095
2012,0901,Import,902610,3722773
2012,0901,Import,902620,8586683
2012,0901,Import,902710,4618802
2012,0901,Import,903210,20072891
2012,0902,Export,902830,1891276
2012,0902,Import,902830,1895127
2012,1001,Export,847629,27301
2012,1001,Export,847689,247519
2012,1001,Import,847629,37447
2012,1001,Import,847689,195958
2012,1002,Export,847621,40316
2012,1002,Export,847681,1172
2012,1002,Import,847621,47679
2012,1002,Import,847681,18982
2013,0101,Export,845110,154
2013,0101,Export,845130,142787
2013,0101,Import,845110,112
2013,0101,Import,845130,181795
2013,0102,Export,842211,68121
2013,0102,Export,842219,7550
2013,0102,Import,842211,1227004
2013,0102,Import,842219,121562
2013,0103,Export,851660,550601
2013,0103,Import,851660,7860849
2013,0104,Export,845011,317512
2013,0104,Export,845012,1923
2013,0104,Export,845019,29727
2013,0104,Export,845020,11424
2013,0104,Import,845011,2670942
2013,0104,Import,845012,15552
2013,0104,Import,845019,580794
2013,0104,Import,845020,24616
2013,0105,Export,842112,6862
2013,0105,Export,845121,500417
2013,0105,Export,845129,732
2013,0105,Import,842112,21311
2013,0105,Import,845121,209505
2013,0106,Export,841460,36853
2013,0106,Export,851621,26562
2013,0106,Export,851629,638497
2013,0106,Import,841460,2173891
2013,0106,Import,851621,93819
2013,0106,Import,851629,9231170
2013,0108,Export,841810,231140
2013,0108,Export,841821,72740
2013,0108,Export,841829,15171
2013,0108,Import,841810,1630880
2013,0108,Import,841821,1396558
2013,0108,Import,841829,591307
2013,0109,Export,841830,3567
2013,0109,Export,841840,37782
2013,0109,Import,841830,218477
2013,0109,Import,841840,577080
2013,0111,Export,841510,74944
2013,0111,Import,841510,86175
2013,0113,Export,841850,76111
2013,0113,Import,841850,482455
2013,0114,Export,851650,821751
2013,0114,Import,851650,4266214
2013,0201,Export,630110,141766
2013,0201,Export,841451,516205
2013,0201,Export,845210,29415
2013,0201,Export,850980,902850
2013,0201,Export,851640,808974
2013,0201,Export,910111,150681
2013,0201,Export,910119,44698
2013,0201,Export,910191,31195
2013,0201,Export,910211,3434641
2013,0201,Export,910212,869065
2013,0201,Export,910219,536180
2013,0201,Export,910221,191190
2013,0201,Export,910291,807191
2013,0201,Export,910299,340244
2013,0201,Export,910310,78637
2013,0201,Export,910390,51624
2013,0201,Export,910511,297310
2013,0201,Export,910519,69870
2013,0201,Export,910521,433505
2013,0201,Export,910529,139800
2013,0201,Export,910591,149560
2013,0201,Export,910599,101281
2013,0201,Export,910700,208975
2013,0201,Export,910811,26132
2013,0201,Export,910812,1306
2013,0201,Export,910819,2381
2013,0201,Export,910890,1310
2013,0201,Export,910910,12266
2013,0201,Export,910990,3029
2013,0201,Import,630110,1160695
2013,0201,Import,841451,2794842
2013,0201,Import,845210,520140
2013,0201,Import,850980,7996002
2013,0201,Import,851640,9396352
2013,0201,Import,910111,688486
2013,0201,Import,910119,866244
2013,0201,Import,910191,103198
2013,0201,Import,910211,20985022
2013,0201,Import,910212,3046514
2013,0201,Import,910219,1099920
2013,0201,Import,910221,274577
2013,0201,Import,910291,1296541
2013,0201,Import,910299,720480
2013,0201,Import,910310,442869
2013,0201,Import,910390,246186
2013,0201,Import,910511,3880873
2013,0201,Import,910519,751183
2013,0201,Import,910521,3807793
2013,0201,Import,910529,1819125
2013,0201,Import,910591,1586257
2013,0201,Import,910599,1120290
2013,0201,Import,910700,3605521
2013,0201,Import,910811,297335
2013,0201,Import,910812,70193
2013,0201,Import,910819,28986
2013,0201,Import,910890,37734
2013,0201,Import,910910,102148
2013,0201,Import,910990,3810300
2013,0202,Export,850940,617748
2013,0202,Export,851672,575515
2013,0202,Export,851679,1477586
2013,0202,Import,850940,9432404
2013,0202,Import,851672,6196046
2013,0202,Import,851679,13562759
2013,0203,Export,851610,685677
2013,0203,Export,851671,886587
2013,0203,Import,851610,5565751
2013,0203,Import,851671,4538834
2013,0204,Export,850811,462345
2013,0204,Export,850819,174384
2013,0204,Export,850860,77889
2013,0204,Import,850811,4053158
2013,0204,Import,850819,3617239
2013,0204,Import,850860,569809
2013,0205,Export,851010,368522
2013,0205,Export,851020,286005
2013,0205,Export,851030,292229
2013,0205,Export,851631,689880
2013,0205,Export,851632,2334185
2013,0205,Export,851633,27133
2013,0205,Import,851010,4037103
2013,0205,Import,851020,5395116
2013,0205,Import,851030,2064179
2013,0205,Import,851631,5115132
2013,0205,Import,851632,7969796
2013,0205,Import,851633,354371
2013,0301,Export,846900,2486
2013,0301,Export,847010,877014
2013,0301,Export,847021,51212
2013,0301,Export,847029,42949
2013,0301,Export,847160,3198605
2013,0301,Export,847170,10477973
2013,0301,Export,847180,7410105
2013,0301,Export,847190,2771117
2013,0301,Export,847290,128549
2013,0301,Import,846900,22197
2013,0301,Import,847010,6514857
2013,0301,Import,847021,142263
2013,0301,Import,847029,485946
2013,0301,Import,847160,16929286
2013,0301,Import,847170,25340966
2013,0301,Import,847180,8240034
2013,0301,Import,847190,14492017
2013,0301,Import,847290,589424
2013,0302,Export,847141,794335
2013,0302,Export,847149,1033413
2013,0302,Export,847150,1521425
2013,0302,Import,847141,1831369
2013,0302,Import,847149,4524331
2013,0302,Import,847150,2851359
2013,0303,Export,847130,3357693
2013,0303,Import,847130,20100995
2013,0304,Export,844315,9279
2013,0304,Export,844319,49066
2013,0304,Export,844331,689643
2013,0304,Export,844332,785080
2013,0304,Import,844315,195
2013,0304,Import,844319,84022
2013,0304,Import,844331,4910374
2013,0304,Import,844332,2749021
2013,0305,Export,851711,677095
2013,0305,Export,851718,3567490
2013,0305,Export,851761,1141941
2013,0305,Export,851769,4373475
2013,0305,Export,851950,6217
2013,0305,Import,851711,5636606
2013,0305,Import,851718,2334065
2013,0305,Import,851761,2779846
2013,0305,Import,851950,552988
2013,0306,Export,851712,9734737
2013,0306,Import,851712,44568154
2013,0307,Export,844312,16992
2013,0307,Export,844339,122890
2013,0307,Export,847050,170089
2013,0307,Export,847090,158549
2013,0307,Export,847210,79395
2013,0307,Export,847230,25898
2013,0307,Import,844312,5236
2013,0307,Import,844339,511616
2013,0307,Import,847050,701038
2013,0307,Import,847090,267090
2013,0307,Import,847210,25836
2013,0307,Import,847230,51213
2013,0308,Export,852841,118866
2013,0308,Export,852849,14484
2013,0308,Import,852841,221788
2013,0308,Import,852849,37218
2013,0309,Export,852851,391324
2013,0309,Export,852859,351689
2013,0309,Import,852851,3729370
2013,0309,Import,852859,1817433
2013,0401,Export,851830,5193922
2013,0402,Export,851981,995256
2013,0402,Export,852691,4620635
2013,0402,Export,852712,70457
2013,0402,Export,852713,149896
2013,0402,Export,852719,179997
2013,0402,Export,852791,85125
2013,0402,Export,852792,89038
2013,0402,Export,852799,94259
2013,0402,Import,851981,3220807
2013,0402,Import,852691,8013365
2013,0402,Import,852712,124641
2013,0402,Import,852713,1489974
2013,0402,Import,852719,2578266
2013,0402,Import,852791,1162726
2013,0402,Import,852792,1479561
2013,0402,Import,852799,301315
2013,0403,Export,851840,752072
2013,0403,Export,851850,240430
2013,0403,Export,851930,40955
2013,0403,Export,851981,995256
2013,0403,Export,851989,384218
2013,0403,Export,852721,145090
2013,0403,Export,852729,679277
2013,0403,Export,920710,66118
2013,0403,Export,920790,37272
2013,0403,Import,851840,1215844
2013,0403,Import,851850,891018
2013,0403,Import,851930,185715
2013,0403,Import,851981,3220807
2013,0403,Import,851989,571014
2013,0403,Import,852721,1740775
2013,0403,Import,852729,182953
2013,0403,Import,920710,167305
2013,0403,Import,920790,439919
2013,0404,Export,852110,83898
2013,0404,Export,852190,548948
2013,0404,Export,852560,1051554
2013,0404,Export,852861,36128
2013,0404,Export,852869,232466
2013,0404,Export,852871,3423966
2013,0404,Export,900720,8215
2013,0404,Export,900850,10760
2013,0404,Export,901060,18536
2013,0404,Import,852110,211112
2013,0404,Import,852190,3897781
2013,0404,Import,852560,952085
2013,0404,Import,852861,34562
2013,0404,Import,852869,542662
2013,0404,Import,852871,11152635
2013,0404,Import,900720,145078
2013,0404,Import,900850,154318
2013,0404,Import,901010,213
2013,0405,Export,851821,1200654
2013,0405,Export,851822,520065
2013,0405,Import,851821,7573296
2013,0405,Import,851822,3267435
2013,0406,Export,852580,3914092
2013,0406,Export,900661,312679
2013,0406,Export,900669,28247
2013,0406,Export,900710,3325
2013,0406,Import,852580,11288319
2013,0406,Import,900661,137417
2013,0406,Import,900669,175972
2013,0406,Import,900710,52431
2013,0407,Export,852873,22506
2013,0407,Import,852873,240154
2013,0408,Export,852872,452966
2013,0408,Import,852872,6667941
2013,0501,Import,851210,4816998
2013,0502,Export,853931,13391028
2013,0502,Import,853931,102225456
2013,0503,Export,853949,2070983
2013,0503,Import,853949,4831862
2013,0504,Export,853932,2808985
2013,0504,Export,853939,399029
2013,0504,Export,853941,278579
2013,0504,Import,853932,8590121
2013,0504,Import,853939,16527599
2013,0504,Import,853941,911995
2013,0601,Export,841350,1436373
2013,0601,Export,841381,929128
2013,0601,Export,841459,2367963
2013,0601,Export,842430,1941934
2013,0601,Export,845929,21560
2013,0601,Export,846591,12277
2013,0601,Export,846721,391431
2013,0601,Export,846722,409375
2013,0601,Export,846729,677451
2013,0601,Import,841350,1305365
2013,0601,Import,841381,7784877
2013,0601,Import,841459,10138386
2013,0601,Import,842430,2612490
2013,0601,Import,845929,39614
2013,0601,Import,846591,176026
2013,0601,Import,846721,2844502
2013,0601,Import,846722,1347620
2013,0601,Import,846729,5919814
2013,0602,Export,841370,816422
2013,0602,Export,843061,44368
2013,0602,Export,843311,739048
2013,0602,Export,843319,13197
2013,0602,Export,845819,1664
2013,0602,Export,846090,24614
2013,0602,Export,846596,783
2013,0602,Import,841370,5371729
2013,0602,Import,843061,22641
2013,0602,Import,843311,1982477
2013,0602,Import,843319,310605
2013,0602,Import,845819,2903
2013,0602,Import,846090,273250
2013,0602,Import,846596,34497
2013,0703,Export,851920,65800
2013,0703,Export,871190,9010
2013,0703,Import,851920,108204
2013,0703,Import,871190,84320
2013,0801,Export,902140,973242
2013,0801,Import,902140,2374799
2013,0802,Export,901811,73416
2013,0802,Export,901812,1201
2013,0802,Import,901811,36656
2013,0901,Export,853110,19679310
2013,0901,Export,902519,5628821
2013,0901,Export,902610,2883594
2013,0901,Export,902620,105208915
2013,0901,Export,902710,2936515
2013,0901,Export,903210,7717234
2013,0901,Import,853110,32995117
2013,0901,Import,902519,8374774
2013,0901,Import,902610,6324372
2013,0901,Import,902620,9723851
2013,0901,Import,902710,7585591
2013,0901,Import,903210,19711953
2013,0902,Export,901520,381
2013,0902,Export,902830,1942440
2013,0902,Export,903020,4972
2013,0902,Import,901520,4771
2013,0902,Import,902830,1505820
2013,1001,Export,847629,20596
2013,1001,Export,847689,13116
2013,1001,Import,847629,29934
2013,1001,Import,847689,108842
2013,1002,Export,847621,61299
2013,1002,Export,847681,1746
2013,1002,Import,847621,27201
2013,1002,Import,847681,28726
2014,0101,Export,845110,102
2014,0101,Export,845130,121946
2014,0101,Import,845130,110551
2014,0102,Export,842211,64062
2014,0102,Export,842219,12066
2014,0102,Import,842211,1344350
2014,0102,Import,842219,46924
2014,0103,Export,851660,551536
2014,0103,Import,851660,8367461
2014,0104,Export,845011,113682
2014,0104,Export,845012,648
2014,0104,Export,845019,5263
2014,0104,Export,845020,8166
2014,0104,Import,845011,2958406
2014,0104,Import,845012,38183
2014,0104,Import,845019,516879
2014,0104,Import,845020,101012
2014,0105,Export,842112,6480
2014,0105,Export,845121,439431
2014,0105,Export,845129,275
2014,0105,Import,842112,6608
2014,0105,Import,845121,293070
2014,0106,Export,841460,27995
2014,0106,Export,851621,22022
2014,0106,Export,851629,849399
2014,0106,Import,841460,1755173
2014,0106,Import,851621,97910
2014,0106,Import,851629,8113378
2014,0108,Export,841810,92121
2014,0108,Export,841821,57544
2014,0108,Export,841829,7789
2014,0108,Import,841810,1919698
2014,0108,Import,841821,1522283
2014,0108,Import,841829,541237
2014,0109,Export,841830,6554
2014,0109,Export,841840,24851
2014,0109,Import,841830,247259
2014,0109,Import,841840,646566
2014,0111,Export,841510,51638
2014,0111,Import,841510,111214
2014,0113,Export,841850,142563
2014,0113,Import,841850,683703
2014,0114,Export,851650,822092
2014,0114,Import,851650,4270283
2014,0201,Export,630110,142737
2014,0201,Export,841451,433649
2014,0201,Export,845210,23328
2014,0201,Export,851640,691860
2014,0201,Export,910111,242419
2014,0201,Export,910119,42539
2014,0201,Export,910191,43834
2014,0201,Export,910211,2701491
2014,0201,Export,910212,638479
2014,0201,Export,910219,403297
2014,0201,Export,910221,110408
2014,0201,Export,910291,646329
2014,0201,Export,910299,353749
2014,0201,Export,910310,140361
2014,0201,Export,910390,87925
2014,0201,Export,910511,414087
2014,0201,Export,910519,72866
2014,0201,Export,910521,332532
2014,0201,Export,910529,146448
2014,0201,Export,910591,208717
2014,0201,Export,910599,96742
2014,0201,Export,910700,237330
2014,0201,Export,910811,63223
2014,0201,Export,910812,17408
2014,0201,Export,910819,7835
2014,0201,Export,910890,4879
2014,0201,Export,910910,3338
2014,0201,Export,910990,3200
2014,0201,Import,630110,1121872
2014,0201,Import,841451,4246845
2014,0201,Import,845210,544480
2014,0201,Import,850980,8780713
2014,0201,Import,851640,8692271
2014,0201,Import,910111,549009
2014,0201,Import,910119,570171
2014,0201,Import,910191,33855
2014,0201,Import,910211,21049988
2014,0201,Import,910212,2560285
2014,0201,Import,910219,2269894
2014,0201,Import,910221,913810
2014,0201,Import,910291,1002258
2014,0201,Import,910299,1274772
2014,0201,Import,910310,424068
2014,0201,Import,910390,282855
