no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,type,site_address,classification_of_operation
"211","EA","ER222017109","Wood","L","Giffords Recycling Ltd","7066018","Active","01/01/2022","01/01/2022","Accredited Reprocessors","Kelvin Way WEST BROMWICH West Midlands B70 7JR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"212","EA","ER221998262","Wood","L","Mendip Woodshavings Ltd","4158389","Active","01/01/2022","01/01/2022","Accredited Reprocessors","Charterhouse Factory BRISTOL Somerset BS40 7XS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"213","EA","ER222020119","Wood","L","Mistral Renewable Energy Ltd","09272868","Active","17/01/2022","17/01/2022","Accredited Reprocessors","Mistral Renewable Energy Ltd STALLINGBOROUGH N E Lincs DN41 8DF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"214","EA","ER222014121","Wood","L","Norbord Europe Ltd","7886600","Active","10/01/2022","10/01/2022","Accredited Reprocessors","Nadder Lane SOUTH MOLTON Devon EX36 4HP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"215","EA","ER222019163","Wood","L","PH PALLET SERVICES","OC368703","Active","05/10/2022","05/10/2022","Accredited Reprocessors","Broadway DUKINFIELD Cheshire SK16 4UU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"216","EA","ER222019123","Wood","L","Ronald Hull Jnr Ltd","01278500","Active","01/01/2022","01/01/2022","Accredited Reprocessors","RONALD HULL JNR LTD ROTHERHAM SOUTH YORKSHIRE S62 6EF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"217","EA","ER222019103","Wood","L","Shropshire Biomass Fuel Ltd","09873660","Active","28/07/2022","28/07/2022","Accredited Reprocessors","Elms Farm OSWESTRY Shropshire SY11 4LT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"218","EA","ER222020116","Wood","L","South West Wood Products Ltd
(Winkleigh)","6880439","Active","01/01/2022","01/01/2022","Accredited Reprocessors","The Airfield WINKLEIGH Devon EX19 8DW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"219","EA","ER222021117","Wood","L","Spaldington Resource Recycling Ltd","05424095","Active","25/01/2022","25/01/2022","Accredited Reprocessors","Spaldington Resource Recycling Ltd. GOOLE North Yorkshire DN14 7NG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"220","EA","ER222018142","Wood","L","Wood Waste Recycling Ltd","3897747","Active","01/01/2022","01/01/2022","Accredited Reprocessors","Granby Avenue GARRETTS GREEN West midlands B33 0SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"221","NRW","WR221998255","Wood","L","Kronospan Ltd","00981905","Active","01/01/2022","01/01/2022","Accredited Reprocessors","Kronospan Ltd CHIRK Wrexham LL14 5NT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"222","NRW","WR221998294","Wood","S","Marlin Industries (Wrexham) Ltd","2831738","Active","01/01/2022","01/01/2022","Accredited Reprocessors","Davy Way WREXHAM WREXHAM LL12 0PG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"223","NRW","WR222020710","Wood","L","New Horizon Biofuel and animal
beddings Co Ltd","11777941","Active","01/01/2022","01/01/2022","Accredited Reprocessors","New Horizon Biofuel & Animal Beddings Co Ltd RUABON Wrexham LL14 6HA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"224","NRW","WR222021701","Wood","L","South West Wood Products Limited
- Swansea site","6880439","Active","01/01/2022","01/01/2022","Accredited Reprocessors","JR Works SWANSEA SA5 7LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"225","NRW","WR222020701","Wood","L","South West Wood Products Ltd","6880439","Active","01/01/2022","01/01/2022","Accredited Reprocessors","Alexandra Docks NEWPORT NP20 2WB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"226","NRW","WR222022706","Wood","L","South West Wood Products Ltd
Kings Docks site","6880439","Active","28/09/2022","28/09/2022","Accredited Reprocessors","South West Wood Products SWANSEA SA1 8QT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"227","NIEA","NR222007001","Wood","S","Eglinton (Timber Products) Ltd","NI019444","Active","01/01/2022","01/01/2022","Accredited Reprocessors","Eglinton (Timber Products) Ltd EGLINTON Co Londonderry BT47 3PY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"228","NIEA","NR222022106","Wood","L","MacNabb Waste Management
Limited","NI027206","Active","24/09/2022","24/09/2022","Accredited Reprocessors","23 Downpatrick Road KILLOUGH Co. Down BT30 7QB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"229","SEPA","SR222021107","Wood","L","AW Jenkinson Woodwaste Ltd","SC166685","Cancelled","08/11/2022","15/03/2023","Accredited Reprocessors","AW JENKINSON WOODWASTE LTD BO'NESS WEST LOTHIAN EH51 9SF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"230","SEPA","SR2220020017","Wood","L","Egger (Barony) Ltd","2813369","Active","01/01/2022","01/01/2022","Accredited Reprocessors","Egger (UK) Ltd AUCHINLECK Ayrshire KA182LL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"231","SEPA","SR2219980016","Wood","L","Enva Timber Recycling Limited","SC151345","Cancelled","01/01/2022","15/03/2023","Accredited Reprocessors","49 Burnbrae Rd, Linwood Industrial Estate LINWOOD RENFREWSHIRE PA3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"232","SEPA","SR222020102","Wood","L","NWH Group Limited","SC335165","Active","01/01/2022","01/01/2022","Accredited Reprocessors","Petterden DUNDEE Dundee DD4 0QB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"233","SEPA","SR2219980015","Wood","L","West Fraser Europe Limited","7886600","Active","01/01/2022","01/01/2022","Accredited Reprocessors","Norbord Limited COWIE Stirlingshire FK7 7BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"234","EA","EX222020124","Aluminium","L","Acetech Metals Ltd","03524563","Active","01/01/2022","01/01/2022","Accredited Exporters","Studio 2 HULL North Lincolnshire HU1 1NQ","R4 Recycling/reclamation of metals and metal compounds"
"235","EA","EX222014138","Aluminium","L","Alutrade Ltd","1806258","Active","01/01/2022","01/01/2022","Accredited Exporters","Langley Forge House OLDBURY West Midlands B69 4NH","R4 Recycling/reclamation of metals and metal compounds"
"236","EA","EX222018108","Aluminium","L","Asha Expo & Co Ltd","6311578","Active","01/01/2022","01/01/2022","Accredited Exporters","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"237","EA","EX222019149","Aluminium","L","Atlas Commodities Ltd","09307499","Active","01/01/2022","01/01/2022","Accredited Exporters","2 Hertford House, Farm Close HERTFORSHIRE WD7 9AB","R4 Recycling/reclamation of metals and metal compounds"
"238","EA","EX222015127","Aluminium","L","Blue Phoenix Ltd","03290431","Active","03/02/2022","03/02/2022","Accredited Exporters","1 Victoria Stables BOURNE Lincolnshire PE10 9JZ","R4 Recycling/reclamation of metals and metal compounds"
"239","EA","EX222015148","Aluminium","L","Britannia Beverages Ltd","07132261","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 3 LONDON London NW10 7RT","R4 Recycling/reclamation of metals and metal compounds"
"240","EA","EX222019136","Aluminium","L","City Metals Recycling Ltd","07719785","Active","01/01/2022","01/01/2022","Accredited Exporters","23 Thames Road Barking London UK IG11 0HN","R4 Recycling/reclamation of metals and metal compounds"
"241","EA","EX222019118","Aluminium","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2022","01/01/2022","Accredited Exporters","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R4 Recycling/reclamation of metals and metal compounds"
"242","EA","EX222020129","Aluminium","S","Complete Recycling Services Ltd","11192013","Active","01/01/2022","01/01/2022","Accredited Exporters","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R4 Recycling/reclamation of metals and metal compounds"
"243","EA","EX222020164","Aluminium","L","Crossgreen Investments Ltd","09235821","Active","13/01/2022","13/01/2022","Accredited Exporters","Waste Transfer Station LEEDS WEST YORKSHIRE LS9 0NX","R4 Recycling/reclamation of metals and metal compounds"
"244","EA","EX222015144","Aluminium","L","Dartmouth Global Trading Co Ltd","03470689","Active","01/01/2022","01/01/2022","Accredited Exporters","Woodside Works DUDLEY DY2 0AF","R4 Recycling/reclamation of metals and metal compounds"
"245","EA","EX222015131","Aluminium","L","Day Group Ltd","0432417","Active","01/01/2022","01/01/2022","Accredited Exporters","Day Group Ltd BRENTFORD Middlesex TW8 9HF","R4 Recycling/reclamation of metals and metal compounds"
"246","EA","EX222010127","Aluminium","L","Donald Ward Ltd","1292288","Active","01/01/2022","01/01/2022","Accredited Exporters","Griffon Road ILKESTON Derbyshire DE7 4RF","R4 Recycling/reclamation of metals and metal compounds"
"247","EA","EX222017119","Aluminium","L","Ecosky Environmental Solutions Ltd","10073147","Active","01/01/2022","01/01/2022","Accredited Exporters","Adamson House MANCHESTER M20 2YY","R4 Recycling/reclamation of metals and metal compounds"
"248","EA","EX2219991","Aluminium","L","European Metal Recycling Ltd","02954623","Active","01/01/2022","01/01/2022","Accredited Exporters","Sirius House WARRINGTON WA5 7NS","R4 Recycling/reclamation of metals and metal compounds"
"249","EA","EX222020166","Aluminium","S","I2R Packaging Solutions Ltd","06032086","Active","05/01/2022","05/01/2022","Accredited Exporters","Capital House Telford Shropshire TF1 6QJ","R4 Recycling/reclamation of metals and metal compounds"
"250","EA","EX222017107","Aluminium","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2022","01/01/2022","Accredited Exporters","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R4 Recycling/reclamation of metals and metal compounds"
"251","EA","EX222020139","Aluminium","L","Johnsons Aggregates and Recycling
Ltd","4366658","Active","01/01/2022","01/01/2022","Accredited Exporters","Johnsons Aggregates and Recycling Ltd ILKESTON DERBYSHIRE DE7 4BG","R4 Recycling/reclamation of metals and metal compounds"
"252","EA","EX222022124","Aluminium","S","Matrix Met Corp Ltd","12723932","Active","04/05/2022","04/05/2022","Accredited Exporters","Kirby Lodge Facility CORBY Nothamptonshire NN17 3AS","R4 Recycling/reclamation of metals and metal compounds"
"253","EA","EX222020157","Aluminium","L","Monoworld Ltd","4080642","Active","01/01/2022","01/01/2022","Accredited Exporters","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R4 Recycling/reclamation of metals and metal compounds"
"254","EA","EX222015138","Aluminium","L","Monoworld Recycling Ltd","06320557","Active","01/01/2022","01/01/2022","Accredited Exporters","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R4 Recycling/reclamation of metals and metal compounds"
"255","EA","EX222020121","Aluminium","L","Morris and Co (Handlers) Ltd","1240380","Active","01/01/2022","01/01/2022","Accredited Exporters","The Water Tower DONCASTER South Yorks DN4 8DE","R4 Recycling/reclamation of metals and metal compounds"
"256","EA","EX222016130","Aluminium","L","Novelis UK Ltd","00279596","Active","01/01/2022","01/01/2022","Accredited Exporters","Latchford Locks Works WARRINGTON Cheshire WA4 1NN","R4 Recycling/reclamation of metals and metal compounds"
"257","EA","EX222020237","Aluminium","S","Oak Bank Solutions Ltd","12216652","Active","01/01/2022","01/01/2022","Accredited Exporters","81D Crayford Way DARTFORD Kent DA1 4JY","R4 Recycling/reclamation of metals and metal compounds"
"258","EA","EX222016111","Aluminium","L","Oatley Resources Ltd","07924593","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 304 DARWEN Lancashire BB31AE","R4 Recycling/reclamation of metals and metal compounds"
"259","EA","EX222020143","Aluminium","S","OM Synergies Ltd","8786463","Active","20/06/2022","20/06/2022","Accredited Exporters","146 Hagley Road BIRMINGHAM West Midlands B16 9NX","R4 Recycling/reclamation of metals and metal compounds"
"260","EA","EX222020223","Aluminium","L","Plan B Management Solutions Ltd","05873377","Active","01/01/2022","01/01/2022","Accredited Exporters","Gilmarde House BANBURY Oxfordshire OX16 9AB","R4 Recycling/reclamation of metals and metal compounds"
"261","EA","EX222019170","Aluminium","L","Promet (Metals & Trading) Ltd","09287181","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 34-39 East Industrial Estate DINNINGTON S25 3AF","R4 Recycling/reclamation of metals and metal compounds"
"262","EA","EX222007785","Aluminium","L","S Norton & Co Ltd","1859428","Active","01/01/2022","01/01/2022","Accredited Exporters","Bankfield House LIVERPOOL Merseyside L20 8RQ","R4 Recycling/reclamation of metals and metal compounds"
"263","EA","EX222010151","Aluminium","L","Sackers Limited","01526052","Active","01/01/2022","01/01/2022","Accredited Exporters","Railway sidings IPSWICH Suffolk IP6 0JB","R4 Recycling/reclamation of metals and metal compounds"
"264","EA","EX222018122","Aluminium","S","Sam Magnet UK Ltd","07131840","Active","01/01/2022","01/01/2022","Accredited Exporters","11 LAUREL CLOSE LUTON Bedfordshire LU4 9FB","R4 Recycling/reclamation of metals and metal compounds"
"265","EA","EX222019127","Aluminium","L","Scanmetals (UK) Ltd","10484811","Active","01/01/2022","01/01/2022","Accredited Exporters","Scanmetals (UK) Ltd WILLENHALL WV13 2QE","R4 Recycling/reclamation of metals and metal compounds"
"266","EA","EX222016113","Aluminium","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2022","01/01/2022","Accredited Exporters","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R4 Recycling/reclamation of metals and metal compounds"
"267","EA","EX222018160","Aluminium","L","Tandom Metallurgical Group Ltd","06661279","Active","01/01/2022","01/01/2022","Accredited Exporters","Radnor Park Industrial Estate CONGLETON Cheshire CW12 4XE","R4 Recycling/reclamation of metals and metal compounds"
"268","EA","EX222010122","Aluminium","L","Tom Martin & Company Ltd","00990667","Active","01/01/2022","01/01/2022","Accredited Exporters","123 Seedlee Road, PRESTON Lancashire PR5 8AE","R4 Recycling/reclamation of metals and metal compounds"
"269","EA","EX222020133","Aluminium","L","Total Commodities Ltd","6407218","Active","18/01/2022","18/01/2022","Accredited Exporters","Devonshire House STANMORE Middlesex HA7 1JS","R4 Recycling/reclamation of metals and metal compounds"
"270","EA","EX222013159","Aluminium","L","UN GLOBAL TRADING LIMITED","7442777","Active","01/01/2022","01/01/2022","Accredited Exporters","VISTA CENTRE, 50 SALISBURY ROAD HOUNSLOW middlesex TW46JQ","R4 Recycling/reclamation of metals and metal compounds"
"271","EA","EX22200127","Aluminium","L","Unimetals Recycling (UK) Limited","3242331","Active","01/01/2022","01/01/2022","Accredited Exporters","Long Marston STRATFORD-UPON-AVON Warwickshire CV37 8AQ","R4 Recycling/reclamation of metals and metal compounds"
"272","EA","EX222019185","Aluminium","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2022","01/01/2022","Accredited Exporters","Kingswood House CANNOCK Staffordshire WS11 8JP","R4 Recycling/reclamation of metals and metal compounds"
"273","EA","EX222019113","Aluminium","L","Vipa Lausanne SA","00866521","Active","01/01/2022","01/01/2022","Accredited Exporters","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R4 Recycling/reclamation of metals and metal compounds"
"274","EA","EX222009123","Aluminium","L","Viridor Resource Management Ltd","3649069","Active","01/01/2022","01/01/2022","Accredited Exporters","Ashford House Grenadier Road EXETER EX1 3LH","R4 Recycling/reclamation of metals and metal compounds"
"275","NRW","WX222020704","Aluminium","S","Parry and Evans Holding Limited","6501567","Active","01/01/2022","01/01/2022","Accredited Exporters","severn farm ind est welshpool wales sy217df","R4 Recycling/reclamation of metals and metal compounds"
"276","NRW","WX222015703","Aluminium","L","Reddy Pai Metals Limited","07858597","Active","19/10/2022","19/10/2022","Accredited Exporters","Regus 1 Capital Quarter CARDIFF CF10 4BQ","R4 Recycling/reclamation of metals and metal compounds"
"277","NRW","WX222022704","Aluminium","S","Trugreen Solutions Ltd","13968604","Active","26/07/2022","26/07/2022","Accredited Exporters","Falcon Drive CARDIFF CF10 4RU","R4 Recycling/reclamation of metals and metal compounds"
"278","NIEA","NX222020112","Aluminium","L","Bailey Waste Recycling (NI) Limited","NI042948","Active","01/01/2022","01/01/2022","Accredited Exporters","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R4 Recycling/reclamation of metals and metal compounds"
"279","NIEA","NX222019107","Aluminium","L","Leinster Environmentals (UK)
Limited","NI613594","Active","01/01/2022","01/01/2022","Accredited Exporters","Dromalane NEWRY Down BT35 8QS","R4 Recycling/reclamation of metals and metal compounds"
"280","NIEA","NX222009104","Aluminium","L","Re-Gen Limited","NI 44110","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"281","NIEA","NX222018102","Aluminium","L","Vanden Recycling Ltd","NI611544","Active","01/01/2022","01/01/2022","Accredited Exporters","Floor 2 LISBURN Antrim BT28 1TW","R4 Recycling/reclamation of metals and metal compounds"
"282","SEPA","SX222020103","Aluminium","L","Amasha Ltd","SC367147","Active","01/01/2022","01/01/2022","Accredited Exporters","32 Boggs Holdings TRANENT East Lothian EH34 5BA","R4 Recycling/reclamation of metals and metal compounds"
"283","SEPA","SX222020106","Aluminium","S","Dalton Group Limited","SC088385","Cancelled","01/01/2022","15/03/2023","Accredited Exporters","15 Youngs Rd BROXBURN West Lothian EH52 5LY","R4 Recycling/reclamation of metals and metal compounds"
"284","SEPA","SX2219990001","Aluminium","L","John R Adam & Sons Limited","SC030140","Active","01/01/2022","01/01/2022","Accredited Exporters","RIVERSIDE BERTH, GLASGOW G51 4SD","R4 Recycling/reclamation of metals and metal compounds"
"285","SEPA","SX222014101","Aluminium","L","Robertson Metals Recycling Limited","SC105027","Active","01/01/2022","01/01/2022","Accredited Exporters","Inverkeithing Scrap Terminal INVERKEITHING Fife KY11 1HL","R4 Recycling/reclamation of metals and metal compounds"
"286","EA","EX222020132","Glass Other","L","Recresco Ltd (3)","4066165","Active","01/01/2022","01/01/2022","Accredited Exporters","Recresco Ltd KIRKBY-IN-ASHFIELD Nottinghamshire NG17 8AP","R5 Recycling/reclamation of other inorganic materials"
"287","NIEA","NX222016104","Glass Other","S","Bryson Recycling","NI 1315","Active","01/01/2022","01/01/2022","Accredited Exporters","Belfast Road MALLUSK Antrim BT36 4FS","R5 Recycling/reclamation of other inorganic materials"
"288","NIEA","NX222013108","Glass Other","L","RecyCo","NI049526","Active","01/01/2022","01/01/2022","Accredited Exporters","89 Barony Road OMAGH Co Tyrone BT79 7QG","R5 Recycling/reclamation of other inorganic materials"
"289","NIEA","NX222013103","Glass Other","L","Re-Gen Limited","NI 44110","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R5 Recycling/reclamation of other inorganic materials"
"290","EA","EX222016157","Glass Re-melt","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2022","01/01/2022","Accredited Exporters","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R5 Recycling/reclamation of other inorganic materials"
"291","EA","EX222019140","Glass Re-melt","L","Cores Environment UK Ltd","10278495","Active","01/01/2022","01/01/2022","Accredited Exporters","34 Ely Place LONDON EC1N 6TD","R5 Recycling/reclamation of other inorganic materials"
"292","EA","EX222013132","Glass Re-melt","L","Day Group Ltd","00432417","Active","01/01/2022","01/01/2022","Accredited Exporters","Transport Avenue BRENTFORD Middlesex TW8 9HF","R5 Recycling/reclamation of other inorganic materials"
"293","EA","EX222022127","Glass Re-melt","L","Northern Trading (Cumbria) Ltd","06476239","Active","18/05/2022","18/05/2022","Accredited Exporters","Stamp Hill Farm PENRITH Cumbria CA10 1XR","R5 Recycling/reclamation of other inorganic materials"
"294","EA","EX222015107","Glass Re-melt","L","Recresco Ltd (3)","4066165","Active","01/01/2022","01/01/2022","Accredited Exporters","Recresco Ltd KIRKBY-IN-ASHFIELD Nottinghamshire NG17 8AP","R5 Recycling/reclamation of other inorganic materials"
"295","EA","EX222013158","Glass Re-melt","L","Silica Developments Ltd","07892545","Active","01/01/2022","01/01/2022","Accredited Exporters","4 TROWBRIDGE Wiltshire BA14 9BD","R5 Recycling/reclamation of other inorganic materials"
"296","EA","EX222014125","Glass Re-melt","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2022","01/01/2022","Accredited Exporters","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R5 Recycling/reclamation of other inorganic materials"
"297","EA","EX222013147","Glass Re-melt","S","URM UK Ltd t/a Berryman","4084246","Active","01/01/2022","01/01/2022","Accredited Exporters","Lidgate Crescent SOUTH KIRKBY West Yorkshire WF9 3NR","R5 Recycling/reclamation of other inorganic materials"
"298","EA","EX222015125","Glass Re-melt","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2022","01/01/2022","Accredited Exporters","Kingswood House CANNOCK Staffordshire WS11 8JP","R5 Recycling/reclamation of other inorganic materials"
"299","NIEA","NX222013107","Glass Re-melt","L","RecyCo","NI049526","Active","01/01/2022","01/01/2022","Accredited Exporters","89 Barony Road OMAGH Co Tyrone BT79 7QG","R5 Recycling/reclamation of other inorganic materials"
"300","NIEA","NX222013102","Glass Re-melt","L","Re-Gen Limited","NI 44110","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R5 Recycling/reclamation of other inorganic materials"
"301","SEPA","SX222014104","Glass Re-melt","L","MKD32 Limited","08342873","Active","01/01/2022","01/01/2022","Accredited Exporters","321 Aikenhead Road GLASGOW G42 0PE","R5 Recycling/reclamation of other inorganic materials"
"302","EA","EX222020245","Paper/board","L","AM Recycling Materials Ltd","11179102","Active","01/01/2022","01/01/2022","Accredited Exporters","2a Connaught Avenue LONDON E4 7AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"303","EA","EX222018158","Paper/board","L","AP Concept UK Ltd","08028799","Active","01/01/2022","01/01/2022","Accredited Exporters","Suite 50-55, Bradbourne House EAST MALLING Kent ME19 6DZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"304","EA","EX222019178","Paper/board","L","Asha Expo & Co Ltd","6311578","Active","01/01/2022","01/01/2022","Accredited Exporters","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"305","EA","EX222019148","Paper/board","L","Atlas Commodities Ltd","09307499","Suspended","01/01/2022","15/11/2022","Accredited Exporters","2 Hertford House, Farm Close HERTFORSHIRE WD7 9AB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"306","EA","EX222019108","Paper/board","L","Bolton Brothers Ltd","3745354","Active","02/02/2022","02/02/2022","Accredited Exporters","Bramford Road IPSWICH Suffolk IP6 0SL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"307","EA","EX222022105","Paper/board","L","Canusa Hershman UK Ltd","13608978","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 2 FAVERSHAM Kent ME13 0PN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"308","EA","EX222022133","Paper/board","L","Cellmark Netherland BV","76054926","Active","04/09/2022","04/09/2022","Accredited Exporters","Bargelaan 182K LEIDEN AA00 0AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"309","EA","EX222019181","Paper/board","S","CJM RECYCLING LIMITED","9822230","Active","01/01/2022","01/01/2022","Accredited Exporters","Hadrian Yard East NEWCASTLE Newcastle up Tyne NE28 6UE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"310","EA","EX222018139","Paper/board","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2022","01/01/2022","Accredited Exporters","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"311","EA","EX222020128","Paper/board","S","Complete Recycling Services Ltd","11192013","Active","01/01/2022","01/01/2022","Accredited Exporters","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"312","EA","EX222019139","Paper/board","L","Cores Environment UK Ltd","10278495","Active","01/01/2022","01/01/2022","Accredited Exporters","34 Ely Place LONDON EC1N 6TD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"313","EA","EX222018140","Paper/board","S","Cortus Trading Ltd","9404715","Active","01/01/2022","01/01/2022","Accredited Exporters","8 Longwood House BRISTOL North Somerset BS8 3TJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"314","EA","EX222018115","Paper/board","S","Coveris Flexibles UK Ltd","02925612","Active","01/01/2022","01/01/2022","Accredited Exporters","Tenens Way BOSTON Lincolnshire PE21 7SZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"315","EA","EX222019184","Paper/board","L","CTL Europe Ltd","11054024","Active","15/07/2022","15/07/2022","Accredited Exporters","13 ROEBUCK ROAD ROCHESTER KENT ME1 1UE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"316","EA","EX222009213","Paper/board","L","Cycle Link (UK) Limited","6903278","Active","01/01/2022","01/01/2022","Accredited Exporters","6 LORDS COURT BASILDON United Kingdom SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"317","EA","EX222020251","Paper/board","L","DTS Trading Limited","08065330","Active","01/01/2022","01/01/2022","Accredited Exporters","20 The Furlong DROITWICH Worcestershire WR9 9AH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"318","EA","EX222016131","Paper/board","L","Ekman Recycling Ltd","05102386","Active","01/01/2022","01/01/2022","Accredited Exporters","10th Floor, Hyde House LONDON London NW9 6LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"319","EA","EX222020175","Paper/board","L","Ependys Marivers UK Ltd","12351688","Active","01/01/2022","01/01/2022","Accredited Exporters","C/O Alexander Knight Ltd ALTRINCHAM WA14 2EX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"320","EA","EX222021147","Paper/board","L","Euro Overseas & Trading UK Ltd","13060555","Active","01/01/2022","01/01/2022","Accredited Exporters","The Nucleus Business & Innovation Centre DARTFORD Kent DA1 5GA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"321","EA","EX222018138","Paper/board","L","Eurokey Recycling Ltd","03089592","Active","10/01/2022","10/01/2022","Accredited Exporters","Kelsall House TELFORD Shropshire TF3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"322","EA","EX222020233","Paper/board","L","European Polymers Ltd","09716631","Active","01/01/2022","01/01/2022","Accredited Exporters","50 High Pavement NOTTINGHAM NG1 1HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
