no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,type,site_address,classification_of_operation
"221","EA","EX162016120","Paper/board","L","European Polymers Ltd","09716631","Active","14/01/2016","14/01/2016","Accredited Exporters","50 High Pavement NOTTINGHAM NG1 1HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"222","EA","EX162016142","Paper/board","L","Global Plastic (UK) Ltd","08614293","Active","08/06/2016","08/06/2016","Accredited Exporters","56 Cedar Drive ATTLEBOROUGH NORFOLK NR17 2EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"223","EA","EX162005109","Paper/board","S","Independent Waste Paper
Producers Ltd","1247369","Active","01/01/2016","01/01/2016","Accredited Exporters","Heritage House, DAVENTRY Northants NN11 4GD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"224","EA","EX16200213","Paper/board","L","International Forest Products (UK)
Ltd","00743374","Active","01/01/2016","01/01/2016","Accredited Exporters","St. Anne's House NEWBURY Berkshire RG14 1JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"225","EA","EX16200211","Paper/board","S","International Recovered Paper Ltd","3947775","Active","01/01/2016","01/01/2016","Accredited Exporters","239 Kensington Hight Street LONDON LONDON W8 6SN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"226","EA","EX16200120","Paper/board","L","J&H Sales International Ltd","2495404","Active","01/01/2016","29/07/2016","Accredited Exporters","11a Cambridge Park WANSTEAD London E11 2PU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"227","EA","EX162016115","Paper/board","L","Jordan Trading Inc","","Active","01/01/2016","01/01/2016","Accredited Exporters","Watmough House GRAVESEND Kent DA13 0JL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"228","EA","EX162008115","Paper/board","L","Mark Lyndon Paper Enterprises UK
Ltd","6287200","Active","01/01/2016","01/01/2016","Accredited Exporters","12 The Triangle NOTTINGHAM Nottinghamshire NG2 1AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"229","EA","EX162006670","Paper/board","L","McCarthy (UK) Ltd","3024621","Active","01/01/2016","01/01/2016","Accredited Exporters","McCarthy (U.K.) Ltd BUCKLAND NEWTON Dorset DT2 7BY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"230","EA","EX162006653","Paper/board","L","MLM Ltd","5372017","Active","01/01/2016","01/01/2016","Accredited Exporters","Landmark House CHEADLE HULME Cheshire SK8 7BS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"231","EA","EX162005113","Paper/board","L","Monoworld Ltd","4080642","Active","01/01/2016","01/01/2016","Accredited Exporters","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"232","EA","EX162015137","Paper/board","L","Monoworld Recycling Ltd","06320557","Active","01/01/2016","01/01/2016","Accredited Exporters","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"233","EA","EX162013186","Paper/board","L","Oatley Resources Ltd","07924593","Active","01/01/2016","01/01/2016","Accredited Exporters","Unit 304 DARWEN Lancashire BB31AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"234","EA","EX162014143","Paper/board","S","PGP Polymer Limited","08314387","Active","01/01/2016","01/01/2016","Accredited Exporters","45-49 Rough Hey Road PRESTON Lancashire PR2 5AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"235","EA","EX162016139","Paper/board","S","Sevenseas International Ltd","06855642","Active","09/05/2016","09/05/2016","Accredited Exporters","Unit 2 Churchill Court HARROW Middlesex HA2 7SA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"236","EA","EX162014124","Paper/board","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2016","01/01/2016","Accredited Exporters","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"237","EA","EX16200319","Paper/board","L","Valpak Recycling Ltd","04683865","Active","01/01/2016","01/01/2016","Accredited Exporters","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"238","EA","EX162009180","Paper/board","S","Vipa Lausanne SA","00866521","Cancelled","05/05/2016","22/06/2016","Accredited Exporters","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"239","EA","EX162009104","Paper/board","L","Viridor Resource Management Ltd","3649069","Active","01/01/2016","01/01/2016","Accredited Exporters","Ashford House Grenadier Road EXETER EX1 3LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"240","EA","EX162013178","Paper/board","L","Visy Recycling Europe Ltd","07199767","Active","28/01/2016","12/10/2016","Accredited Exporters","2 New Street Square LONDON EC4A 3BZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"241","EA","EX162007774","Paper/board","L","Wai Sang (Europe) Recycle Ltd","04966801","Active","01/01/2016","01/01/2016","Accredited Exporters","UNIT 6 VALE PARK IND EST CRUMPSALL MANCHESTER M8 0GF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"242","EA","EX16200122","Paper/board","L","Williams Recycling UK Ltd","2748860","Active","27/01/2016","27/01/2016","Accredited Exporters","A5 WATLING STREET BURBAGE Leicestershire LE10 3AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"243","NRW","WX162013162","Paper/board","L","D S Smith Recycling","00214967","Active","01/01/2016","01/01/2016","Accredited Exporters","DS Smith Recycling UK Ltd CARPHILLY CARPHILLY CF83 2AX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"244","NRW","WX16200323","Paper/board","L","Paper Trade Ltd","4795100","Active","01/01/2016","01/01/2016","Accredited Exporters","15TH FLOOR CARDIFF CF24 0EB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"245","NIEA","NX162015102","Paper/board","L","Leinster Environmentals (UK)
Limited","NI613594","Active","01/01/2016","01/01/2016","Accredited Exporters","Dromalane NEWRY Down BT35 8QS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"246","NIEA","NX162009103","Paper/board","L","Re-Gen Limited","NI 44110","Active","01/01/2016","01/01/2016","Accredited Exporters","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"247","NIEA","NX162016101","Paper/board","L","Vanden Recycling Ltd","NI611544","Active","01/01/2016","01/01/2016","Accredited Exporters","Floor 2 LISBURN Antrim BT28 1TW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"248","SEPA","SX162013110","Paper/board","S","WRC Recycling","SC370000","Cancelled","01/01/2016","01/02/2017","Accredited Exporters","45 INCHINNAN Renfrew PA49RR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"249","EA","EX162009179","Plastic","L","99P Recycling Limited","6090301","Active","01/01/2016","01/01/2016","Accredited Exporters","Office 3/13 MANCHESTER Lancashire M35 9BG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"250","EA","EX162008117","Plastic","L","AGYL LTD","04957212","Active","01/01/2016","01/01/2016","Accredited Exporters","Unit F12A LONDON London E16 1AH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"251","EA","EX162014108","Plastic","L","All Express Industry Ltd","6672341","Active","01/01/2016","02/11/2016","Accredited Exporters","UNIT 11, BAYS 1 &2 BIRMINGHAM uk B64 5QT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"252","EA","EX162013168","Plastic","L","Asia Global Trade Ltd","4711414","Active","01/01/2016","01/01/2016","Accredited Exporters","Crown House LONDON W14 8TH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"253","EA","EX162014122","Plastic","L","Bolton Brothers Ltd","3745354","Active","01/01/2016","01/01/2016","Accredited Exporters","Bramford Road IPSWICH Suffolk IP6 0SL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"254","EA","EX162016141","Plastic","S","Boost Recycling Ltd","06235786","Active","19/05/2016","19/05/2016","Accredited Exporters","47 SWAFFHAM ROAD BURWELL CAMBRIDGESHIRE CB25 0AN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"255","EA","EX162014155","Plastic","S","BW Recycling Ltd","08094989","Active","16/03/2016","20/03/2017","Accredited Exporters","Cinder hill works HALIFAX West yorkshire HX3 9JR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"256","EA","EX16199931","Plastic","L","Choice Packaging Solutions Ltd","3379742","Active","01/01/2016","01/01/2016","Accredited Exporters","Choice Packaging Solutions Limited MILTON KEYNES Buckinghamshire MK11 3DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"257","EA","EX162011106","Plastic","L","Choice Trading International Ltd","5210770","Active","01/01/2016","01/01/2016","Accredited Exporters","Denmark House MILTON KEYNES Buckinghamshire MK11 3DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"258","EA","EX162008131","Plastic","S","CK Polymers (Hong Kong) Limited","X855991","Suspended","01/01/2016","26/07/2016","Accredited Exporters","Flat G, 7/F KWUN TONG LN8 6HF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"259","EA","EX162013108","Plastic","L","CKN Holdings Limited","02560812","Suspended","01/01/2016","26/07/2016","Accredited Exporters","Unit 5 MARKET RASEN Lincolnshire LN8 6HF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"260","EA","EX162016138","Plastic","S","Clean Earth Recycling Ltd","9602999","Active","28/04/2016","28/04/2016","Accredited Exporters","Office 2 Greswolde House SOLIHULL West Midlands B93 0PU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"261","EA","EX162016158","Plastic","L","Clean Tech UK Ltd","10445078","Active","17/11/2016","17/11/2016","Accredited Exporters","Hemswell Business Park HEMSWELL Lincolnshire DN21 5TU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"262","EA","EX162015133","Plastic","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2016","01/01/2016","Accredited Exporters","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"263","EA","EX162012120","Plastic","L","Cycle Link (UK) Limited","6903278","Active","01/01/2016","01/01/2016","Accredited Exporters","6 LORDS COURT BASILDON United Kingdom SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"264","EA","EX16200432","Plastic","S","Dojan Waste Management Services
Ltd","4846278","Active","01/01/2016","01/01/2016","Accredited Exporters","19 School Lane EATON Cheshire CW12 2NG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"265","EA","EX162014120","Plastic","L","DTS Trading Limited","08065330","Active","01/01/2016","01/01/2016","Accredited Exporters","20 The Furlong DROITWICH Worcestershire WR9 9AH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"266","EA","EX162016124","Plastic","S","EcoGen Recycling Ltd","07142072","Active","02/02/2016","02/02/2016","Accredited Exporters","Stoke Charity Road, Kings Worthy WINCHESTER Hampshire SO21 2RP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"267","EA","EX162009197","Plastic","L","Ecosky Environmental Solutions Ltd","6850974","Active","01/01/2016","01/01/2016","Accredited Exporters","Davenport House LONDON E14 9RP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"268","EA","EX162015110","Plastic","L","Ecotech London Ltd","08573291","Cancelled","01/01/2016","18/10/2016","Accredited Exporters","Fairview Industrial Estate RAINHAM Essex RM13 8UH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"269","EA","EX162015128","Plastic","L","EF Plastics UK Ltd","08821335","Active","01/01/2016","01/01/2016","Accredited Exporters","Export Depot METHWOLD Norfolk IP26 4PR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"270","EA","EX162015102","Plastic","S","Elixir Export Ltd","09139847","Active","09/06/2016","28/02/2017","Accredited Exporters","Unit 2 HUYTON Merseyside L36 6AP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"271","EA","EX162014163","Plastic","L","Emerald Trading Waste Solutions
Ltd","6949795","Active","14/01/2016","14/01/2016","Accredited Exporters","Unit E Aston Road Business Park SHREWSBURY Shropshire SY4 5BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"272","EA","EX162016116","Plastic","L","Envira Limited","04184947","Active","01/01/2016","01/01/2016","Accredited Exporters","The Recycling Centre WEST BROMWICH West Midlands B70 7JY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"273","EA","EX16200111","Plastic","L","Eurokey Recycling Ltd","03089592","Active","01/01/2016","01/01/2016","Accredited Exporters","Kelsall House TELFORD Shropshire TF3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"274","EA","EX162016121","Plastic","L","European Polymers Ltd","09716631","Active","14/01/2016","14/01/2016","Accredited Exporters","50 High Pavement NOTTINGHAM NG1 1HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"275","EA","EX162014169","Plastic","L","Evolve Polymers Limited","9343045","Active","01/01/2016","01/01/2016","Accredited Exporters","Hemswell Business Park HEMSWELL Lincoln DN21 5TU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"276","EA","EX162014148","Plastic","L","Forever Recycling UK Ltd","7220495","Active","01/01/2016","01/01/2016","Accredited Exporters","88 Rowrah Crescent MANCHESTER M24 4NW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"277","EA","EX162015129","Plastic","S","Gemini Corporation NV","","Active","01/01/2016","01/01/2016","Accredited Exporters","Gemini House ANTWERP A0 0AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"278","EA","EX162014153","Plastic","L","Global Plastic (UK) Ltd","08614293","Active","01/01/2016","01/01/2016","Accredited Exporters","56 Cedar Drive ATTLEBOROUGH NORFOLK NR17 2EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"279","EA","EX162015116","Plastic","L","Green Channel Recycling Ltd","09048390","Active","01/01/2016","01/01/2016","Accredited Exporters","Avon House SOLIHULL West Midland B90 4AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"280","EA","EX162016107","Plastic","S","Greenbridge Recycling Europe Ltd","09353725","Active","01/01/2016","01/01/2016","Accredited Exporters","35 Maybury Villas Newcastle Tyne and Wear NE12 8RF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"281","EA","EX162016133","Plastic","L","Greenway Polymers Ltd","NI072134","Suspended","23/03/2016","22/12/2016","Accredited Exporters","Rock Road TELFORD Shropshire TF1 5HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"282","EA","EX162014135","Plastic","L","Greenway Waste Recycling Limited","7281560","Active","01/01/2016","01/01/2016","Accredited Exporters","Recycling House TELFORD Shropshire TF1 5HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"283","EA","EX162016154","Plastic","S","Hermes Recycling Sp. z o.o.","00000000","Active","25/08/2016","25/08/2016","Accredited Exporters","99 All Souls Avenue LONDON NW10 3AU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"284","EA","EX162009117","Plastic","L","Ideal Recycling Ltd","05838501","Active","01/01/2016","01/01/2016","Accredited Exporters","1119A Ashton Old Road MANCHESTER LANCASHIRE M11 1AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"285","EA","EX162008130","Plastic","L","International Forest Products (UK)
Ltd","00743374","Active","01/01/2016","01/01/2016","Accredited Exporters","St. Anne's House NEWBURY Berkshire RG14 1JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"286","EA","EX162015145","Plastic","L","J&H Sales International Ltd","2495404","Active","17/02/2016","28/10/2016","Accredited Exporters","11a Cambridge Park WANSTEAD London E11 2PU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"287","EA","EX162015108","Plastic","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2016","01/01/2016","Accredited Exporters","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"288","EA","EX162016125","Plastic","S","JFC PLASTICS LTD (Runcorn)","1038712","Active","16/02/2016","16/02/2016","Accredited Exporters","JFC Plastics Ltd RUNCORN Cheshire WA7 1PH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"289","EA","EX162016118","Plastic","S","Kai Sheng International Ltd","09827943","Active","13/01/2016","13/01/2016","Accredited Exporters","Unit 6, Beech Business Park BRIDGEWATER Somerset TA6 4FF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"290","EA","EX162010103","Plastic","S","LANDON GLOBAL LTD","05888329","Active","01/01/2016","01/01/2016","Accredited Exporters","40 PRINCESS STREET MANCHESTER LANCASHIRE M1 6DE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"291","EA","EX162013170","Plastic","L","Love Waste Limited","7550339","Active","01/01/2016","01/01/2016","Accredited Exporters","1 Warburton Hey RAINHILL Merseyside L35 4LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"292","EA","EX162014128","Plastic","L","Lovell Recycling Ltd","07286174","Active","01/01/2016","01/01/2016","Accredited Exporters","Unit 7 Epic Park TELFORD Shropshire TF74BF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"293","EA","EX162014154","Plastic","L","Lynx Recycling & Recovery Ltd","07287499","Active","01/01/2016","01/01/2016","Accredited Exporters","Lynx Recycling & Recovery Limited GRIMSBY Lincolnshire DN41 8DT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"294","EA","EX162009217","Plastic","L","MLM Ltd","5372017","Active","01/01/2016","01/01/2016","Accredited Exporters","Landmark House CHEADLE HULME Cheshire SK8 7BS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"295","EA","EX16200217","Plastic","L","Monoworld Ltd","4080642","Active","01/01/2016","01/01/2016","Accredited Exporters","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"296","EA","EX162015140","Plastic","L","Monoworld Recycling Ltd","06320557","Active","01/01/2016","01/01/2016","Accredited Exporters","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"297","EA","EX162005163","Plastic","L","Moore's Recycling Ltd","02544707","Suspended","01/01/2016","27/10/2016","Accredited Exporters","Manor Road FROME Somerset BA11 4BG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"298","EA","EX162016119","Plastic","L","MV Recycling UK Ltd","7079676","Active","01/01/2016","01/01/2016","Accredited Exporters","Building 18 PRESTON Lancashire PR4 0TL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"299","EA","EX162015113","Plastic","L","Nevis Resources Ltd","09357244","Active","01/01/2016","01/01/2016","Accredited Exporters","Unit 30, Innovation House BISHOP AUCKLAND County Durham DL14 6XB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"300","EA","EX162014103","Plastic","L","NEW DAY RECYCLING LTD","8190172","Active","06/01/2016","06/01/2016","Accredited Exporters","3 Warwick Court STOKE PRIOR Bromsgrove B60 4AD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"301","EA","EX162015123","Plastic","L","Newport CH International LLC","5596479","Cancelled","01/01/2016","11/08/2016","Accredited Exporters","3 More London Riverside LONDON Greater London SE1 2RE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"302","EA","EX162013187","Plastic","L","Oatley Resources Ltd","07924593","Active","01/01/2016","01/01/2016","Accredited Exporters","Unit 304 DARWEN Lancashire BB31AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"303","EA","EX162014146","Plastic","S","PGP Polymer Limited","08314387","Active","01/01/2016","01/01/2016","Accredited Exporters","45-49 Rough Hey Road PRESTON Lancashire PR2 5AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"304","EA","EX162015101","Plastic","L","Plastic Expert Ltd","07195936","Active","01/01/2016","01/01/2016","Accredited Exporters","Concept Park TOWCESTER Northamptonshire NN12 7YD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"305","EA","EX162015151","Plastic","L","Plasticity (Worldwide) Ltd","09718415","Active","01/01/2016","01/01/2016","Accredited Exporters","Hangar No.1 LICHFIELD Staffordshire WS13 8EN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"306","EA","EX162015120","Plastic","L","Plastics Reclamation Ltd","5537424","Active","01/01/2016","01/01/2016","Accredited Exporters","34 WHITLEY BAY Tyne and Wear NE25 8BL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"307","EA","EX162012123","Plastic","L","PPS Recovery Systems Ltd","2484081","Active","01/01/2016","01/01/2016","Accredited Exporters","1 Metro Centre PETERBOROUGH Cambs PE2 7UH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"308","EA","EX162014127","Plastic","L","Puzhou International Ltd","06971257","Active","01/01/2016","01/01/2016","Accredited Exporters","St Peters Gate SUNDERLAND Tyne & Wear SR6 0AN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"309","EA","EX162015142","Plastic","L","Ravago Manufacturing UK Ltd","4789043","Active","01/01/2016","01/01/2016","Accredited Exporters","WEST BRIDGEWATER STREET LEIGH LANCASHIRE WN74HB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"310","EA","EX162016144","Plastic","S","Redland International Recycling Ltd","5370675","Active","16/06/2016","16/06/2016","Accredited Exporters","Fir cottage CHELTENHAM Gloucestershire GL53 9QQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"311","EA","EX162016104","Plastic","L","Reef Recycling Ltd","9178638","Active","01/01/2016","01/01/2016","Accredited Exporters","Tadcaster Enterprise Park, Commer House, TADCASTER North Yorkshire LS24 9JF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"312","EA","EX162009115","Plastic","L","Regenthill Limited","3766746","Active","01/01/2016","01/01/2016","Accredited Exporters","Fyfield Road ANDOVER Hampshire SP118DN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"313","EA","EX162015105","Plastic","S","Remondis Plastics Recycling UK Ltd","9223417","Active","01/01/2016","01/01/2016","Accredited Exporters","Rhenus Logistics MANCHESTER Greater Manchester M307RF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"314","EA","EX162014129","Plastic","L","RIS Recycling Trading LTD","08516962","Active","01/01/2016","01/01/2016","Accredited Exporters","5 RAINHAM RM13 8FS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"315","EA","EX16199930","Plastic","L","Roydon Resource Recovery Ltd","3852634","Active","01/01/2016","16/03/2016","Accredited Exporters","Units 1 - 3 SWINTON Manchester M27 8LU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"316","EA","EX162016145","Plastic","S","Ruse & Co Ltd","9369696","Active","12/07/2016","12/07/2016","Accredited Exporters","5 - 7 Tanner Street LONDON SE1 3LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"317","EA","EX162014104","Plastic","L","S.T GREENDAY LTD","8473623","Active","17/05/2016","17/05/2016","Accredited Exporters","Suite 2, Cranes House BASILDON ESSEX SS14 3DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"318","EA","EX162016140","Plastic","S","Sevenseas International Ltd","06855642","Active","09/05/2016","09/05/2016","Accredited Exporters","Unit 2 Churchill Court HARROW Middlesex HA2 7SA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"319","EA","EX162016152","Plastic","L","Sharp Polymer Solutions Ltd","08004737","Active","19/08/2016","04/11/2016","Accredited Exporters","Big Picture House GOOLE YORKSHIRE DN14 0DE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"320","EA","EX162014141","Plastic","L","Soaroc International Ltd","07729846","Active","12/01/2016","12/01/2016","Accredited Exporters","BizSpace ALTRINCHAM Cheshire WA14 5NQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"321","EA","EX162016129","Plastic","S","Sortology Ltd","7657418","Active","17/03/2016","17/03/2016","Accredited Exporters","7 Friarswood Close YARM TS15 9JG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"322","EA","EX162014126","Plastic","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2016","01/01/2016","Accredited Exporters","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"323","EA","EX162014117","Plastic","S","Sun Recycling Ltd","05315322","Active","01/01/2016","01/01/2016","Accredited Exporters","Unit 17 MANCHESTER Lancashire M17 1EH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"324","EA","EX162013192","Plastic","S","TDG RECYCLED PLASTICS LIMITED","5033241","Cancelled","01/01/2016","21/11/2016","Accredited Exporters","Hereford House HEREFORD Herefordshire HR1 2LL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"325","EA","EX162015132","Plastic","L","Tian Ma Trading Ltd","07700682","Active","01/01/2016","01/01/2016","Accredited Exporters","Unit 6 BRIDGWATER Somerset TA6 4FF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
