no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,type,site_address,classification_of_operation
"221","EA","EX182014125","Glass Re-melt","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2018","01/01/2018","Accredited Exporters","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R5 Recycling/reclamation of other inorganic materials"
"222","EA","EX182013147","Glass Re-melt","L","URM UK Ltd t/a Berryman","4084246","Active","01/01/2018","01/01/2018","Accredited Exporters","Lidgate Crescent SOUTH KIRKBY West Yorkshire WF9 3NR","R5 Recycling/reclamation of other inorganic materials"
"223","EA","EX182013148","Glass Re-melt","L","Valpak Recycling Ltd","04683865","Active","01/01/2018","01/01/2018","Accredited Exporters","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R5 Recycling/reclamation of other inorganic materials"
"224","EA","EX182015125","Glass Re-melt","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2018","01/01/2018","Accredited Exporters","Kingswood House CANNOCK Staffordshire WS11 8JP","R5 Recycling/reclamation of other inorganic materials"
"225","EA","EX182013184","Glass Re-melt","L","Viridor Resource Management Ltd","3649069","Active","01/01/2018","01/01/2018","Accredited Exporters","Ashford House Grenadier Road EXETER EX1 3LH","R5 Recycling/reclamation of other inorganic materials"
"226","NRW","WX182016702","Glass Re-melt","L","Glass Tech Recycling Ltd","07479819","Active","01/01/2018","01/01/2018","Accredited Exporters","Roberts Road SWANSEA City & County of Swansea SA1 1QR","R5 Recycling/reclamation of other inorganic materials"
"227","NIEA","NX182013107","Glass Re-melt","L","RecyCo","NI049526","Active","01/01/2018","01/01/2018","Accredited Exporters","89 Barony Road OMAGH Co Tyrone BT79 7QG","R5 Recycling/reclamation of other inorganic materials"
"228","NIEA","NX182013102","Glass Re-melt","L","Re-Gen Limited","NI 44110","Active","01/01/2018","01/01/2018","Accredited Exporters","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R5 Recycling/reclamation of other inorganic materials"
"229","SEPA","SX182014104","Glass Re-melt","L","MKD32 Limited","08342873","Cancelled","01/01/2018","01/02/2019","Accredited Exporters","321 Aikenhead Road GLASGOW G42 0PE","R5 Recycling/reclamation of other inorganic materials"
"230","EA","EX182018158","Paper/board","L","AP Concept UK Ltd","08028799","Active","30/10/2018","30/10/2018","Accredited Exporters","Suite 50-55, Bradbourne House EAST MALLING Kent ME19 6DZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"231","EA","EX182018110","Paper/board","S","Circle Recycling Ltd","10970170","Active","01/01/2018","01/01/2018","Accredited Exporters","7 Sirdar Road SOUTHAMPTON SO17 3SH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"232","EA","EX182018139","Paper/board","L","Clearpoint Recycling Ltd","8027964","Active","08/06/2018","08/06/2018","Accredited Exporters","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"233","EA","EX182018140","Paper/board","L","Cortus Trading Ltd","9404715","Active","29/06/2018","29/06/2018","Accredited Exporters","8 Longwood House BRISTOL North Somerset BS8 3TJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"234","EA","EX182018115","Paper/board","L","Coveris Flexibles UK Ltd","02925612","Active","01/01/2018","01/01/2018","Accredited Exporters","Tenens Way BOSTON Lincolnshire PE21 7SZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"235","EA","EX182009213","Paper/board","L","Cycle Link (UK) Limited","6903278","Active","01/01/2018","01/01/2018","Accredited Exporters","6 LORDS COURT BASILDON United Kingdom SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"236","EA","EX182018105","Paper/board","S","Dojan Waste Management Services
Ltd","4846278","Active","01/01/2018","01/01/2018","Accredited Exporters","19 School Lane EATON Cheshire CW12 2NG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"237","EA","EX182017103","Paper/board","L","ECO Recycling (UK) Ltd","7400728","Active","01/01/2018","01/01/2018","Accredited Exporters","317 Golden Hill Lane LEYLAND Lancashire PR25 2YJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"238","EA","EX182016131","Paper/board","L","Ekman Recycling Ltd","05102386","Active","01/01/2018","01/01/2018","Accredited Exporters","10th Floor, Hyde House LONDON London NW9 6LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"239","EA","EX182018132","Paper/board","L","Envirocon Ltd","09594765","Active","16/05/2018","08/08/2018","Accredited Exporters","Unit 3 Locking road Business Park WESTON SUPER MARE Somerset BS233HF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"240","EA","EX182018138","Paper/board","L","Eurokey Recycling Ltd","03089592","Active","04/06/2018","04/06/2018","Accredited Exporters","Kelsall House TELFORD Shropshire TF3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"241","EA","EX182016142","Paper/board","L","Global Plastic (UK) Ltd","08614293","Active","01/01/2018","01/01/2018","Accredited Exporters","56 Cedar Drive ATTLEBOROUGH NORFOLK NR17 2EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"242","EA","EX182018106","Paper/board","L","Hi Anchor Ltd","07671813","Cancelled","01/01/2018","30/08/2018","Accredited Exporters","6 Seven Ways Parade ILFORD IG2 6XH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"243","EA","EX182005109","Paper/board","L","Independent Waste Paper
Producers Ltd","1247369","Active","31/01/2018","31/01/2018","Accredited Exporters","Heritage House, DAVENTRY Northants NN11 4GD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"244","EA","EX18200213","Paper/board","L","International Forest Products (UK)
Ltd","00743374","Active","01/01/2018","01/01/2018","Accredited Exporters","St. Anne's House NEWBURY Berkshire RG14 1JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"245","EA","EX18200211","Paper/board","L","International Recovered Paper Ltd","3947775","Active","01/01/2018","01/01/2018","Accredited Exporters","239 Kensington Hight Street LONDON LONDON W8 6SN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"246","EA","EX182018127","Paper/board","S","International Recycling Ltd","10573150","Active","27/03/2018","27/03/2018","Accredited Exporters","11A CAMBRIDGE PARK WANSTEAD LONDON E11 2PU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"247","EA","EX182017106","Paper/board","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2018","01/01/2018","Accredited Exporters","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"248","EA","EX182016115","Paper/board","L","Jordan Trading Inc","","Active","02/03/2018","02/03/2018","Accredited Exporters","Watmough House GRAVESEND Kent DA13 0JL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"249","EA","EX182018102","Paper/board","L","Lovell Recycling Ltd","07286174","Active","01/01/2018","01/01/2018","Accredited Exporters","Unit 7 Epic Park TELFORD Shropshire TF74BF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"250","EA","EX182008115","Paper/board","L","Mark Lyndon Paper Enterprises UK
Ltd","6287200","Active","01/01/2018","01/01/2018","Accredited Exporters","12 The Triangle NOTTINGHAM Nottinghamshire NG2 1AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"251","EA","EX182006670","Paper/board","S","McCarthy (UK) Ltd","3024621","Active","01/01/2018","01/01/2018","Accredited Exporters","McCarthy (U.K.) Ltd BUCKLAND NEWTON Dorset DT2 7BY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"252","EA","EX182006653","Paper/board","L","MLM Ltd","5372017","Active","01/01/2018","01/01/2018","Accredited Exporters","Landmark House CHEADLE HULME Cheshire SK8 7BS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"253","EA","EX182005113","Paper/board","L","Monoworld Ltd","4080642","Active","03/01/2018","03/01/2018","Accredited Exporters","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"254","EA","EX182015137","Paper/board","L","Monoworld Recycling Ltd","06320557","Active","03/01/2018","03/01/2018","Accredited Exporters","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"255","EA","EX182017102","Paper/board","L","Nevis Resources Ltd","09357244","Active","01/01/2018","01/01/2018","Accredited Exporters","Unit 30, Innovation House BISHOP AUCKLAND County Durham DL14 6XB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"256","EA","EX182013186","Paper/board","L","Oatley Resources Ltd","07924593","Active","01/01/2018","01/01/2018","Accredited Exporters","Unit 304 DARWEN Lancashire BB31AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"257","EA","EX182018159","Paper/board","L","Paperlink International Ltd","06312366","Active","23/11/2018","23/11/2018","Accredited Exporters","Unit 4 Flexspace Canterbury CANTERBURY CT3 4AL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"258","EA","EX182018155","Paper/board","L","Recovered Paper Management Ltd","11070354","Active","03/10/2018","03/10/2018","Accredited Exporters","37A Station Road LONGFIELD Kent DA3 7QD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"259","EA","EX182018151","Paper/board","L","RRS London Ltd","10039298","Active","20/09/2018","20/09/2018","Accredited Exporters","Union Yard KENT Kent DA8 2AD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"260","EA","EX182016139","Paper/board","S","Sevenseas International Ltd","06855642","Active","01/01/2018","01/01/2018","Accredited Exporters","Unit 2 Churchill Court HARROW Middlesex HA2 7SA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"261","EA","EX182017105","Paper/board","L","Smurfit Kappa UK Ltd","1017013","Active","01/01/2018","01/01/2018","Accredited Exporters","Amington House, 17 Galena Close TAMWORTH B77 4AS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"262","EA","EX182014124","Paper/board","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2018","01/01/2018","Accredited Exporters","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"263","EA","EX182018129","Paper/board","L","Total Commodities Ltd","6407218","Active","30/04/2018","30/04/2018","Accredited Exporters","Devonshire House STANMORE Middlesex HA7 1JS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"264","EA","EX182018147","Paper/board","S","Totus Environmental Ltd","7708260","Active","20/08/2018","20/08/2018","Accredited Exporters","Totus Environmental KNUTSFORD Cheshire WA16 6BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"265","EA","EX182017122","Paper/board","L","UN GLOBAL TRADING LIMITED","7442777","Active","01/01/2018","01/01/2018","Accredited Exporters","VISTA CENTRE, 50 SALISBURY ROAD HOUNSLOW middlesex TW46JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"266","EA","EX18200319","Paper/board","L","Valpak Recycling Ltd","04683865","Active","01/01/2018","01/01/2018","Accredited Exporters","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"267","EA","EX182018154","Paper/board","L","VG Recycling Group Ltd","10539557","Active","27/09/2018","27/09/2018","Accredited Exporters","Suite 1C, Lincs Gateway Business Park SPALDING PE126FY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"268","EA","EX182018145","Paper/board","L","Vipa Lausanne SA","00866521","Active","16/08/2018","16/08/2018","Accredited Exporters","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"269","EA","EX182009104","Paper/board","L","Viridor Resource Management Ltd","3649069","Active","01/01/2018","01/01/2018","Accredited Exporters","Ashford House Grenadier Road EXETER EX1 3LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"270","EA","EX182013178","Paper/board","L","Visy Recycling Europe Ltd","07199767","Active","26/01/2018","26/01/2018","Accredited Exporters","2 New Street Square LONDON EC4A 3BZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"271","EA","EX18200122","Paper/board","L","Williams Recycling UK Ltd","2748860","Active","01/03/2018","27/04/2018","Accredited Exporters","A5 WATLING STREET BURBAGE Leicestershire LE10 3AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"272","NRW","WX182013162","Paper/board","L","D S Smith Recycling","00214967","Active","01/01/2018","01/01/2018","Accredited Exporters","DS Smith Recycling UK Ltd CARPHILLY CARPHILLY CF83 2AX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"273","NRW","WX18200323","Paper/board","L","Paper Trade Ltd","4795100","Active","01/01/2018","01/01/2018","Accredited Exporters","15TH FLOOR CARDIFF CF24 0EB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"274","NIEA","NX182017104","Paper/board","L","Bailey Waste Recycling (NI) Limited","NI042948","Active","01/01/2018","01/01/2018","Accredited Exporters","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"275","NIEA","NX182015102","Paper/board","L","Leinster Environmentals (UK)
Limited","NI613594","Active","01/01/2018","01/01/2018","Accredited Exporters","Dromalane NEWRY Down BT35 8QS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"276","NIEA","NX182017101","Paper/board","L","RecyCo","NI049526","Active","01/01/2018","01/01/2018","Accredited Exporters","89 Barony Road OMAGH Co Tyrone BT79 7QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"277","NIEA","NX182009103","Paper/board","L","Re-Gen Limited","NI 44110","Active","01/01/2018","01/01/2018","Accredited Exporters","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"278","NIEA","NX182016101","Paper/board","L","Vanden Recycling Ltd","NI611544","Active","01/01/2018","01/01/2018","Accredited Exporters","Floor 2 LISBURN Antrim BT28 1TW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"279","EA","EX182009179","Plastic","L","99P Recycling Limited","6090301","Active","01/01/2018","01/01/2018","Accredited Exporters","Office 3/13 MANCHESTER Lancashire M35 9BG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"280","EA","EX182017126","Plastic","L","ABC Business Trading Ltd","10360682","Active","01/01/2018","01/01/2018","Accredited Exporters","30 Wentworth Way HARBORNE B32 2UZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"281","EA","EX182008117","Plastic","S","AGYL LTD","04957212","Active","01/01/2018","01/01/2018","Accredited Exporters","Unit F12A LONDON London E16 1AH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"282","EA","EX182014108","Plastic","L","All Express Industry Ltd","6672341","Cancelled","08/01/2018","18/12/2018","Accredited Exporters","UNIT 11, BAYS 1 &2 BIRMINGHAM uk B64 5QT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"283","EA","EX182018124","Plastic","S","All Pallets Ltd","2794548","Active","23/02/2018","23/02/2018","Accredited Exporters","Unit 6, Alder Close EASTBOURNE East Sussex BN23 6QF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"284","EA","EX182018109","Plastic","S","Asha Expo & Co Ltd","6311578","Active","01/01/2018","14/02/2019","Accredited Exporters","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"285","EA","EX182014122","Plastic","L","Bolton Brothers Ltd","3745354","Active","01/01/2018","01/01/2018","Accredited Exporters","Bramford Road IPSWICH Suffolk IP6 0SL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"286","EA","EX182016141","Plastic","S","Boost Recycling Ltd","06235786","Active","01/01/2018","27/04/2018","Accredited Exporters","47 SWAFFHAM ROAD BURWELL CAMBRIDGESHIRE CB25 0AN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"287","EA","EX18199931","Plastic","L","Choice Packaging Solutions Ltd","3379742","Active","01/01/2018","01/01/2018","Accredited Exporters","Choice Packaging Solutions Limited MILTON KEYNES Buckinghamshire MK11 3DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"288","EA","EX182011106","Plastic","L","Choice Trading International Ltd","5210770","Active","01/01/2018","01/01/2018","Accredited Exporters","Denmark House MILTON KEYNES Buckinghamshire MK11 3DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"289","EA","EX182018111","Plastic","S","Circle Recycling Ltd","10970170","Active","01/01/2018","01/01/2018","Accredited Exporters","7 Sirdar Road SOUTHAMPTON SO17 3SH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"290","EA","EX182016138","Plastic","L","Clean Earth Recycling Ltd","9602999","Active","01/01/2018","01/01/2018","Accredited Exporters","Office 2 Greswolde House SOLIHULL West Midlands B93 0PU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"291","EA","EX182016158","Plastic","L","Clean Tech UK Ltd","10445078","Active","01/01/2018","01/01/2018","Accredited Exporters","Hemswell Business Park HEMSWELL Lincolnshire DN21 5TU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"292","EA","EX182015133","Plastic","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2018","01/01/2018","Accredited Exporters","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"293","EA","EX182018121","Plastic","L","Connect Recycling Ltd","10578267","Active","19/02/2018","19/02/2018","Accredited Exporters","36 Little Mill Close NUNEATON Warwickshire CV13 0HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"294","EA","EX182018157","Plastic","S","Cores Environment UK Ltd","10278495","Active","18/10/2018","18/10/2018","Accredited Exporters","34 Ely Place LONDON EC1N 6TD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"295","EA","EX182017101","Plastic","S","Cortus Trading Ltd","9404715","Active","01/01/2018","01/01/2018","Accredited Exporters","8 Longwood House BRISTOL North Somerset BS8 3TJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"296","EA","EX182018116","Plastic","L","Coveris Flexibles UK Ltd","02925612","Active","01/01/2018","01/01/2018","Accredited Exporters","Tenens Way BOSTON Lincolnshire PE21 7SZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"297","EA","EX182012120","Plastic","L","Cycle Link (UK) Limited","6903278","Active","01/01/2018","01/01/2018","Accredited Exporters","6 LORDS COURT BASILDON United Kingdom SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"298","EA","EX18200432","Plastic","S","Dojan Waste Management Services
Ltd","4846278","Active","01/01/2018","01/01/2018","Accredited Exporters","19 School Lane EATON Cheshire CW12 2NG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"299","EA","EX182014120","Plastic","L","DTS Trading Limited","08065330","Active","01/01/2018","08/10/2018","Accredited Exporters","20 The Furlong DROITWICH Worcestershire WR9 9AH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"300","EA","EX182017104","Plastic","L","ECO Recycling (UK) Ltd","7400728","Active","01/01/2018","01/01/2018","Accredited Exporters","317 Golden Hill Lane LEYLAND Lancashire PR25 2YJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"301","EA","EX182016124","Plastic","S","EcoGen Recycling Ltd","07142072","Active","01/01/2018","01/01/2018","Accredited Exporters","Stoke Charity Road, Kings Worthy WINCHESTER Hampshire SO21 2RP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"302","EA","EX182017121","Plastic","L","Ecosky Environmental Solutions Ltd","10073147","Active","01/01/2018","01/01/2018","Accredited Exporters","Adamson House MANCHESTER M20 2YY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"303","EA","EX182017130","Plastic","S","EDU Case UK Ltd","08888722","Active","01/01/2018","01/01/2018","Accredited Exporters","Watling Chambers West Suit STAFFORDSHIRE WS11 0BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"304","EA","EX182015128","Plastic","L","EF Plastics UK Ltd","08821335","Active","01/01/2018","01/01/2018","Accredited Exporters","Export Depot METHWOLD Norfolk IP26 4PR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"305","EA","EX182014163","Plastic","L","Emerald Trading Waste Solutions
Ltd","6949795","Active","16/01/2018","16/01/2018","Accredited Exporters","Unit E Aston Road Business Park SHREWSBURY Shropshire SY4 5BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"306","EA","EX182016116","Plastic","L","Envira Limited","04184947","Active","01/01/2018","01/01/2018","Accredited Exporters","The Recycling Centre WEST BROMWICH West Midlands B70 7JY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"307","EA","EX182017136","Plastic","L","Enviro (GY) Limited","4759509","Active","01/01/2018","01/01/2018","Accredited Exporters","Enviro Gy Ltd GRIMSBY N.E.Lincs DN31 2TT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"308","EA","EX182018135","Plastic","L","Envirocon Ltd","09594765","Active","16/05/2018","16/05/2018","Accredited Exporters","Unit 3 Locking road Business Park WESTON SUPER MARE Somerset BS233HF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"309","EA","EX18200111","Plastic","L","Eurokey Recycling Ltd","03089592","Active","01/01/2018","01/01/2018","Accredited Exporters","Kelsall House TELFORD Shropshire TF3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"310","EA","EX182016121","Plastic","L","European Polymers Ltd","09716631","Active","06/02/2018","06/02/2018","Accredited Exporters","50 High Pavement NOTTINGHAM NG1 1HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"311","EA","EX182018101","Plastic","L","Eximex UK Ltd","07173232","Active","01/01/2018","01/01/2018","Accredited Exporters","Quadrant 1, 99 Parkway Avenue SHEFFIELD South Yorkshire S9 4WG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"312","EA","EX182014153","Plastic","L","Global Plastic (UK) Ltd","08614293","Active","01/01/2018","01/01/2018","Accredited Exporters","56 Cedar Drive ATTLEBOROUGH NORFOLK NR17 2EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"313","EA","EX182015116","Plastic","L","Green Channel Recycling Ltd","09048390","Cancelled","01/01/2018","19/12/2018","Accredited Exporters","Avon House SOLIHULL West Midland B90 4AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"314","EA","EX182016154","Plastic","S","Hermes Recycling Sp. z o.o.","00000000","Active","03/01/2018","03/01/2018","Accredited Exporters","99 All Souls Avenue LONDON NW10 3AU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"315","EA","EX182017135","Plastic","L","Hi Anchor Ltd","07671813","Cancelled","01/01/2018","30/08/2018","Accredited Exporters","6 Seven Ways Parade ILFORD IG2 6XH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"316","EA","EX182018125","Plastic","L","Higgins Recycling Ltd","07710143","Active","05/03/2018","01/05/2018","Accredited Exporters","WYNN COTTAGE FARM GOOLE EAST YORKSHIRE DN14 7LA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"317","EA","EX182009117","Plastic","L","Ideal Recycling Ltd","05838501","Active","01/01/2018","01/01/2018","Accredited Exporters","1119A Ashton Old Road MANCHESTER LANCASHIRE M11 1AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"318","EA","EX182008130","Plastic","L","International Forest Products (UK)
Ltd","00743374","Active","01/01/2018","01/01/2018","Accredited Exporters","St. Anne's House NEWBURY Berkshire RG14 1JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"319","EA","EX182015108","Plastic","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2018","08/09/2018","Accredited Exporters","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"320","EA","EX182016118","Plastic","S","Kai Sheng International Ltd","09827943","Active","01/01/2018","01/01/2018","Accredited Exporters","Unit 6, Beech Business Park BRIDGEWATER Somerset TA6 4FF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"321","EA","EX182013170","Plastic","L","Love Waste Limited","7550339","Active","01/01/2018","01/01/2018","Accredited Exporters","1 Warburton Hey RAINHILL Merseyside L35 4LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"322","EA","EX182014128","Plastic","L","Lovell Recycling Ltd","07286174","Active","01/01/2018","01/01/2018","Accredited Exporters","Unit 7 Epic Park TELFORD Shropshire TF74BF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"323","EA","EX182014154","Plastic","S","Lynx Recycling & Recovery Ltd","07287499","Active","01/01/2018","01/01/2018","Accredited Exporters","Lynx Recycling & Recovery Limited GRIMSBY Lincolnshire DN41 8DT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"324","EA","EX182017131","Plastic","L","Materials Recovery Ltd","07853239","Active","16/01/2018","16/01/2018","Accredited Exporters","Technology Centre WOLVERHAMPTON West Midlands WV10 9RU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"325","EA","EX182018156","Plastic","S","Mecore Ltd","10086508","Active","16/10/2018","16/10/2018","Accredited Exporters","Tennyson House CAMBRIDGE CB4 0WZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
