Cn8,Hs2,Hs4,Hs6,Description,Year,Value,NetMass,SuppUnit,FlowType,Country
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,6408078,8644,1482,"Non-EU Imports","Singapore"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,746059,1249,629,"Non-EU Exports","Singapore"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,81626,20,185,"Non-EU Imports","Philippines"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,2240,3,2,"Non-EU Exports","Philippines"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,54557884,120934,1340989,"Non-EU Imports","China"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,146947,162,186,"Non-EU Exports","China"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,0,0,0,"Non-EU Imports","North Korea"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,278004,335,1185,"Non-EU Imports","South Korea"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,544764,1044,1188,"Non-EU Exports","South Korea"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,309440,1236,25421,"Non-EU Imports","Japan"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,608653,1092,1535,"Non-EU Exports","Japan"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,112476164,237241,4031631,"Non-EU Imports","Taiwan"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,959614,906,23630,"Non-EU Exports","Taiwan"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,22109881,26753,337103,"Non-EU Imports","Hong Kong"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,4920028,7838,59550,"Non-EU Exports","Hong Kong"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,5067,19,16,"Non-EU Imports","Macao"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,60632,276,356,"Non-EU Imports","Australia"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,1047695,1892,4482,"Non-EU Exports","Australia"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,38906,68,1,"Non-EU Imports","New Zealand"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,98431,76,40,"Non-EU Exports","New Zealand"
"84717098","84","8471","847170","Storage units for automatic data-processing machines (excl. disk, magnetic tape and central storage units)",2022,1480,25,50,"Non-EU Exports","French Polynesia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,50857778,236820,682810,"EU Imports","France"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,13376380,113349,194042,"EU Exports","France"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,171169415,1143578,730248,"EU Imports","Netherlands"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,36046702,434133,583450,"EU Exports","Netherlands"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,34532664,257178,237691,"EU Imports","Germany"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,44439412,164397,362890,"EU Exports","Germany"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,2417693,10215,8834,"EU Imports","Italy"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,11107133,63889,111233,"EU Exports","Italy"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,24661340,104772,107779,"EU Imports","Ireland"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,16937215,115721,78763,"EU Exports","Ireland"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,5289914,30195,44663,"EU Imports","Denmark"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,7297215,31385,40302,"EU Exports","Denmark"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,70152,1369,138,"EU Imports","Greece"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,368169,2746,941,"EU Exports","Greece"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,917432,10468,8620,"EU Imports","Portugal"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,436993,4269,13188,"EU Exports","Portugal"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,3952662,28967,10094,"EU Imports","Spain"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,4842654,18544,25651,"EU Exports","Spain"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,9014179,119755,33635,"EU Imports","Belgium"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,4337789,33909,97103,"EU Exports","Belgium"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,19564,86,498,"EU Imports","Luxembourg"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,317891,1269,506,"EU Exports","Luxembourg"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,602721,6237,15,"Non-EU Imports","Iceland"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,202724,694,655,"Non-EU Exports","Iceland"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,951480,4796,1422,"Non-EU Imports","Norway"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,3501308,9281,20484,"Non-EU Exports","Norway"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,2407210,5849,90461,"EU Imports","Sweden"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,3578803,17317,24444,"EU Exports","Sweden"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,461683,8637,934,"EU Imports","Finland"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1914530,12759,12659,"EU Exports","Finland"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1688671,7669,66427,"EU Imports","Austria"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,813810,1405,5146,"EU Exports","Austria"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1883386,52787,13591,"Non-EU Imports","Switzerland"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,2594830,11124,9045,"Non-EU Exports","Switzerland"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,2579,25,1,"Non-EU Exports","Faroe Islands"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1898,14,9,"Non-EU Exports","Andorra"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,11399,7,7,"Non-EU Imports","Gibraltar"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,154103,518,337,"Non-EU Exports","Gibraltar"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,105202,187,14,"EU Imports","Malta"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,247028,3122,1373,"EU Exports","Malta"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,6844,54,640,"Non-EU Exports","San Marino"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,128025,457,672,"Non-EU Imports","Turkey"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,4784469,14454,5386,"Non-EU Exports","Turkey"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,39157,349,895,"EU Imports","Estonia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,93896,258,210,"EU Exports","Estonia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,134248,341,177,"EU Imports","Latvia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,490056,4916,4292,"EU Exports","Latvia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,50801,116,105,"EU Imports","Lithuania"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,212255,928,4126,"EU Exports","Lithuania"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1781442,13824,44159,"EU Imports","Poland"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,5811929,25968,65011,"EU Exports","Poland"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,26048181,301063,253058,"EU Imports","Czechia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,4973092,21750,17831,"EU Exports","Czechia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,769665,7372,5350,"EU Imports","Slovakia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,930954,6322,3340,"EU Exports","Slovakia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,19353536,12808,11126,"EU Imports","Hungary"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,7366582,5926,5582,"EU Exports","Hungary"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,92987,624,863,"EU Imports","Romania"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1450501,42279,15163,"EU Exports","Romania"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,425309,2214,978,"EU Imports","Bulgaria"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,276407,1793,487,"EU Exports","Bulgaria"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,60957,214,130,"Non-EU Exports","Albania"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1793,2,20,"Non-EU Imports","Ukraine"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,134591,2238,1874,"Non-EU Exports","Ukraine"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,3914,10,1,"Non-EU Exports","Belarus"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,2449,6,7,"Non-EU Imports","Moldova"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,12070,34,97,"Non-EU Exports","Moldova"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,278009,1658,1028,"Non-EU Exports","Russia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,36978,432,406,"Non-EU Exports","Georgia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,80911,2275,765,"Non-EU Exports","Armenia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,2000,50,1,"Non-EU Imports","Azerbaijan"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,365552,2227,1202,"Non-EU Exports","Azerbaijan"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,19570,75,1,"Non-EU Imports","Kazakhstan"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,379804,638,507,"Non-EU Exports","Kazakhstan"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1037,41,1,"Non-EU Imports","Turkmenistan"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,57908,113,40,"Non-EU Exports","Uzbekistan"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,2033731,1008,7,"Non-EU Exports","Kyrgyz Republic"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,555314,2039,6814,"EU Imports","Slovenia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,396005,1350,2328,"EU Exports","Slovenia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,75806,52,3,"EU Imports","Croatia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,365501,1057,293,"EU Exports","Croatia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,33579,56,13,"Non-EU Exports","Bosnia & Herz."
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,9169,81,6,"Non-EU Exports","Kosovo"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,13588,35,32,"Non-EU Exports","North Macedonia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1665,1,1,"Non-EU Exports","Montenegro"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,59077,130,156,"Non-EU Imports","Serbia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,265776,2992,2571,"Non-EU Exports","Serbia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,8513,1,7,"Non-EU Imports","Morocco"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,193122,831,359,"Non-EU Exports","Morocco"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,186444,371,61,"Non-EU Exports","Algeria"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,16811,77,53,"Non-EU Imports","Tunisia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,98577,295,119,"Non-EU Exports","Tunisia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1077,9,26,"Non-EU Imports","Egypt"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,156050,3018,170,"Non-EU Exports","Egypt"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,19294,168,79,"Non-EU Exports","Sudan"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,13222,382,42,"Non-EU Exports","Mauritania"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,2646,1,147,"Non-EU Exports","Mali"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,8372,33,126,"Non-EU Exports","Burkina"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,63365,263,210,"Non-EU Exports","Senegal"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,166278,731,113,"Non-EU Exports","Gambia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,3683,40,3,"Non-EU Exports","Guinea-Bissau"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,18676,39,121,"Non-EU Exports","Guinea"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1130,13,8,"Non-EU Exports","Sierra Leone"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,3297,20,6,"Non-EU Exports","Liberia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,26204,634,20,"Non-EU Exports","Ivory Coast"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,146857,3942,567,"Non-EU Exports","Ghana"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,26477,119,139,"Non-EU Exports","Togo"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,112769,496,41,"Non-EU Exports","Benin"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1292,1,2,"Non-EU Imports","Nigeria"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1829793,22624,7239,"Non-EU Exports","Nigeria"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1239,7,1,"Non-EU Imports","Cameroon"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,21153,217,123,"Non-EU Exports","Cameroon"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,2254,2,80,"Non-EU Exports","Cent Afr Rep"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,16453,75,44,"Non-EU Exports","Equat Guinea"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,2226,11,1,"Non-EU Exports","Gabon"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,4744,20,8,"Non-EU Exports","Congo (Republic)"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,54735,20,7,"Non-EU Exports","Congo (Dem. Rep)"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,64400,203,158,"Non-EU Exports","Rwanda"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,20987,267,6,"Non-EU Exports","Burundi"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,6971,89,35,"Non-EU Exports","St Helena"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1500,1,1,"Non-EU Imports","Angola"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,46718,187,32,"Non-EU Exports","Angola"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,197920,1471,97,"Non-EU Exports","Ethiopia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,179240,11607,174,"Non-EU Exports","Kenya"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,22531,64,210,"Non-EU Exports","Uganda"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,369279,5854,114,"Non-EU Exports","Tanzania"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,9389,36,5,"Non-EU Exports","Seychelles"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,100113,212,129,"Non-EU Exports","Mozambique"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,92569,452,286,"Non-EU Exports","Mauritius"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,23865,258,179,"Non-EU Exports","Zambia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,6954,80,72,"Non-EU Exports","Zimbabwe"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,35752,181,30,"Non-EU Exports","Malawi"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,67692,630,179,"Non-EU Imports","South Africa"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1140093,4875,3571,"Non-EU Exports","South Africa"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,10916,80,7,"Non-EU Exports","Namibia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,23047,103,19,"Non-EU Exports","Botswana"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1094,1,1,"Non-EU Imports","Eswatini"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1050,0,1,"Non-EU Exports","Eswatini"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,80693374,381599,340759,"Non-EU Imports","United States"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,68081476,241643,322060,"Non-EU Exports","United States"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,5259934,16950,42524,"Non-EU Imports","Canada"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,3360801,5262,21194,"Non-EU Exports","Canada"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,4884953,20635,2723,"Non-EU Imports","Mexico"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,550781,1752,650,"Non-EU Exports","Mexico"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1438,293,65,"Non-EU Exports","Bermuda"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,5223,49,27,"Non-EU Exports","Guatemala"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,6809,29,8,"Non-EU Exports","Costa Rica"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,16546,69,13,"Non-EU Exports","Panama"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,2581,0,19,"Non-EU Exports","Haiti"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1642,9,1,"Non-EU Exports","Antigua:Barbuda"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,4878,42,5,"Non-EU Exports","Cayman Islands"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,982,16,3,"Non-EU Exports","Jamaica"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,3707,2,1,"Non-EU Exports","St Lucia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,8683,25,8,"Non-EU Exports","Barbados"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,15305,43,72,"Non-EU Exports","Trinidad:Tobago"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,5729,37,1,"Non-EU Exports","Aruba"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,2622,4,101,"Non-EU Exports","Curacao"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,73203,2132,121,"Non-EU Exports","Colombia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,30611,714,14,"Non-EU Exports","Guyana"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,45328,115,28,"Non-EU Exports","Peru"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,190821,15,1003,"Non-EU Imports","Brazil"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,292689,639,200312,"Non-EU Exports","Brazil"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,43207,200,281,"Non-EU Exports","Chile"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,2502,23,16,"Non-EU Exports","Paraguay"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,54907,968,120,"Non-EU Exports","Uruguay"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,52932,257,40,"Non-EU Exports","Argentina"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,23696,313,36,"Non-EU Exports","Falkland Islands"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1000,1,1,"EU Imports","Cyprus"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,286230,5989,5286,"EU Exports","Cyprus"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,34903,167,140,"Non-EU Exports","Lebanon"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,2561550,4228,745,"Non-EU Exports","Iraq"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1760316,3225,511,"Non-EU Imports","Israel"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,1802946,8105,5997,"Non-EU Exports","Israel"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,103832,1350,4811,"Non-EU Exports","Jordan"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,759244,595,193,"Non-EU Imports","Saudi Arabia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,5740396,8105,1805,"Non-EU Exports","Saudi Arabia"
"84718000","84","8471","847180","Units for automatic data-processing machines (excl. processing units, input or output units and storage units)",2022,22194,8,1,"Non-EU Imports","Kuwait"
