Cn8,Hs2,Hs4,Hs6,Description,Year,Value,NetMass,SuppUnit,FlowType,Country
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,1760,142,3,"EU Imports","Austria"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,39410,1648,92,"EU Exports","Austria"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,99149,27414,834,"Non-EU Exports","Switzerland"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,5357,878,90,"Non-EU Exports","Turkey"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,2619,64,9,"EU Exports","Estonia"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,7977,136,46,"EU Exports","Latvia"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,1199,62,2,"EU Exports","Lithuania"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,7885,569,88,"EU Imports","Poland"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,142549,19445,449,"EU Exports","Poland"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,136937,4807,52,"EU Imports","Czechia"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,180673,7433,2133,"EU Exports","Czechia"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,6751,607,10,"EU Exports","Slovakia"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,26054,197,231,"EU Exports","Hungary"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,13460,259,33,"EU Exports","Romania"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,4621,426,9,"EU Exports","Bulgaria"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,8055,400,302,"Non-EU Exports","Albania"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,1854,47,71,"Non-EU Exports","Moldova"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,112888,7829,80,"Non-EU Imports","Croatia"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,1273,20,1,"Non-EU Exports","Serbia"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,982,20,8,"Non-EU Exports","Morocco"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,75169,6510,91,"Non-EU Exports","Egypt"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,112615,57840,349,"Non-EU Exports","Ghana"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,4155,29,2,"Non-EU Exports","Nigeria"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,14700,437,1,"Non-EU Exports","Rwanda"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,4450,380,1,"Non-EU Exports","Tanzania"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,93538,3685,99,"Non-EU Exports","South Africa"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,17414,215,10,"Non-EU Imports","United States"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,1598561,14520,878,"Non-EU Exports","United States"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,7222,1,2,"Non-EU Imports","Canada"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,113848,1280,2,"Non-EU Exports","Canada"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,103841,810,1,"Non-EU Exports","Mexico"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,50433,1138,94,"Non-EU Exports","St Vincent"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,44905,700,2,"Non-EU Exports","Brazil"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,1820,200,4,"EU Exports","Cyprus"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,2760,40,1,"Non-EU Exports","Syria"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,24760,8000,59,"Non-EU Exports","Jordan"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,41201,3145,182,"Non-EU Imports","UAE"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,261154,19322,378,"Non-EU Exports","UAE"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,4643,8018,42,"Non-EU Exports","Pakistan"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,1595,1594,6,"Non-EU Exports","India"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,6475975,482616,15194,"Non-EU Imports","Thailand"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,741459,101931,8419,"Non-EU Imports","Vietnam"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,42112,5559,376,"Non-EU Imports","Malaysia"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,17125,7200,59,"Non-EU Exports","Malaysia"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,1850,25,1,"Non-EU Imports","Singapore"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,68611,345,542,"Non-EU Exports","Singapore"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,5583,374,3,"Non-EU Imports","Philippines"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,8326652,513014,17115,"Non-EU Imports","China"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,2467296,19385,39,"Non-EU Exports","China"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,1256,72,1,"Non-EU Imports","South Korea"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,65933,2336,4,"Non-EU Imports","Japan"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,2921732,11730,6,"Non-EU Exports","Japan"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,402533,23550,601,"Non-EU Imports","Hong Kong"
"84433191","84","8443","844331","Machines which perform at least one of the functions of printing or facsimile transmission in addition to the function of copying by scanning the original and printing the copies by means of an electrostatic print engine, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <=",2011,180660,4908,53,"Non-EU Exports","Australia"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,251998,77970,11409,"EU Imports","France"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,901154,106579,8703,"EU Exports","France"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,21373362,3666136,416922,"EU Imports","Netherlands"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,4138858,500911,59205,"EU Exports","Netherlands"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,25635816,5062515,708181,"EU Imports","Germany"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,209452,86132,12066,"EU Exports","Germany"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,133941,45516,6710,"EU Imports","Italy"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,385620,51434,5231,"EU Exports","Italy"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,219864,49995,6547,"EU Imports","Ireland"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,2088930,247492,45118,"EU Exports","Ireland"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,5927,2204,307,"EU Exports","Denmark"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,284,22,4,"EU Exports","Greece"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,272,24,3,"EU Exports","Portugal"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,144264,40958,6210,"EU Imports","Spain"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,518353,71693,8326,"EU Exports","Spain"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,4485862,581347,52901,"EU Imports","Belgium"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,474110,86205,8935,"EU Exports","Belgium"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,1384,714,89,"EU Exports","Luxembourg"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,4423,28,1,"Non-EU Imports","Norway"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,64864,1346,40,"Non-EU Exports","Norway"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,389339,68972,7985,"EU Exports","Sweden"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,4061,1681,247,"EU Exports","Finland"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,2382,240,23,"EU Imports","Austria"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,1825,95,34,"EU Exports","Austria"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,17172,2266,384,"Non-EU Imports","Switzerland"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,47960,580,190,"Non-EU Exports","Switzerland"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,1361,16,30,"Non-EU Exports","Gibraltar"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,252,15,1,"EU Imports","Malta"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,29,6,1,"EU Exports","Malta"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,1621,153,30,"Non-EU Exports","Turkey"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,420,8,7,"EU Exports","Lithuania"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,19385,2456,327,"EU Imports","Poland"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,17448,8731,1392,"EU Exports","Poland"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,79574,13771,83,"EU Imports","Czechia"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,247282,8308,6679,"EU Exports","Czechia"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,8766,3558,526,"EU Exports","Slovakia"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,9258,5525,862,"EU Exports","Hungary"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,190,11,1,"EU Exports","Romania"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,175,6,2,"EU Imports","Bulgaria"
"84433199","84","8443","844331","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network (excl. those performing the functions of copying and facsimile transmission with a copying speed <= 12 monochrome pages/minute and those performing the function of copying by scanning the original and printing the copies b",2011,136,5,1,"EU Exports","Bulgaria"
