year,source,target,material,value,data_source_id,product
2022,Consumer - Film,Waste generated,PET,33443.056222969724,0047_0038,Packaging
2022,Consumer - Film,Waste generated,PP,105723.20999519461,0047_0038,Packaging
2022,Consumer - Film,Waste generated,PS,0,0047_0038,Packaging
2022,Consumer - Film,Waste generated,PVC,1078.808265257088,0047_0038,Packaging
2022,Consumer - Other,Waste generated,HDPE,9709.274387313792,0047_0038,Packaging
2022,Consumer - Other,Waste generated,LDPE,4315.233061028352,0047_0038,Packaging
2022,Consumer - Other,Waste generated,Other,9709.274387313792,0047_0038,Packaging
2022,Consumer - Other,Waste generated,PE,6472.849591542527,0047_0038,Packaging
2022,Consumer - Other,Waste generated,PET,24812.59010091302,0047_0038,Packaging
2022,Consumer - Other,Waste generated,PP,47467.56367131187,0047_0038,Packaging
2022,Consumer - Other,Waste generated,PS,14024.507448342143,0047_0038,Packaging
2022,Consumer - Other,Waste generated,PVC,1078.808265257088,0047_0038,Packaging
2022,Consumer - PTT,Waste generated,HDPE,1078.808265257088,0047_0038,Packaging
2022,Consumer - PTT,Waste generated,LDPE,0,0047_0038,Packaging
2022,Consumer - PTT,Waste generated,Other,4315.233061028352,0047_0038,Packaging
2022,Consumer - PTT,Waste generated,PE,1078.808265257088,0047_0038,Packaging
2022,Consumer - PTT,Waste generated,PET,235180.20182604517,0047_0038,Packaging
2022,Consumer - PTT,Waste generated,PP,99250.36040365208,0047_0038,Packaging
2022,Consumer - PTT,Waste generated,PS,12945.699183085055,0047_0038,Packaging
2022,Consumer - PTT,Waste generated,PVC,0,0047_0038,Packaging
2022,Non-consumer - Bottle,Waste generated,HDPE,227628.54396924554,0047_0038,Packaging
2022,Non-consumer - Bottle,Waste generated,LDPE,0,0047_0038,Packaging
2022,Non-consumer - Bottle,Waste generated,Other,1078.808265257088,0047_0038,Packaging
2022,Non-consumer - Bottle,Waste generated,PE,0,0047_0038,Packaging
2022,Non-consumer - Bottle,Waste generated,PET,67964.92071119654,0047_0038,Packaging
2022,Non-consumer - Bottle,Waste generated,PP,2157.616530514176,0047_0038,Packaging
2022,Non-consumer - Bottle,Waste generated,PS,0,0047_0038,Packaging
2022,Non-consumer - Bottle,Waste generated,PVC,0,0047_0038,Packaging
2022,Non-consumer - Film,Waste generated,HDPE,10788.08265257088,0047_0038,Packaging
2022,Non-consumer - Film,Waste generated,LDPE,244889.47621335898,0047_0038,Packaging
2022,Non-consumer - Film,Waste generated,Other,4315.233061028352,0047_0038,Packaging
2022,Non-consumer - Film,Waste generated,PE,107880.82652570879,0047_0038,Packaging
2022,Non-consumer - Film,Waste generated,PET,2157.616530514176,0047_0038,Packaging
2022,Non-consumer - Film,Waste generated,PP,22654.973570398848,0047_0038,Packaging
2022,Non-consumer - Film,Waste generated,PS,0,0047_0038,Packaging
2022,Non-consumer - Film,Waste generated,PVC,7551.657856799616,0047_0038,Packaging
2022,Non-consumer - Other,Waste generated,HDPE,6472.849591542527,0047_0038,Packaging
2022,Non-consumer - Other,Waste generated,LDPE,0,0047_0038,Packaging
2022,Non-consumer - Other,Waste generated,Other,1078.808265257088,0047_0038,Packaging
2022,Non-consumer - Other,Waste generated,PE,1078.808265257088,0047_0038,Packaging
2022,Non-consumer - Other,Waste generated,PET,1078.808265257088,0047_0038,Packaging
2022,Non-consumer - Other,Waste generated,PP,5394.04132628544,0047_0038,Packaging
2022,Non-consumer - Other,Waste generated,PS,0,0047_0038,Packaging
2022,Non-consumer - Other,Waste generated,PVC,0,0047_0038,Packaging
2022,Non-consumer - PTT,Waste generated,HDPE,18339.740509370495,0047_0038,Packaging
2022,Non-consumer - PTT,Waste generated,LDPE,0,0047_0038,Packaging
2022,Non-consumer - PTT,Waste generated,Other,1078.808265257088,0047_0038,Packaging
2022,Non-consumer - PTT,Waste generated,PE,1078.808265257088,0047_0038,Packaging
2022,Non-consumer - PTT,Waste generated,PET,15103.315713599231,0047_0038,Packaging
2022,Non-consumer - PTT,Waste generated,PP,105723.20999519461,0047_0038,Packaging
2022,Non-consumer - PTT,Waste generated,PS,23733.781835655936,0047_0038,Packaging
2022,Non-consumer - PTT,Waste generated,PVC,0,0047_0038,Packaging
2023,Consumer - Bottle,Waste generated,HDPE,160659.29841422394,0047_0038,Packaging
2023,Consumer - Bottle,Waste generated,LDPE,1085.5358000961078,0047_0038,Packaging
2023,Consumer - Bottle,Waste generated,Other,0,0047_0038,Packaging
2023,Consumer - Bottle,Waste generated,PE,1085.5358000961078,0047_0038,Packaging
2023,Consumer - Bottle,Waste generated,PET,366911.1004324844,0047_0038,Packaging
2023,Consumer - Bottle,Waste generated,PP,4342.143200384431,0047_0038,Packaging
2023,Consumer - Bottle,Waste generated,PS,0,0047_0038,Packaging
2023,Consumer - Bottle,Waste generated,PVC,0,0047_0038,Packaging
2023,Consumer - Film,Waste generated,HDPE,9769.822200864968,0047_0038,Packaging
2023,Consumer - Film,Waste generated,LDPE,85757.32820759251,0047_0038,Packaging
2023,Consumer - Film,Waste generated,Other,84671.7924074964,0047_0038,Packaging
2023,Consumer - Film,Waste generated,PE,44506.96780394041,0047_0038,Packaging
2023,Consumer - Film,Waste generated,PET,33651.609802979336,0047_0038,Packaging
2023,Consumer - Film,Waste generated,PP,106382.50840941854,0047_0038,Packaging
2023,Consumer - Film,Waste generated,PS,0,0047_0038,Packaging
2023,Consumer - Film,Waste generated,PVC,1085.5358000961078,0047_0038,Packaging
2023,Consumer - Other,Waste generated,HDPE,9769.822200864968,0047_0038,Packaging
2023,Consumer - Other,Waste generated,LDPE,4342.143200384431,0047_0038,Packaging
2023,Consumer - Other,Waste generated,Other,9769.822200864968,0047_0038,Packaging
2023,Consumer - Other,Waste generated,PE,6513.214800576646,0047_0038,Packaging
2023,Consumer - Other,Waste generated,PET,24967.323402210477,0047_0038,Packaging
2023,Consumer - Other,Waste generated,PP,47763.575204228735,0047_0038,Packaging
2023,Consumer - Other,Waste generated,PS,14111.9654012494,0047_0038,Packaging
2023,Consumer - Other,Waste generated,PVC,1085.5358000961078,0047_0038,Packaging
2023,Consumer - PTT,Waste generated,HDPE,1085.5358000961078,0047_0038,Packaging
2023,Consumer - PTT,Waste generated,LDPE,0,0047_0038,Packaging
2023,Consumer - PTT,Waste generated,Other,4342.143200384431,0047_0038,Packaging
2023,Consumer - PTT,Waste generated,PE,1085.5358000961078,0047_0038,Packaging
2023,Consumer - PTT,Waste generated,PET,236646.8044209515,0047_0038,Packaging
2023,Consumer - PTT,Waste generated,PP,99869.29360884191,0047_0038,Packaging
2023,Consumer - PTT,Waste generated,PS,13026.429601153292,0047_0038,Packaging
2023,Consumer - PTT,Waste generated,PVC,0,0047_0038,Packaging
2023,Non-consumer - Bottle,Waste generated,HDPE,229048.0538202787,0047_0038,Packaging
2023,Non-consumer - Bottle,Waste generated,LDPE,0,0047_0038,Packaging
2023,Non-consumer - Bottle,Waste generated,Other,1085.5358000961078,0047_0038,Packaging
2023,Non-consumer - Bottle,Waste generated,PE,0,0047_0038,Packaging
2023,Non-consumer - Bottle,Waste generated,PET,68388.75540605478,0047_0038,Packaging
2023,Non-consumer - Bottle,Waste generated,PP,2171.0716001922156,0047_0038,Packaging
2023,Non-consumer - Bottle,Waste generated,PS,0,0047_0038,Packaging
2023,Non-consumer - Bottle,Waste generated,PVC,0,0047_0038,Packaging
2023,Non-consumer - Film,Waste generated,HDPE,10855.358000961078,0047_0038,Packaging
2023,Non-consumer - Film,Waste generated,LDPE,246416.62662181645,0047_0038,Packaging
2023,Non-consumer - Film,Waste generated,Other,4342.143200384431,0047_0038,Packaging
2023,Non-consumer - Film,Waste generated,PE,108553.58000961076,0047_0038,Packaging
2023,Non-consumer - Film,Waste generated,PET,2171.0716001922156,0047_0038,Packaging
2023,Non-consumer - Film,Waste generated,PP,22796.25180201826,0047_0038,Packaging
2023,Non-consumer - Film,Waste generated,PS,0,0047_0038,Packaging
2023,Non-consumer - Film,Waste generated,PVC,7598.7506006727535,0047_0038,Packaging
2023,Non-consumer - Other,Waste generated,HDPE,6513.214800576646,0047_0038,Packaging
2023,Non-consumer - Other,Waste generated,LDPE,0,0047_0038,Packaging
2023,Non-consumer - Other,Waste generated,Other,1085.5358000961078,0047_0038,Packaging
2023,Non-consumer - Other,Waste generated,PE,1085.5358000961078,0047_0038,Packaging
2023,Non-consumer - Other,Waste generated,PET,1085.5358000961078,0047_0038,Packaging
2023,Non-consumer - Other,Waste generated,PP,5427.679000480539,0047_0038,Packaging
2023,Non-consumer - Other,Waste generated,PS,0,0047_0038,Packaging
2023,Non-consumer - Other,Waste generated,PVC,0,0047_0038,Packaging
2023,Non-consumer - PTT,Waste generated,HDPE,18454.10860163383,0047_0038,Packaging
2023,Non-consumer - PTT,Waste generated,LDPE,0,0047_0038,Packaging
2023,Non-consumer - PTT,Waste generated,Other,1085.5358000961078,0047_0038,Packaging
2023,Non-consumer - PTT,Waste generated,PE,1085.5358000961078,0047_0038,Packaging
2023,Non-consumer - PTT,Waste generated,PET,15197.501201345507,0047_0038,Packaging
2023,Non-consumer - PTT,Waste generated,PP,106382.50840941854,0047_0038,Packaging
2023,Non-consumer - PTT,Waste generated,PS,23881.787602114367,0047_0038,Packaging
2023,Non-consumer - PTT,Waste generated,PVC,0,0047_0038,Packaging
2014,Waste generated,LA collection,HDPE,238895.03159559058,0047_0040_0072,Packaging
2014,Waste generated,LA collection,LDPE,138139.00485706283,0047_0040_0072,Packaging
2014,Waste generated,LA collection,Other,7476.5956237070095,0047_0040_0072,Packaging
2014,Waste generated,LA collection,PE,41655.31847493905,0047_0040_0072,Packaging
2014,Waste generated,LA collection,PET,242811.343588961,0047_0040_0072,Packaging
2014,Waste generated,LA collection,PP,139207.0899461638,0047_0040_0072,Packaging
2014,Waste generated,LA collection,PS,22429.786871121025,0047_0040_0072,Packaging
2014,Waste generated,LA collection,PVC,8900.709075841676,0047_0040_0072,Packaging
2015,Waste generated,LA collection,HDPE,247086.83435451088,0047_0040_0072,Packaging
2015,Waste generated,LA collection,LDPE,142875.84460439676,0047_0040_0072,Packaging
2015,Waste generated,LA collection,Other,7732.970970856527,0047_0040_0072,Packaging
2015,Waste generated,LA collection,PE,43083.695409057786,0047_0040_0072,Packaging
2015,Waste generated,LA collection,PET,251137.43819638807,0047_0040_0072,Packaging
2015,Waste generated,LA collection,PP,143980.55474309056,0047_0040_0072,Packaging
2015,Waste generated,LA collection,PS,23198.912912569576,0047_0040_0072,Packaging
2015,Waste generated,LA collection,PVC,9205.917822448244,0047_0040_0072,Packaging
2016,Waste generated,LA collection,HDPE,249902.7895712363,0047_0040_0072,Packaging
2016,Waste generated,LA collection,LDPE,144504.14657770447,0047_0040_0072,Packaging
2016,Waste generated,LA collection,Other,7821.10071683452,0047_0040_0072,Packaging
2016,Waste generated,LA collection,PE,43574.70399379232,0047_0040_0072,Packaging
2016,Waste generated,LA collection,PET,253999.5566133877,0047_0040_0072,Packaging
2016,Waste generated,LA collection,PP,145621.4466801094,0047_0040_0072,Packaging
2016,Waste generated,LA collection,PS,23463.302150503554,0047_0040_0072,Packaging
2016,Waste generated,LA collection,PVC,9310.83418670776,0047_0040_0072,Packaging
2017,Waste generated,LA collection,HDPE,236723.37368900861,0047_0040_0072,Packaging
2017,Waste generated,LA collection,LDPE,136883.26228216893,0047_0040_0072,Packaging
2017,Waste generated,LA collection,Other,7408.630175065844,0047_0040_0072,Packaging
2017,Waste generated,LA collection,PE,41276.65383250969,0047_0040_0072,Packaging
2017,Waste generated,LA collection,PET,240604.08473309068,0047_0040_0072,Packaging
2017,Waste generated,LA collection,PP,137941.63802146405,0047_0040_0072,Packaging
2017,Waste generated,LA collection,PS,22225.890525197527,0047_0040_0072,Packaging
2017,Waste generated,LA collection,PVC,8819.797827459337,0047_0040_0072,Packaging
2018,Waste generated,LA collection,HDPE,235222.8060192649,0047_0040_0072,Packaging
2018,Waste generated,LA collection,LDPE,134594.6712434558,0047_0040_0072,Packaging
2018,Waste generated,LA collection,Other,14531.138595784703,0047_0040_0072,Packaging
2018,Waste generated,LA collection,PE,42503.580392670265,0047_0040_0072,Packaging
2018,Waste generated,LA collection,PET,252841.81156665387,0047_0040_0072,Packaging
2018,Waste generated,LA collection,PP,136229.42433548163,0047_0040_0072,Packaging
2018,Waste generated,LA collection,PS,21978.34712612437,0047_0040_0072,Packaging
2018,Waste generated,LA collection,PVC,5994.09467076119,0047_0040_0072,Packaging
2019,Waste generated,LA collection,HDPE,254663.49233983384,0047_0040_0072,Packaging
2019,Waste generated,LA collection,LDPE,144064.4435832714,0047_0040_0072,Packaging
2019,Waste generated,LA collection,Other,24078.759692388136,0047_0040_0072,Packaging
2019,Waste generated,LA collection,PE,47749.40481371885,0047_0040_0072,Packaging
2019,Waste generated,LA collection,PET,289761.34545077255,0047_0040_0072,Packaging
2019,Waste generated,LA collection,PP,146513.13100961596,0047_0040_0072,Packaging
2019,Waste generated,LA collection,PS,23670.64512133071,0047_0040_0072,Packaging
2019,Waste generated,LA collection,PVC,3264.916568459408,0047_0040_0072,Packaging
2020,Waste generated,LA collection,HDPE,264551.3027482439,0047_0040_0072,Packaging
2020,Waste generated,LA collection,LDPE,155485.85936651475,0047_0040_0072,Packaging
2020,Waste generated,LA collection,Other,22534.182516886194,0047_0040_0072,Packaging
2020,Waste generated,LA collection,PE,59490.24184457955,0047_0040_0072,Packaging
2020,Waste generated,LA collection,PET,305112.8312786391,0047_0040_0072,Packaging
2020,Waste generated,LA collection,PP,180724.1437854273,0047_0040_0072,Packaging
2020,Waste generated,LA collection,PS,23435.549817561645,0047_0040_0072,Packaging
2020,Waste generated,LA collection,PVC,4281.494678208376,0047_0040_0072,Packaging
2021,Waste generated,LA collection,HDPE,257638.77661329106,0047_0040_0072,Packaging
2021,Waste generated,LA collection,LDPE,157862.3049430529,0047_0040_0072,Packaging
2021,Waste generated,LA collection,Other,19205.79971117261,0047_0040_0072,Packaging
2021,Waste generated,LA collection,PE,68859.81847664325,0047_0040_0072,Packaging
2021,Waste generated,LA collection,PET,301671.58570719894,0047_0040_0072,Packaging
2021,Waste generated,LA collection,PP,207516.32370852353,0047_0040_0072,Packaging
2021,Waste generated,LA collection,PS,21547.970407657074,0047_0040_0072,Packaging
2021,Waste generated,LA collection,PVC,5152.775532265822,0047_0040_0072,Packaging
2022,Waste generated,LA collection,HDPE,173788.98654322882,0047_0040_0072,Packaging
2022,Waste generated,LA collection,LDPE,131504.56159353815,0047_0040_0072,Packaging
2022,Waste generated,LA collection,Other,41438.73645069691,0047_0040_0072,Packaging
2022,Waste generated,LA collection,PE,63849.481674032984,0047_0040_0072,Packaging
2022,Waste generated,LA collection,PET,291762.53215286596,0047_0040_0072,Packaging
2022,Waste generated,LA collection,PP,153915.30681687422,0047_0040_0072,Packaging
2022,Waste generated,LA collection,PS,19873.679726354636,0047_0040_0072,Packaging
2022,Waste generated,LA collection,PVC,3805.5982454721648,0047_0040_0072,Packaging
2023,Waste generated,LA collection,HDPE,174872.74859739598,0047_0040_0072,Packaging
2023,Waste generated,LA collection,LDPE,132324.634583431,0047_0040_0072,Packaging
2023,Waste generated,LA collection,Other,41697.15173368566,0047_0040_0072,Packaging
2023,Waste generated,LA collection,PE,64247.65216108709,0047_0040_0072,Packaging
2023,Waste generated,LA collection,PET,293581.9866963582,0047_0040_0072,Packaging
2023,Waste generated,LA collection,PP,154875.13501083246,0047_0040_0072,Packaging
2023,Waste generated,LA collection,PS,19997.61358656353,0047_0040_0072,Packaging
2023,Waste generated,LA collection,PVC,3829.3302612568464,0047_0040_0072,Packaging
2014,Waste generated,Non LA collection,HDPE,363786.5143586079,0047_0040_0072,Packaging
2014,Waste generated,Non LA collection,LDPE,210356.43453225016,0047_0040_0072,Packaging
2014,Waste generated,Non LA collection,Other,11385.270941178489,0047_0040_0072,Packaging
2014,Waste generated,Non LA collection,PE,63432.22381513729,0047_0040_0072,Packaging
2014,Waste generated,Non LA collection,PET,369750.22770874907,0047_0040_0072,Packaging
2014,Waste generated,Non LA collection,PP,211982.90180956133,0047_0040_0072,Packaging
2014,Waste generated,Non LA collection,PS,34155.81282353547,0047_0040_0072,Packaging
2014,Waste generated,Non LA collection,PVC,13553.89397759344,0047_0040_0072,Packaging
2015,Waste generated,Non LA collection,HDPE,366442.78396609984,0047_0040_0072,Packaging
2015,Waste generated,Non LA collection,LDPE,211892.39967041244,0047_0040_0072,Packaging
2015,Waste generated,Non LA collection,Other,11468.403074945003,0047_0040_0072,Packaging
2015,Waste generated,Non LA collection,PE,63895.38856040786,0047_0040_0072,Packaging
2015,Waste generated,Non LA collection,PET,372450.0427196424,0047_0040_0072,Packaging
2015,Waste generated,Non LA collection,PP,213530.74296683315,0047_0040_0072,Packaging
2015,Waste generated,Non LA collection,PS,34405.209224835,0047_0040_0072,Packaging
2015,Waste generated,Non LA collection,PVC,13652.860803505953,0047_0040_0072,Packaging
2016,Waste generated,Non LA collection,HDPE,363626.8287493744,0047_0040_0072,Packaging
2016,Waste generated,Non LA collection,LDPE,210264.09769710476,0047_0040_0072,Packaging
2016,Waste generated,Non LA collection,Other,11380.273328967012,0047_0040_0072,Packaging
2016,Waste generated,Non LA collection,PE,63404.379975673335,0047_0040_0072,Packaging
2016,Waste generated,Non LA collection,PET,369587.9243026428,0047_0040_0072,Packaging
2016,Waste generated,Non LA collection,PP,211889.85102981434,0047_0040_0072,Packaging
2016,Waste generated,Non LA collection,PS,34140.81998690103,0047_0040_0072,Packaging
2016,Waste generated,Non LA collection,PVC,13547.94443924644,0047_0040_0072,Packaging
2017,Waste generated,Non LA collection,HDPE,376806.2446316021,0047_0040_0072,Packaging
2017,Waste generated,Non LA collection,LDPE,217884.98199264027,0047_0040_0072,Packaging
2017,Waste generated,Non LA collection,Other,11792.743870735685,0047_0040_0072,Packaging
2017,Waste generated,Non LA collection,PE,65702.43013695594,0047_0040_0072,Packaging
2017,Waste generated,Non LA collection,PET,382983.39618293976,0047_0040_0072,Packaging
2017,Waste generated,Non LA collection,PP,219569.65968845965,0047_0040_0072,Packaging
2017,Waste generated,Non LA collection,PS,35378.23161220705,0047_0040_0072,Packaging
2017,Waste generated,Non LA collection,PVC,14038.98079849486,0047_0040_0072,Packaging
2018,Waste generated,Non LA collection,HDPE,392596.8732747514,0047_0040_0072,Packaging
2018,Waste generated,Non LA collection,LDPE,224644.23405142143,0047_0040_0072,Packaging
2018,Waste generated,Non LA collection,Other,24253.088696509738,0047_0040_0072,Packaging
2018,Waste generated,Non LA collection,PE,70940.284437291,0047_0040_0072,Packaging
2018,Waste generated,Non LA collection,PET,422003.7433192695,0047_0040_0072,Packaging
2018,Waste generated,Non LA collection,PP,227372.70652977886,0047_0040_0072,Packaging
2018,Waste generated,Non LA collection,PS,36682.796653470985,0047_0040_0072,Packaging
2018,Waste generated,Non LA collection,PVC,10004.399087310267,0047_0040_0072,Packaging
2019,Waste generated,Non LA collection,HDPE,388505.96220562066,0047_0040_0072,Packaging
2019,Waste generated,Non LA collection,LDPE,219779.81515798735,0047_0040_0072,Packaging
2019,Waste generated,Non LA collection,Other,36733.73681110836,0047_0040_0072,Packaging
2019,Waste generated,Non LA collection,PE,72844.86791355388,0047_0040_0072,Packaging
2019,Waste generated,Non LA collection,PET,442050.05315062613,0047_0040_0072,Packaging
2019,Waste generated,Non LA collection,PP,223515.44940996444,0047_0040_0072,Packaging
2019,Waste generated,Non LA collection,PS,36111.131102445506,0047_0040_0072,Packaging
2019,Waste generated,Non LA collection,PVC,4980.845669302829,0047_0040_0072,Packaging
2020,Waste generated,Non LA collection,HDPE,354380.80228126573,0047_0040_0072,Packaging
2020,Waste generated,Non LA collection,LDPE,208281.73217553095,0047_0040_0072,Packaging
2020,Waste generated,Non LA collection,Other,30185.758286308836,0047_0040_0072,Packaging
2020,Waste generated,Non LA collection,PE,79690.40187585531,0047_0040_0072,Packaging
2020,Waste generated,Non LA collection,PET,408715.1671966216,0047_0040_0072,Packaging
2020,Waste generated,Non LA collection,PP,242089.78145619688,0047_0040_0072,Packaging
2020,Waste generated,Non LA collection,PS,31393.18861776119,0047_0040_0072,Packaging
2020,Waste generated,Non LA collection,PVC,5735.294074398677,0047_0040_0072,Packaging
2021,Waste generated,Non LA collection,HDPE,336901.4180689982,0047_0040_0072,Packaging
2021,Waste generated,Non LA collection,LDPE,206428.687071368,0047_0040_0072,Packaging
2021,Waste generated,Non LA collection,Other,25114.469346961687,0047_0040_0072,Packaging
2021,Waste generated,Non LA collection,PE,90044.56082935042,0047_0040_0072,Packaging
2021,Waste generated,Non LA collection,PET,394480.93315715424,0047_0040_0072,Packaging
2021,Waste generated,Non LA collection,PP,271358.77855375677,0047_0040_0072,Packaging
2021,Waste generated,Non LA collection,PS,28177.209511225312,0047_0040_0072,Packaging
2021,Waste generated,Non LA collection,PVC,6738.028361379965,0047_0040_0072,Packaging
2022,Waste generated,Non LA collection,HDPE,249205.26141448377,0047_0040_0072,Packaging
2022,Waste generated,Non LA collection,LDPE,188571.37785864837,0047_0040_0072,Packaging
2022,Waste generated,Non LA collection,Other,59421.20588471877,0047_0040_0072,Packaging
2022,Waste generated,Non LA collection,PE,91557.16416931157,0047_0040_0072,Packaging
2022,Waste generated,Non LA collection,PET,418373.7965352648,0047_0040_0072,Packaging
2022,Waste generated,Non LA collection,PP,220707.33614324115,0047_0040_0072,Packaging
2022,Waste generated,Non LA collection,PS,28497.92527124267,0047_0040_0072,Packaging
2022,Waste generated,Non LA collection,PVC,5457.049520025193,0047_0040_0072,Packaging
2023,Waste generated,Non LA collection,HDPE,250759.32540548727,0047_0040_0072,Packaging
2023,Waste generated,Non LA collection,LDPE,189747.32409028354,0047_0040_0072,Packaging
2023,Waste generated,Non LA collection,Other,59791.761288899645,0047_0040_0072,Packaging
2023,Waste generated,Non LA collection,PE,92128.12198595761,0047_0040_0072,Packaging
2023,Waste generated,Non LA collection,PET,420982.8090749056,0047_0040_0072,Packaging
2023,Waste generated,Non LA collection,PP,222083.68478734154,0047_0040_0072,Packaging
2023,Waste generated,Non LA collection,PS,28675.640618145746,0047_0040_0072,Packaging
2023,Waste generated,Non LA collection,PVC,5491.080118368334,0047_0040_0072,Packaging
2014,Waste generated,Littering,HDPE,25269.66649703138,0047_0076_0088,Packaging
2014,Waste generated,Littering,LDPE,14611.968108566583,0047_0076_0088,Packaging
2014,Waste generated,Littering,Other,790.8539440203563,0047_0076_0088,Packaging
2014,Waste generated,Littering,PE,4406.186259541985,0047_0076_0088,Packaging
2014,Waste generated,Littering,PET,25683.923324851577,0047_0076_0088,Packaging
2014,Waste generated,Littering,PP,14724.947243426632,0047_0076_0088,Packaging
2014,Waste generated,Littering,PS,2372.561832061069,0047_0076_0088,Packaging
2014,Waste generated,Littering,PVC,941.492790500424,0047_0076_0088,Packaging
2015,Waste generated,Littering,HDPE,25724.512298558104,0047_0076_0088,Packaging
2015,Waste generated,Littering,LDPE,14874.978795589484,0047_0076_0088,Packaging
2015,Waste generated,Littering,Other,805.0890585241732,0047_0076_0088,Packaging
2015,Waste generated,Littering,PE,4485.496183206107,0047_0076_0088,Packaging
2015,Waste generated,Littering,PET,26146.225614927906,0047_0076_0088,Packaging
2015,Waste generated,Littering,PP,14989.991518235795,0047_0076_0088,Packaging
2015,Waste generated,Littering,PS,2415.267175572519,0047_0076_0088,Packaging
2015,Waste generated,Littering,PVC,958.4393553859202,0047_0076_0088,Packaging
2016,Waste generated,Littering,HDPE,25724.512298558104,0047_0076_0088,Packaging
2016,Waste generated,Littering,LDPE,14874.978795589484,0047_0076_0088,Packaging
2016,Waste generated,Littering,Other,805.0890585241732,0047_0076_0088,Packaging
2016,Waste generated,Littering,PE,4485.496183206107,0047_0076_0088,Packaging
2016,Waste generated,Littering,PET,26146.225614927906,0047_0076_0088,Packaging
2016,Waste generated,Littering,PP,14989.991518235795,0047_0076_0088,Packaging
2016,Waste generated,Littering,PS,2415.267175572519,0047_0076_0088,Packaging
2016,Waste generated,Littering,PVC,958.4393553859202,0047_0076_0088,Packaging
2017,Waste generated,Littering,HDPE,25724.512298558104,0047_0076_0088,Packaging
2017,Waste generated,Littering,LDPE,14874.978795589484,0047_0076_0088,Packaging
2017,Waste generated,Littering,Other,805.0890585241732,0047_0076_0088,Packaging
2017,Waste generated,Littering,PE,4485.496183206107,0047_0076_0088,Packaging
2017,Waste generated,Littering,PET,26146.225614927906,0047_0076_0088,Packaging
2017,Waste generated,Littering,PP,14989.991518235795,0047_0076_0088,Packaging
2017,Waste generated,Littering,PS,2415.267175572519,0047_0076_0088,Packaging
2017,Waste generated,Littering,PVC,958.4393553859202,0047_0076_0088,Packaging
2018,Waste generated,Littering,HDPE,26323.676280671545,0047_0076_0088,Packaging
2018,Waste generated,Littering,LDPE,15062.427894963408,0047_0076_0088,Packaging
2018,Waste generated,Littering,Other,1626.1730520878173,0047_0076_0088,Packaging
2018,Waste generated,Littering,PE,4756.556177356867,0047_0076_0088,Packaging
2018,Waste generated,Littering,PET,28295.411106328025,0047_0076_0088,Packaging
2018,Waste generated,Littering,PP,15245.37236332329,0047_0076_0088,Packaging
2018,Waste generated,Littering,PS,2459.5867412828243,0047_0076_0088,Packaging
2018,Waste generated,Littering,PVC,670.7963839862247,0047_0076_0088,Packaging
2019,Waste generated,Littering,HDPE,26967.272727272724,0047_0076_0088,Packaging
2019,Waste generated,Littering,LDPE,15255.524475524477,0047_0076_0088,Packaging
2019,Waste generated,Littering,Other,2549.7902097902097,0047_0076_0088,Packaging
2019,Waste generated,Littering,PE,5056.363636363637,0047_0076_0088,Packaging
2019,Waste generated,Littering,PET,30683.916083916087,0047_0076_0088,Packaging
2019,Waste generated,Littering,PP,15514.825174825173,0047_0076_0088,Packaging
2019,Waste generated,Littering,PS,2506.5734265734263,0047_0076_0088,Packaging
2019,Waste generated,Littering,PVC,345.7342657342657,0047_0076_0088,Packaging
2020,Waste generated,Littering,HDPE,25951.03165742179,0047_0076_0088,Packaging
2020,Waste generated,Littering,LDPE,15252.30991790548,0047_0076_0088,Packaging
2020,Waste generated,Littering,Other,2210.4796982471707,0047_0076_0088,Packaging
2020,Waste generated,Littering,PE,5835.666403372531,0047_0076_0088,Packaging
2020,Waste generated,Littering,PET,29929.895114266696,0047_0076_0088,Packaging
2020,Waste generated,Littering,PP,17728.047179942314,0047_0076_0088,Packaging
2020,Waste generated,Littering,PS,2298.898886177058,0047_0076_0088,Packaging
2020,Waste generated,Littering,PVC,419.9911426669624,0047_0076_0088,Packaging
2021,Waste generated,Littering,HDPE,24928.31004957188,0047_0076_0088,Packaging
2021,Waste generated,Littering,LDPE,15274.255430374043,0047_0076_0088,Packaging
2021,Waste generated,Littering,Other,1858.2922036953585,0047_0076_0088,Packaging
2021,Waste generated,Littering,PE,6662.6574132492115,0047_0076_0088,Packaging
2021,Waste generated,Littering,PET,29188.784858044157,0047_0076_0088,Packaging
2021,Waste generated,Littering,PP,20078.620639927896,0047_0076_0088,Packaging
2021,Waste generated,Littering,PS,2084.913204146012,0047_0076_0088,Packaging
2021,Waste generated,Littering,PVC,498.5662009914376,0047_0076_0088,Packaging
2022,Waste generated,Littering,HDPE,17735.607880826523,0047_0076_0088,Packaging
2022,Waste generated,Littering,LDPE,13420.374819798177,0047_0076_0088,Packaging
2022,Waste generated,Littering,Other,4228.928399807785,0047_0076_0088,Packaging
2022,Waste generated,Littering,PE,6516.001922152811,0047_0076_0088,Packaging
2022,Waste generated,Littering,PET,29775.108121095625,0047_0076_0088,Packaging
2022,Waste generated,Littering,PP,15707.448342143201,0047_0076_0088,Packaging
2022,Waste generated,Littering,PS,2028.1595386833255,0047_0076_0088,Packaging
2022,Waste generated,Littering,PVC,388.3709754925517,0047_0076_0088,Packaging
2023,Waste generated,Littering,HDPE,17846.20855358001,0047_0076_0088,Packaging
